Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000183726,TMEM50A,99,0.07195,138,0.60379,64,-0.6135,118,0.34266,59,-0.7292,101,0.09773,97,0.03360,69,-0.4955,104,0.14142,99,0.06388
ENSG00000204178,MACO1,38,0.37331,39,0.42130,33,0.12721,40,0.46834,33,0.13133,31,0.02869,16,-1.0264,24,-0.3720,30,4.44648,31,0.06901
ENSG00000117643,MAN1C1,71,0.77096,63,0.56500,25,-0.8834,65,0.62908,40,-0.1403,65,0.61785,59,0.52426,10,-2.2242,7,-2.6870,22,-1.0744
ENSG00000162430,SELENON,70,0.59589,40,-0.3114,48,0.00622,37,-0.4247,66,0.51210,73,0.66949,33,-0.6551,45,-0.0950,34,-0.5245,52,0.10690
ENSG00000117640,MTFR1L,53,-0.3531,100,0.66464,68,0.04463,56,-0.2674,43,-0.6748,75,0.19297,65,-0.0453,77,0.23335,60,-0.1675,69,0.06488
ENSG00000117632,STMN1,463,-1.3506,1513,0.49155,1616,0.60024,1489,0.46483,1114,-0.0032,1072,-0.0639,1344,0.33459,833,-0.4580,706,-0.7133,783,-0.5526
ENSG00000158008,EXTL1,26,-1.0819,74,0.50227,54,0.00199,53,-0.0134,38,-0.5540,72,0.46709,54,-0.0078,58,0.11119,55,0.03183,55,0.03952
ENSG00000175087,PDIK1L,4,-1.8233,14,-0.0899,26,0.95006,14,-0.0920,17,0.20093,10,-0.5841,17,0.29166,6,-1.2390,19,0.38416,17,0.20557
ENSG00000142684,ZNF593,36,0.17592,22,-0.5752,34,0.08320,37,0.21820,59,0.98019,32,-0.0059,22,-0.6532,35,0.13901,23,-0.5157,33,0.01712
ENSG00000142669,SH3BGRL3,383,0.39031,271,-0.1649,448,0.64901,301,0.00174,261,-0.2221,309,0.04473,272,-0.1754,246,-0.3122,331,0.15273,212,-0.5436
ENSG00000158062,UBXN11,33,0.27908,23,-0.2684,10,-1.4556,29,0.07760,30,0.12918,20,-0.4834,33,0.27873,57,1.16751,21,-0.4162,16,-0.8178
ENSG00000117682,DHDDS,13,-0.8153,33,0.66416,28,0.39760,25,0.18061,18,-0.2669,21,-0.0731,15,-0.6680,28,0.38159,16,-0.4410,29,0.46297
ENSG00000198830,HMGN2,280,0.77466,112,-0.6787,119,-0.5904,128,-0.4734,149,-0.2405,155,-0.1800,161,-0.1339,231,0.45736,149,-0.2459,267,0.69822
ENSG00000117713,ARID1A,38,-0.6817,91,0.70089,66,0.16296,65,0.15029,39,-0.6541,86,0.59407,33,-0.9741,71,0.28257,73,0.32901,58,-0.0452
ENSG00000204160,ZDHHC18,24,-0.4518,47,0.61416,49,0.70967,20,-0.7045,38,0.29801,29,-0.1686,30,-0.1137,36,0.17753,21,-0.6692,27,-0.2329
ENSG00000142751,GPN2,19,0.14711,20,0.20795,22,0.36794,13,-0.4689,15,-0.2076,20,0.19270,20,0.25924,11,-0.7563,16,-0.1529,16,-0.1191
ENSG00000090273,NUDC,140,-0.3447,184,0.09064,161,-0.1239,153,-0.2063,193,0.16062,159,-0.1465,225,0.46858,159,-0.1409,171,-0.0270,145,-0.2847
ENSG00000253368,TRNP1,41,-0.9900,83,0.08616,36,-1.1827,64,-0.3154,86,0.14280,100,0.39434,112,0.65995,109,0.53167,57,-0.4893,61,-0.3822
ENSG00000090020,SLC9A1,28,0.04685,60,1.29662,45,0.81934,24,-0.2035,9,-1.6273,17,-0.6847,26,-0.0926,24,-0.2271,16,-0.8109,25,-0.1201
ENSG00000142784,WDTC1,40,-0.0778,44,0.07303,37,-0.1962,46,0.14473,41,-0.0386,47,0.16970,39,-0.1057,42,-0.0111,50,0.28052,36,-0.2239
ENSG00000186501,TMEM222,63,-0.2208,88,0.30652,104,0.57515,81,0.17100,57,-0.3791,45,-0.7443,67,-0.1535,75,0.03795,78,0.10224,77,0.08282
ENSG00000158195,WASF2,79,1.51546,16,-1.0574,25,-0.4013,10,-1.7903,17,-0.9791,24,-0.4781,20,-0.7592,26,-0.3178,62,1.07985,55,0.85598
ENSG00000126705,AHDC1,10,-2.1752,89,1.24064,52,0.32618,38,-0.1499,24,-0.8705,39,-0.1202,34,-0.3783,75,0.95119,29,-0.5755,40,-0.0858
ENSG00000126709,IFI6,437,1.28758,123,-0.7634,463,1.39455,80,-1.4163,130,-0.6786,70,-1.6160,84,-1.4300,248,0.32798,321,0.75306,181,-0.1720
ENSG00000009780,FAM76A,16,-0.1307,26,0.60979,21,0.25341,17,-0.0937,17,-0.1084,23,0.38482,19,0.12496,11,-0.6787,16,-0.1191,10,-0.8322
ENSG00000117758,STX12,81,-0.1556,98,0.15873,176,1.12829,112,0.36740,85,-0.0683,83,-0.1025,64,-0.5546,55,-0.7492,98,0.15983,62,-0.5670
ENSG00000117751,PPP1R8,7,-2.2740,25,-0.3594,29,-0.1180,44,0.52067,21,-0.6310,27,-0.2288,32,0.02830,59,1.02171,29,-0.1413,43,0.47022
ENSG00000117748,RPA2,41,-0.4397,89,0.81900,63,0.24208,42,-0.3751,48,-0.1899,65,0.29318,55,0.03363,42,-0.3702,39,-0.5041,54,0.00650
ENSG00000126698,DNAJC8,210,0.59482,130,-0.1753,181,0.34949,141,-0.0517,162,0.17124,115,-0.3598,111,-0.4650,116,-0.3459,175,0.30095,146,0.01285
ENSG00000130770,ATP5IF1,319,-0.8905,549,-0.0500,405,-0.5245,926,0.80122,576,0.02627,818,0.59388,682,0.33251,557,-0.0272,231,-1.3771,491,-0.2272
ENSG00000180098,TRNAU1AP,8,-1.3332,20,0.13074,20,0.10866,39,1.20374,10,-0.8742,14,-0.4325,12,-0.7692,22,0.27773,21,0.16297,28,0.62650
ENSG00000120656,TAF12,34,1.20792,15,-0.1095,33,1.18719,17,0.08079,14,-0.2527,4,-1.8542,10,-0.7802,8,-0.9938,14,-0.2160,18,0.15860
ENSG00000198492,YTHDF2,31,-1.2789,103,0.56225,70,-0.0479,89,0.32641,82,0.20781,65,-0.1696,84,0.26054,69,-0.0831,73,0.02450,46,-0.6959
ENSG00000116350,SRSF4,51,0.23762,48,0.14544,83,1.03731,35,-0.3389,21,-1.0864,24,-0.9048,25,-0.9104,60,0.50497,58,0.44232,51,0.24693
ENSG00000116353,MECR,38,0.41549,35,0.30223,35,0.27493,24,-0.2907,28,-0.0725,32,0.14295,20,-0.6288,19,-0.6335,35,0.26978,35,0.29050
ENSG00000162511,LAPTM5,90,1.25529,14,-1.6327,24,-0.8704,23,-0.8983,44,0.07836,26,-0.7745,47,0.18476,37,-0.2197,57,0.48051,56,0.43880
ENSG00000162512,SDC3,93,-1.1755,231,0.22706,190,-0.0821,217,0.12142,157,-0.3819,221,0.15287,204,0.02836,231,0.22798,214,0.10055,244,0.31502
ENSG00000134644,PUM1,57,-1.3563,188,0.49661,188,0.49357,168,0.30987,113,-0.3189,192,0.53489,117,-0.2894,175,0.38350,123,-0.1769,81,-0.8150
ENSG00000121766,ZCCHC17,62,-1.0992,192,0.68243,136,0.11930,138,0.14192,108,-0.2480,164,0.41772,130,0.04960,124,-0.0273,113,-0.1699,92,-0.4943
ENSG00000121769,FABP3,63,-1.5224,208,0.30214,229,0.45896,289,0.85060,208,0.30635,196,0.20509,198,0.25318,112,-0.6715,103,-0.7942,88,-1.0334
ENSG00000162517,PEF1,72,-0.3962,140,0.67726,88,-0.0651,103,0.17144,87,-0.1000,132,0.58382,96,0.07780,47,-1.0371,72,-0.3802,81,-0.2100
ENSG00000084636,COL16A1,21,-0.3269,34,0.45613,43,0.83963,25,-0.0228,18,-0.5045,24,-0.0989,17,-0.6561,20,-0.3669,31,0.30412,30,0.26740
ENSG00000121753,ADGRB2,123,-0.9859,348,0.65204,244,0.07791,206,-0.1948,280,0.29783,360,0.70659,221,-0.0898,219,-0.0992,190,-0.3146,148,-0.6993
ENSG00000184007,PTP4A2,165,-0.1142,158,-0.1826,172,-0.0509,97,-0.9304,192,0.12212,118,-0.6280,171,-0.0642,229,0.40838,316,0.94458,164,-0.1290
ENSG00000121774,KHDRBS1,153,0.22384,152,0.21591,148,0.16896,122,-0.1371,163,0.32806,135,0.02873,120,-0.1767,88,-0.6394,120,-0.1556,140,0.08437
ENSG00000121775,TMEM39B,20,0.36889,33,1.19108,11,-0.5315,18,0.22682,6,-1.3641,9,-0.8346,14,-0.1622,24,0.66305,12,-0.4553,12,-0.4224
ENSG00000025800,KPNA6,38,0.07096,65,0.92845,53,0.59087,36,-0.0390,29,-0.3535,28,-0.4016,28,-0.4670,23,-0.7078,52,0.55665,23,-0.6975
ENSG00000084652,TXLNA,28,0.21350,25,0.02198,38,0.70116,24,-0.0504,12,-1.0421,26,0.07367,23,-0.1634,23,-0.1392,19,-0.4431,32,0.40836
ENSG00000160050,CCDC28B,14,-0.3146,10,-0.7614,14,-0.3478,20,0.21081,22,0.36918,15,-0.2103,11,-0.6926,29,0.81415,13,-0.4248,31,0.92558
ENSG00000084623,EIF3I,126,-0.0265,162,0.37530,161,0.36388,146,0.20923,116,-0.1514,81,-0.7173,111,-0.2525,180,0.54837,112,-0.2062,104,-0.3309
ENSG00000175130,MARCKSL1,189,-0.4907,93,-1.5539,232,-0.1684,254,-0.0268,275,0.09518,192,-0.4664,148,-0.9340,325,0.36565,543,1.23678,446,0.89142
ENSG00000160058,BSDC1,25,-1.4035,91,0.60986,54,-0.2253,78,0.34584,51,-0.3239,49,-0.3889,62,-0.0140,97,0.71653,62,-0.0076,57,-0.1492
ENSG00000176261,ZBTB8OS,32,-0.6100,38,-0.3515,37,-0.4171,72,0.63624,32,-0.6336,79,0.80209,39,-0.3518,69,0.57581,48,0.00251,44,-0.1337
ENSG00000162521,RBBP4,90,-0.0107,100,0.15564,95,0.06919,119,0.43241,97,0.11712,97,0.11484,79,-0.2289,71,-0.3862,102,0.18690,67,-0.4683
ENSG00000162522,KIAA1522,25,-0.1151,17,-0.7379,18,-0.5860,58,1.26829,21,-0.3789,25,-0.1533,29,0.11016,30,0.14596,13,-1.1244,33,0.32745
ENSG00000134684,YARS,77,-0.4987,144,0.48119,138,0.41660,95,-0.1858,125,0.25707,123,0.22928,137,0.45829,74,-0.5601,66,-0.7467,56,-1.0033
ENSG00000121905,HPCA,153,-0.7935,351,0.51214,283,0.16048,382,0.64972,321,0.36446,204,-0.3572,305,0.31578,162,-0.7110,159,-0.7409,189,-0.4699
ENSG00000121900,TMEM54,33,-0.6874,30,-0.8449,52,0.01065,67,0.39841,101,1.09600,34,-0.6366,48,-0.1204,46,-0.1764,51,-0.0366,60,0.22142
ENSG00000004455,AK2,30,0.27828,23,-0.1440,24,-0.0644,23,-0.1397,18,-0.5376,11,-1.2146,15,-0.8543,19,-0.4540,39,0.67935,61,1.47123
ENSG00000142920,AZIN2,22,0.04935,32,0.60108,21,-0.0882,18,-0.2783,43,1.09941,14,-0.6268,15,-0.6152,13,-0.7584,26,0.25070,21,-0.0832
ENSG00000160094,ZNF362,1,-3.2969,12,-0.3975,22,0.48307,28,0.94112,10,-0.6265,8,-0.9797,18,0.26309,16,0.04529,10,-0.7600,30,1.00083
ENSG00000134686,PHC2,67,0.27726,53,-0.0820,83,0.62434,64,0.20785,33,-0.8250,47,-0.2686,53,-0.1003,61,0.13688,49,-0.2275,55,-0.0340
ENSG00000163866,SMIM12,24,-0.9017,65,0.64949,30,-0.5962,41,-0.1063,31,-0.5489,71,0.79157,53,0.34649,31,-0.5486,48,0.13462,34,-0.3702
ENSG00000116544,DLGAP3,45,-0.5652,71,0.12672,56,-0.2401,79,0.31420,56,-0.2367,84,0.40866,79,0.35148,46,-0.5240,57,-0.2062,63,-0.0421
ENSG00000163867,ZMYM6,9,-1.1385,22,0.26618,32,0.88304,7,-1.3419,18,-0.0810,12,-0.6274,22,0.33204,24,0.40914,13,-0.5508,22,0.28579
ENSG00000116560,SFPQ,184,0.45985,142,0.04151,161,0.24344,115,-0.2868,127,-0.1315,143,0.05236,103,-0.5071,132,-0.0706,162,0.25194,149,0.11945
ENSG00000146463,ZMYM4,64,0.40139,51,0.02437,39,-0.3821,75,0.65758,36,-0.4886,32,-0.6982,62,0.37537,39,-0.4001,41,-0.3121,50,-0.0127
ENSG00000142687,KIAA0319L,21,-1.1675,66,0.58792,80,0.91247,57,0.34831,42,-0.1525,46,0.00967,41,-0.1903,28,-0.7600,35,-0.4072,47,0.02726
ENSG00000020129,NCDN,267,-1.0065,933,0.98910,351,-0.5894,933,0.98966,448,-0.2103,688,0.47795,565,0.17742,309,-0.7805,268,-0.9981,302,-0.8189
ENSG00000126067,PSMB2,85,-0.3934,149,0.49039,128,0.23886,132,0.29106,133,0.30352,90,-0.3044,77,-0.5991,143,0.42322,87,-0.3715,107,-0.0367
ENSG00000142686,C1orf216,46,-1.2562,159,0.67915,129,0.33550,94,-0.1725,140,0.47163,196,1.02955,106,0.01737,66,-0.7184,47,-1.2140,63,-0.7888
ENSG00000092847,AGO1,24,-0.3918,29,-0.1073,36,0.21424,31,-0.0047,12,-1.3714,23,-0.4576,27,-0.2736,61,1.11671,39,0.34380,34,0.12705
ENSG00000126070,AGO3,11,-0.2320,22,0.84553,17,0.35512,4,-1.6581,4,-1.8324,3,-1.9394,6,-1.1232,22,0.83622,29,1.28302,19,0.61229
ENSG00000116863,ADPRHL2,19,0.06051,31,0.81167,15,-0.3590,17,-0.0980,15,-0.3318,24,0.43320,10,-0.9883,18,-0.0281,19,0.01655,25,0.50145
ENSG00000054116,TRAPPC3,45,-0.4015,77,0.43123,77,0.42668,90,0.68858,73,0.34465,33,-0.8755,53,-0.1967,43,-0.4911,52,-0.1808,51,-0.2160
ENSG00000116871,MAP7D1,169,-0.4054,229,0.06866,176,-0.3466,274,0.35450,258,0.25679,312,0.56815,222,0.01820,207,-0.0935,166,-0.4418,181,-0.3067
ENSG00000054118,THRAP3,65,0.11078,83,0.49400,79,0.42053,50,-0.3169,37,-0.7581,66,0.12555,57,-0.1104,63,0.04800,64,0.07100,49,-0.3427
ENSG00000196182,STK40,13,-0.6373,21,0.07706,28,0.50391,32,0.71391,7,-1.5019,28,0.51287,16,-0.4123,25,0.32910,20,-0.0425,17,-0.2634
ENSG00000181817,LSM10,53,0.11869,47,-0.0860,35,-0.5204,62,0.36394,60,0.30766,64,0.40194,48,-0.0346,29,-0.8353,41,-0.3079,57,0.21238
ENSG00000116885,OSCP1,12,-0.9916,27,0.22300,20,-0.2074,29,0.36869,14,-0.7070,31,0.45071,30,0.48720,30,0.42593,10,-1.2325,20,-0.2249
ENSG00000116898,MRPS15,39,-0.8176,57,-0.2447,72,0.12616,126,1.05397,61,-0.1230,54,-0.3233,78,0.29591,43,-0.6606,58,-0.2102,63,-0.0759
ENSG00000163873,GRIK3,0,-7.0614,6,-1.5991,74,2.44169,0,-5.0977,16,-0.2134,2,-3.3764,4,-2.4715,59,1.95174,40,1.23481,3,-2.6718
ENSG00000163875,MEAF6,85,-0.5448,165,0.49263,128,0.08622,137,0.19633,121,-0.0024,179,0.63190,122,0.01304,102,-0.2646,90,-0.4603,81,-0.6216
ENSG00000163877,SNIP1,9,-0.8616,21,0.41548,14,-0.2213,17,0.07265,5,-1.6356,15,-0.0456,26,0.87309,10,-0.7492,17,0.12683,16,0.02964
ENSG00000134697,GNL2,20,0.12207,18,-0.0247,28,0.64347,13,-0.5869,30,0.80220,10,-0.8448,17,-0.1462,14,-0.4412,16,-0.2437,20,0.15051
ENSG00000185090,MANEAL,12,-1.3710,55,0.90644,32,0.02137,36,0.20507,27,-0.2031,18,-0.7962,34,0.15396,53,0.86779,23,-0.4572,19,-0.7920
ENSG00000196449,YRDC,13,-0.2267,19,0.43995,17,0.21519,20,0.50263,11,-0.3797,12,-0.3480,18,0.38218,7,-1.1477,10,-0.5479,16,0.11486
ENSG00000197982,C1orf122,252,-0.1189,158,-0.8323,260,-0.0651,284,0.07345,225,-0.2909,303,0.17478,261,-0.0695,274,0.01716,312,0.22282,394,0.60348
ENSG00000183431,SF3A3,51,0.51250,56,0.67519,32,-0.2387,39,0.08911,25,-0.5907,30,-0.3373,38,0.06266,28,-0.4333,14,-1.4101,55,0.62977
ENSG00000183520,UTP11,25,-0.4880,40,0.28325,43,0.37478,38,0.18644,29,-0.2447,25,-0.4814,42,0.40374,35,0.07815,33,-0.0178,19,-0.9029
ENSG00000116954,RRAGC,43,-0.0051,56,0.40041,29,-0.5936,56,0.41877,32,-0.4496,28,-0.6554,47,0.13644,63,0.59848,45,0.04773,30,-0.5652
ENSG00000174574,AKIRIN1,38,-1.3277,132,0.60194,76,-0.2846,114,0.35997,118,0.41418,80,-0.1911,103,0.21625,68,-0.4606,81,-0.1779,88,-0.0510
ENSG00000168653,NDUFS5,573,-0.4148,613,-0.3113,598,-0.3486,708,-0.0852,961,0.40521,1097,0.62278,886,0.30705,641,-0.2399,603,-0.3374,651,-0.2161
ENSG00000127603,MACF1,156,0.25930,121,-0.1445,154,0.23667,155,0.24391,108,-0.3201,59,-1.2385,93,-0.6095,192,0.60108,154,0.24067,175,0.44108
ENSG00000090621,PABPC4,84,0.24704,57,-0.3452,62,-0.2263,73,0.02836,69,-0.0574,51,-0.5252,60,-0.3113,120,0.84069,84,0.24696,69,-0.0668
ENSG00000116983,HPCAL4,144,-1.3644,404,0.22189,299,-0.2578,390,0.16635,407,0.23246,437,0.34749,384,0.15558,387,0.15151,292,-0.2930,341,-0.0471
ENSG00000084072,PPIE,29,0.06130,31,0.13436,22,-0.3548,20,-0.4928,28,-0.0059,28,-0.0339,27,-0.0592,16,-0.8191,50,0.91950,31,0.14714
ENSG00000168389,MFSD2A,42,0.84700,28,0.17428,11,-1.1834,27,0.10352,15,-0.8089,26,0.09994,18,-0.5731,15,-0.8078,31,0.36807,43,0.90654
ENSG00000131236,CAP1,149,-0.0315,193,0.38582,123,-0.3330,134,-0.1954,146,-0.0638,196,0.41353,169,0.18736,120,-0.3617,158,0.06116,113,-0.4552
ENSG00000131238,PPT1,128,-0.1530,164,0.24288,128,-0.1464,190,0.48363,173,0.32877,111,-0.3694,129,-0.1490,146,0.06035,97,-0.5716,152,0.12452
ENSG00000084073,ZMPSTE24,43,0.09796,47,0.24660,48,0.27079,42,0.06428,31,-0.4055,22,-0.9152,36,-0.1991,57,0.54764,43,0.10027,39,-0.0538
ENSG00000084070,SMAP2,95,-0.4275,191,0.68528,151,0.30345,125,0.00147,94,-0.4426,164,0.43070,138,0.16782,112,-0.1687,72,-0.8555,97,-0.4038
ENSG00000117016,RIMS3,32,-1.1743,55,-0.3432,122,0.94498,51,-0.4505,124,0.97994,38,-0.8957,65,-0.0759,92,0.46776,58,-0.2495,49,-0.5026
ENSG00000066136,NFYC,22,-0.7396,59,0.78699,35,-0.0786,36,-0.0241,26,-0.5417,61,0.82588,26,-0.5561,37,0.03927,40,0.15213,32,-0.1827
ENSG00000179862,CITED4,26,0.32817,20,-0.0525,20,-0.0460,18,-0.2582,28,0.42710,27,0.39043,22,0.03580,16,-0.4333,14,-0.5862,19,-0.1304
ENSG00000010803,SCMH1,24,0.40162,10,-0.8734,24,0.39732,24,0.39491,15,-0.3152,13,-0.5198,27,0.70226,9,-1.0980,17,-0.1010,13,-0.5506
ENSG00000127124,HIVEP3,0,-4.4934,23,0.31673,41,1.29036,14,-0.4131,7,-1.4807,14,-0.4481,23,0.39258,29,0.67533,21,0.16929,10,-0.8978
ENSG00000198815,FOXJ3,43,-0.6688,101,0.66902,73,0.13833,98,0.61425,78,0.24795,57,-0.2405,77,0.24799,43,-0.6951,44,-0.6599,45,-0.6209
ENSG00000177181,RIMKLA,12,-1.5155,35,0.12141,42,0.39570,24,-0.4545,38,0.22910,42,0.40395,40,0.34509,42,0.37866,20,-0.7565,25,-0.3881
ENSG00000127125,PPCS,45,-0.4815,59,-0.0685,38,-0.7272,78,0.37226,73,0.27663,44,-0.5035,81,0.51155,79,0.40302,57,-0.1120,39,-0.6853
ENSG00000171960,PPIH,2,-3.2131,12,-0.4496,16,-0.0343,20,0.27257,29,0.91470,15,-0.1928,22,0.46811,8,-1.0292,18,0.14356,19,0.21488
ENSG00000065978,YBX1,516,2.30348,36,-2.0511,97,-0.5908,80,-0.8877,107,-0.4309,70,-1.0724,109,-0.4451,111,-0.3865,136,-0.0673,186,0.43998
ENSG00000164008,C1orf50,13,-1.0672,20,-0.4434,33,0.29107,21,-0.3856,51,1.00966,35,0.40205,28,0.03470,15,-0.8658,27,-0.0316,29,0.06949
ENSG00000177868,SVBP,40,-0.0578,37,-0.1667,28,-0.5919,37,-0.1937,49,0.27582,34,-0.2957,70,0.97759,30,-0.5076,22,-0.9427,39,-0.1053
ENSG00000117394,SLC2A1,346,2.36314,40,-1.2727,39,-1.3270,67,-0.4871,68,-0.4631,40,-1.2588,47,-1.1043,72,-0.3870,80,-0.2113,166,0.96853
ENSG00000117395,EBNA1BP2,17,-2.0920,80,0.25861,81,0.26119,109,0.75634,31,-1.2064,125,0.98754,74,0.15202,50,-0.4768,51,-0.4513,59,-0.2315
ENSG00000066322,ELOVL1,35,0.68056,13,-0.8767,21,-0.1866,9,-1.4696,6,-1.8865,3,-2.8321,7,-1.9491,34,0.62559,78,2.12308,42,0.96050
ENSG00000159479,MED8,18,-0.4158,30,0.41870,15,-0.6623,36,0.71408,21,-0.1824,26,0.15675,21,-0.2082,26,0.16905,20,-0.2377,23,-0.0131
ENSG00000178922,HYI,45,0.84186,10,-1.5118,20,-0.4771,39,0.58939,14,-0.9486,22,-0.3278,18,-0.6679,28,0.09366,31,0.21836,50,1.03356
ENSG00000142949,PTPRF,49,-1.4219,211,0.85396,112,-0.1787,212,0.86414,165,0.44548,117,-0.0977,105,-0.3023,75,-0.7792,119,-0.0728,104,-0.2843
ENSG00000066135,KDM4A,4,-2.3663,27,0.57712,26,0.50000,16,-0.2907,22,0.24018,11,-0.8712,21,0.14623,31,0.81121,14,-0.4077,16,-0.2522
ENSG00000126091,ST3GAL3,32,-0.4673,37,-0.2470,42,-0.0395,56,0.41123,34,-0.3451,38,-0.1969,63,0.70841,34,-0.3505,43,-0.0050,31,-0.5045
ENSG00000117408,IPO13,51,-0.4284,71,0.09064,48,-0.5115,44,-0.6339,102,0.68888,70,0.06880,54,-0.3725,62,-0.1207,107,0.76989,72,0.12535
ENSG00000117410,ATP6V0B,262,-0.6412,636,0.77259,409,0.05022,540,0.50097,294,-0.4641,323,-0.3184,419,0.09804,502,0.38117,266,-0.6227,287,-0.5045
ENSG00000117411,B4GALT2,92,0.24524,56,-0.5408,84,0.09567,76,-0.0634,89,0.19194,98,0.33895,74,-0.1188,90,0.21467,82,0.06897,54,-0.5915
ENSG00000159214,CCDC24,2,-3.1208,35,0.95486,24,0.34555,21,0.14384,9,-1.1670,37,1.03733,21,0.17886,4,-2.1461,13,-0.5991,25,0.39341
ENSG00000178028,DMAP1,41,-0.1490,58,0.39300,43,-0.1025,42,-0.1361,53,0.26024,41,-0.1564,45,0.00370,34,-0.4254,34,-0.4331,62,0.48600
ENSG00000117419,ERI3,112,-0.7244,211,0.27054,220,0.33338,157,-0.1970,179,0.00575,142,-0.3525,233,0.48421,153,-0.2394,157,-0.2021,165,-0.1232
ENSG00000187147,RNF220,61,-0.8284,103,-0.0340,155,0.63035,106,0.00930,124,0.25844,90,-0.2525,134,0.43868,88,-0.2858,76,-0.5101,87,-0.3015
ENSG00000126106,TMEM53,10,-0.4845,21,0.63605,8,-0.7362,16,0.22633,9,-0.6731,13,-0.0930,17,0.36471,1,-3.7758,15,0.15899,25,0.95662
ENSG00000142937,RPS8,2659,1.17577,662,-1.0550,940,-0.5197,841,-0.6921,954,-0.4970,1183,-0.1618,1359,0.06380,1378,0.07932,1455,0.16597,1632,0.35173
ENSG00000070785,EIF2B3,31,0.23590,38,0.57139,29,0.10436,15,-0.9058,27,0.01419,30,0.15914,28,0.06620,31,0.23685,19,-0.4937,19,-0.5270
ENSG00000126107,HECTD3,9,-0.6293,27,1.04685,10,-0.4952,20,0.54275,18,0.37010,17,0.26703,11,-0.4885,9,-0.7442,7,-0.9914,18,0.33262
ENSG00000126088,UROD,54,-0.4607,80,0.14105,94,0.39889,85,0.24648,58,-0.3516,59,-0.3221,73,-0.0011,88,0.29288,72,-0.0110,66,-0.1525
ENSG00000117450,PRDX1,358,-0.3512,349,-0.3888,418,-0.1087,360,-0.3434,615,0.51348,328,-0.4867,389,-0.2420,565,0.37304,507,0.19744,646,0.59459
ENSG00000117448,AKR1A1,52,0.26229,53,0.29691,51,0.21536,48,0.14288,31,-0.5264,44,-0.0187,44,-0.0123,31,-0.5379,54,0.32811,33,-0.4375
ENSG00000132780,NASP,59,1.18604,23,-0.3656,20,-0.5493,18,-0.7408,17,-0.8340,34,0.24837,15,-1.0441,23,-0.3735,53,0.98787,41,0.55983
ENSG00000159592,GPBP1L1,44,0.25283,45,0.27376,25,-0.6166,27,-0.5121,26,-0.5633,51,0.48690,25,-0.6683,69,0.99728,38,0.02029,38,0.00965
ENSG00000159596,TMEM69,12,-0.6704,22,0.28071,14,-0.4239,28,0.65037,36,1.07190,15,-0.3401,16,-0.2100,18,-0.0595,10,-0.8859,16,-0.1905
ENSG00000086015,MAST2,33,0.34555,25,-0.1031,27,0.04514,36,0.50386,53,1.16375,10,-1.4558,21,-0.3749,25,-0.0577,16,-0.7440,22,-0.2845
ENSG00000117461,PIK3R3,37,0.69423,21,-0.2146,34,0.59235,30,0.36250,26,0.13000,8,-1.5244,21,-0.1871,35,0.61130,7,-1.6969,20,-0.2317
ENSG00000085998,POMGNT1,57,-0.0317,73,0.35733,57,-0.0455,69,0.28111,40,-0.5921,48,-0.3019,70,0.32395,55,-0.0960,43,-0.4594,59,0.02638
ENSG00000132128,LRRC41,53,-0.3197,76,0.25842,84,0.41809,54,-0.2799,78,0.29835,75,0.22850,55,-0.2749,78,0.28159,44,-0.5859,60,-0.1130
ENSG00000173660,UQCRH,417,-0.6554,519,-0.3165,668,0.07958,766,0.29942,543,-0.2456,805,0.37991,902,0.64627,492,-0.3991,449,-0.5418,525,-0.3009
ENSG00000117480,FAAH,24,-0.5126,48,0.55696,34,-0.0054,60,0.93987,38,0.19709,41,0.31511,30,-0.1839,22,-0.6682,22,-0.6329,21,-0.7048
ENSG00000079277,MKNK1,13,-0.7397,41,1.06223,9,-1.2199,33,0.71182,14,-0.5947,23,0.13173,18,-0.3194,15,-0.5603,19,-0.1693,31,0.60077
ENSG00000123472,ATPAF1,88,-0.6417,126,-0.0879,146,0.15247,124,-0.1112,123,-0.1221,137,0.04559,136,0.04680,123,-0.1214,172,0.41509,150,0.19585
ENSG00000159658,EFCAB14,92,0.32133,40,-0.9618,65,-0.2231,54,-0.5082,75,0.00679,42,-0.9044,56,-0.4872,116,0.69766,105,0.53846,124,0.82242
ENSG00000186377,CYP4X1,29,0.18942,40,0.72546,30,0.25967,31,0.29325,20,-0.3722,38,0.63583,17,-0.6678,36,0.53028,8,-1.6628,15,-0.8102
ENSG00000162368,CMPK1,71,-0.5853,114,0.13669,128,0.33447,105,0.01702,148,0.56909,72,-0.5733,101,-0.0521,75,-0.5116,134,0.39834,96,-0.1260
ENSG00000162373,BEND5,29,0.35460,26,0.21447,29,0.34466,13,-0.8264,44,1.06292,21,-0.1571,24,0.08635,7,-1.8157,23,0.02952,12,-0.9147
