Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000168653,NDUFS5,641,-0.1206,717,0.09071,655,-0.0864,678,-0.0341,516,-0.4608,874,0.38131
ENSG00000127603,MACF1,90,-0.0651,80,-0.3545,134,0.58027,106,0.23020,101,0.12142,79,-0.2727
ENSG00000090621,PABPC4,56,0.22435,49,0.03176,61,0.37846,38,-0.4118,56,0.23429,38,-0.3572
ENSG00000116983,HPCAL4,262,-0.5106,349,-0.0901,228,-0.7275,392,0.13955,432,0.28430,525,0.60491
ENSG00000084072,PPIE,27,-0.5378,40,0.14410,33,-0.1992,47,0.37419,39,0.05094,26,-0.5949
ENSG00000131236,CAP1,88,-0.5856,104,-0.4671,157,0.33327,157,0.38077,161,0.37866,142,0.17002
ENSG00000131238,PPT1,121,0.14592,93,-0.3823,97,-0.2060,140,0.44660,107,-0.0512,125,0.20161
ENSG00000259943,AL050341.2,19,0.05243,12,-0.9553,28,0.65839,23,0.40966,14,-0.4350,31,0.84503
ENSG00000084073,ZMPSTE24,16,-0.6902,17,-0.7919,32,0.35012,38,0.77737,22,-0.1969,37,0.61229
ENSG00000084070,SMAP2,76,-0.8095,111,-0.3147,169,0.45676,146,0.24897,130,0.02356,164,0.40942
ENSG00000117016,RIMS3,110,-0.4698,147,-0.0187,196,0.45455,192,0.48252,101,-0.6051,103,-0.5671
ENSG00000066136,NFYC,36,-0.2486,33,-0.5595,57,0.48863,54,0.45750,34,-0.3557,56,0.46154
ENSG00000179862,CITED4,21,-0.3229,24,-0.2018,19,-0.4931,37,0.66501,25,-0.0572,25,-0.0327
ENSG00000171793,CTPS1,12,-0.3046,12,-0.4880,14,-0.1024,16,0.16532,15,0.01181,27,0.99977
ENSG00000127124,HIVEP3,18,-0.1932,18,-0.3218,18,-0.2137,28,0.58452,16,-0.3463,26,0.33740
ENSG00000198815,FOXJ3,23,-1.1995,42,-0.4264,49,-0.0676,70,0.58557,65,0.38245,65,0.38998
ENSG00000177181,RIMKLA,18,-0.6159,30,0.24752,42,0.68766,30,0.18265,8,-1.8602,24,-0.2019
ENSG00000127125,PPCS,61,0.02030,54,-0.2570,55,-0.1331,62,0.06529,55,-0.1334,90,0.65967
ENSG00000171960,PPIH,17,0.13390,17,0.23270,7,-1.1927,22,0.62423,8,-1.0650,12,-0.4108
ENSG00000065978,YBX1,114,0.84439,74,0.20201,52,-0.4359,43,-0.7808,59,-0.2201,75,0.14841
ENSG00000164008,C1orf50,23,0.20168,19,-0.1444,22,0.09907,23,0.22935,17,-0.2392,18,-0.1429
ENSG00000177868,SVBP,37,0.16043,36,0.13520,18,-0.9340,42,0.37167,27,-0.3462,29,-0.2196
ENSG00000117394,SLC2A1,82,1.32188,29,-0.5707,17,-1.1940,38,-0.0014,45,0.27994,41,0.12077
ENSG00000117395,EBNA1BP2,61,-0.5908,88,-0.0014,62,-0.5433,85,-0.0753,93,0.07807,145,0.81953
ENSG00000066322,ELOVL1,26,0.82535,18,0.27585,9,-0.8588,7,-1.2566,24,0.66735,14,-0.2321
ENSG00000159479,MED8,8,-1.3343,16,-0.3839,7,-1.5010,24,0.46725,38,1.17813,23,0.35100
ENSG00000178922,HYI,43,1.15241,20,-0.2094,9,-1.2413,18,-0.3191,23,0.12461,25,0.24498
ENSG00000142949,PTPRF,102,-0.4038,112,-0.3714,98,-0.4600,159,0.34899,161,0.33216,189,0.59230
ENSG00000066135,KDM4A,9,-0.7161,12,-0.4548,14,-0.0972,17,0.33134,22,0.65286,19,0.39294
ENSG00000126091,ST3GAL3,29,-0.6414,37,-0.3883,39,-0.1897,46,0.06923,77,0.92536,56,0.36583
ENSG00000117408,IPO13,44,-0.2707,52,-0.0210,28,-0.9373,42,-0.3583,92,0.95191,65,0.35220
ENSG00000117410,ATP6V0B,268,-0.6929,289,-0.7951,509,0.32162,662,0.89672,448,0.11628,463,0.16963
ENSG00000117411,B4GALT2,83,0.23573,70,-0.0577,84,0.25878,65,-0.1760,59,-0.3223,82,0.20783
ENSG00000159214,CCDC24,16,-0.5551,25,0.15035,16,-0.5428,27,0.27500,34,0.61802,13,-0.9150
ENSG00000178028,DMAP1,39,-0.5570,50,-0.2159,76,0.51780,58,0.07596,56,0.02812,65,0.26142
ENSG00000117419,ERI3,155,-0.1817,142,-0.4559,209,0.29973,239,0.61021,184,0.09932,140,-0.3377
ENSG00000187147,RNF220,67,-0.7704,92,-0.4039,191,0.91063,134,0.36043,115,0.07188,92,-0.2869
ENSG00000126106,TMEM53,7,-1.0685,15,0.09074,9,-0.6831,14,-0.0359,25,0.88003,15,0.06247
ENSG00000142937,RPS8,1118,0.37928,1032,0.38982,758,-0.2467,702,-0.4088,726,-0.3154,721,-0.3258
ENSG00000070785,EIF2B3,29,0.20582,17,-0.8054,41,0.81133,33,0.49217,25,0.00050,22,-0.2229
ENSG00000126107,HECTD3,13,-0.2669,12,-0.5365,17,0.13293,28,1.07760,8,-1.0968,15,-0.0454
ENSG00000126088,UROD,59,-0.4188,73,-0.1253,81,0.08106,88,0.24145,79,0.04396,83,0.12163
ENSG00000117450,PRDX1,394,0.44025,250,-0.4215,282,-0.0998,272,-0.1791,426,0.57092,361,0.29803
ENSG00000117448,AKR1A1,43,-0.0983,40,-0.3188,47,0.03625,46,-0.0137,35,-0.4140,83,0.98157
ENSG00000132780,NASP,26,-0.0145,30,0.26376,25,-0.1156,27,0.01778,20,-0.4213,22,-0.2633
ENSG00000159592,GPBP1L1,30,0.05259,28,-0.0690,40,0.51687,28,-0.0958,35,0.31679,17,-0.8052
ENSG00000159596,TMEM69,8,-0.9273,8,-1.4259,24,0.69392,24,0.78617,19,0.26903,28,0.92613
ENSG00000086015,MAST2,29,0.10927,25,-0.1982,29,0.10829,28,0.07332,28,0.03438,29,0.12493
ENSG00000117461,PIK3R3,22,0.10401,19,-0.2339,20,-0.0052,21,0.03515,25,0.29775,22,0.12050
ENSG00000085998,POMGNT1,53,-0.1404,47,-0.4446,58,0.02576,58,0.00757,68,0.27493,91,0.76334
ENSG00000132128,LRRC41,39,-0.3233,40,-0.4259,35,-0.5099,75,0.82737,42,-0.2272,59,0.30119
ENSG00000173660,UQCRH,460,-0.3009,618,0.26026,520,-0.1073,618,0.19000,476,-0.2474,402,-0.5115
ENSG00000117480,FAAH,25,-0.7447,34,-0.3510,45,0.18505,43,0.12881,72,0.99413,34,-0.2304
ENSG00000079277,MKNK1,19,-0.2291,15,-0.8131,22,-0.0654,24,0.11110,50,1.35503,24,0.13044
ENSG00000123472,ATPAF1,145,0.25198,112,-0.2456,162,0.43251,140,0.22283,125,0.01045,82,-0.6456
ENSG00000159658,EFCAB14,84,1.07542,35,-0.5172,49,0.16607,39,-0.2072,45,0.03284,45,0.02516
ENSG00000186377,CYP4X1,10,-1.3044,17,-0.6636,26,0.15706,42,1.14344,28,0.26835,18,-0.4195
ENSG00000162368,CMPK1,78,0.02468,65,-0.3594,111,0.59996,100,0.49025,56,-0.4953,61,-0.3653
ENSG00000162373,BEND5,11,-1.2239,25,0.10794,21,-0.2448,46,1.29140,5,-2.3746,12,-1.0725
ENSG00000162374,ELAVL4,53,-1.4631,135,-0.0587,182,0.44397,247,1.14422,54,-1.4492,62,-1.2483
ENSG00000185104,FAF1,21,-0.7670,31,-0.2614,55,0.72626,34,-0.0685,33,-0.0881,49,0.53776
ENSG00000123091,RNF11,286,-0.4992,334,-0.3698,439,0.17674,582,0.75166,262,-0.6386,442,0.18810
ENSG00000085832,EPS15,142,0.01495,132,-0.1541,188,0.46455,191,0.57396,73,-1.0201,96,-0.5996
ENSG00000078618,NRDC,31,-1.0606,55,-0.2679,76,0.32008,76,0.37340,66,0.10086,75,0.29746
ENSG00000169213,RAB3B,16,-1.5226,46,0.19651,133,2.01596,39,-0.1587,8,-2.4877,7,-2.6644
ENSG00000117862,TXNDC12,27,-0.1571,27,-0.2299,13,-1.2358,40,0.49150,25,-0.2932,48,0.76372
ENSG00000134717,BTF3L4,46,-0.5837,55,-0.4540,111,0.83681,89,0.52013,71,0.09567,45,-0.6067
ENSG00000157077,ZFYVE9,14,-1.1041,32,0.19301,32,0.10668,28,-0.0985,37,0.35982,29,-0.0418
ENSG00000134748,PRPF38A,36,0.97285,19,-0.1734,12,-0.7894,22,0.18839,11,-0.8986,22,0.16959
ENSG00000134744,TUT4,12,-0.7145,15,-0.5663,20,0.03165,20,0.00733,31,0.72264,33,0.86568
ENSG00000162377,COA7,7,-1.1881,13,-0.2869,24,0.75255,17,0.17793,19,0.35149,15,-0.0347
ENSG00000162378,ZYG11B,70,-1.0474,131,-0.1117,186,0.50076,165,0.33810,115,-0.2765,147,0.11493
ENSG00000116171,SCP2,101,0.45870,57,-0.6399,78,0.04225,89,0.28504,102,0.47392,75,-0.0315
ENSG00000162384,CZIB,58,-0.0047,55,-0.1331,54,-0.1092,74,0.44320,42,-0.5225,60,0.05330
ENSG00000162385,MAGOH,26,-0.4167,28,-0.4347,47,0.56089,43,0.46270,39,0.22655,27,-0.3391
ENSG00000157193,LRP8,13,-1.1889,21,-0.6662,64,1.34337,35,0.36720,23,-0.3081,32,0.17681
ENSG00000058799,YIPF1,12,-0.6021,16,-0.3822,17,-0.1533,27,0.70327,20,0.12990,19,0.07638
ENSG00000081870,HSPB11,20,-0.8912,38,0.14667,38,0.08667,35,-0.0614,24,-0.6150,55,0.69445
ENSG00000116209,TMEM59,146,-0.3486,152,-0.4102,192,0.09043,236,0.49065,202,0.17052,198,0.13555
ENSG00000116221,MRPL37,37,-0.7194,54,-0.1935,38,-0.6734,83,0.64949,52,-0.2076,79,0.47672
ENSG00000157216,SSBP3,79,-1.2231,186,0.15521,228,0.43588,214,0.38008,113,-0.6793,153,-0.2132
ENSG00000243725,TTC4,13,-0.3470,13,-0.4800,12,-0.4159,25,0.83974,19,0.24727,15,-0.1031
ENSG00000116133,DHCR24,76,-0.8584,98,-0.6522,104,-0.3680,230,1.10754,128,-0.0409,154,0.26198
ENSG00000162402,USP24,33,0.37541,21,-0.5076,38,0.58886,22,-0.3206,25,-0.0739,39,0.65998
ENSG00000162407,PLPP3,262,1.32876,75,-0.9967,37,-1.7966,31,-2.1673,486,2.61330,51,-1.3082
ENSG00000162409,PRKAA2,18,-1.2650,34,-0.4830,42,-0.0190,61,0.70636,43,0.03606,60,0.57539
ENSG00000162601,MYSM1,14,-0.8234,14,-1.0532,48,1.16919,35,0.73542,24,0.03372,24,0.02921
ENSG00000177606,JUN,45,-0.9855,64,-0.6147,47,-0.9131,75,-0.2182,143,0.85612,208,1.53456
ENSG00000134709,HOOK1,8,-1.6083,17,-0.7848,43,0.92681,30,0.39577,14,-0.8825,51,1.23327
ENSG00000162599,NFIA,124,1.15678,55,-0.2988,62,-0.0079,25,-1.4846,118,1.05634,50,-0.3385
ENSG00000162604,TM2D1,47,-0.3334,47,-0.4917,60,0.04836,86,0.73540,54,-0.1181,63,0.11665
ENSG00000162607,USP1,25,-0.0193,16,-0.9587,47,1.05689,29,0.26458,35,0.53615,22,-0.1977
ENSG00000116641,DOCK7,32,0.36726,20,-0.5776,25,-0.0086,25,-0.0411,25,-0.0604,45,0.92926
ENSG00000125703,ATG4C,15,-0.0126,11,-0.6305,10,-0.5785,28,1.27697,9,-0.7319,13,-0.1579
ENSG00000079739,PGM1,46,0.59888,21,-0.8648,46,0.60918,35,0.16669,55,0.89867,16,-1.0089
ENSG00000158966,CACHD1,37,0.55525,21,-0.5014,31,0.30188,22,-0.3129,33,0.38692,32,0.35767
ENSG00000162437,RAVER2,15,0.03549,12,-0.3746,13,-0.1220,17,0.27803,24,0.84463,9,-0.6393
ENSG00000162434,JAK1,41,-0.5384,43,-0.6441,76,0.41950,82,0.63919,62,0.09526,67,0.21430
ENSG00000162433,AK4,73,0.32590,45,-0.6105,76,0.38403,64,0.12186,89,0.65507,50,-0.2692
ENSG00000116675,DNAJC6,147,-1.2072,285,-0.2771,437,0.50068,511,0.89931,231,-0.5229,236,-0.4851
ENSG00000213625,LEPROT,54,1.62130,14,-0.8606,12,-0.8019,15,-0.5589,40,1.07088,17,-0.3059
ENSG00000184588,PDE4B,32,-0.2439,29,-0.5544,30,-0.3576,48,0.44270,39,0.05466,63,0.83199
ENSG00000118473,SGIP1,49,-0.7878,68,-0.4130,96,0.24967,112,0.58607,67,-0.3122,110,0.48023
ENSG00000198160,MIER1,29,0.40144,18,-0.4761,31,0.52033,23,0.03461,15,-0.6598,32,0.56294
ENSG00000142864,SERBP1,91,-0.2621,96,-0.2507,109,0.02123,139,0.48280,117,0.13317,94,-0.2172
ENSG00000116717,GADD45A,17,0.01180,18,0.13428,41,1.45238,15,-0.2479,6,-1.5898,5,-1.6563
ENSG00000172380,GNG12,38,1.74863,10,-0.7131,5,-1.3842,10,-0.5476,28,1.15246,7,-0.9585
ENSG00000116729,WLS,95,0.87819,29,-1.3032,71,0.39760,49,-0.2304,121,1.31394,55,-0.0336
ENSG00000033122,LRRC7,38,-0.6349,46,-0.5073,59,0.04774,81,0.66290,77,0.48714,53,-0.1225
ENSG00000066557,LRRC40,13,-0.7961,12,-1.1492,35,0.81971,27,0.40613,47,1.33697,16,-0.4179
ENSG00000116754,SRSF11,64,-0.9465,126,0.16229,140,0.28378,109,-0.1374,115,-0.0388,137,0.24383
ENSG00000118454,ANKRD13C,12,-1.1752,18,-0.6864,22,-0.2089,38,0.78638,34,0.46563,35,0.52921
ENSG00000050628,PTGER3,8,-1.0348,14,-0.3587,4,-2.0588,21,0.40229,13,-0.3750,43,1.60995
ENSG00000132485,ZRANB2,50,-0.7902,75,-0.2515,118,0.57004,96,0.26061,108,0.42864,65,-0.3835
ENSG00000172260,NEGR1,103,-0.9561,198,0.08925,199,0.06385,269,0.64722,114,-0.7992,163,-0.2498
ENSG00000178965,ERICH3,34,-1.1436,51,-0.7140,97,0.52121,83,0.29017,82,0.24917,124,0.93126
ENSG00000162623,TYW3,17,-0.4408,24,0.20050,34,0.66632,22,-0.0236,6,-2.0223,26,0.24916
ENSG00000117054,ACADM,46,0.28942,30,-0.5806,44,0.20337,43,0.20638,46,0.29070,45,0.22812
ENSG00000137955,RABGGTB,35,-0.0541,39,0.16867,47,0.40742,39,0.14384,26,-0.5410,21,-0.8214
ENSG00000117069,ST6GALNAC5,18,-1.7572,41,-0.7228,52,-0.1476,103,1.16939,78,0.51343,53,-0.1245
ENSG00000142892,PIGK,20,-0.6872,18,-1.1553,47,0.66838,50,0.90728,42,0.51655,30,-0.0217
ENSG00000154027,AK5,177,-1.3237,321,-0.5814,444,0.09895,698,1.00696,446,0.10870,424,0.02452
ENSG00000036549,AC118549.1,14,-0.4576,17,-0.1446,32,0.88646,20,0.15084,6,-1.6843,24,0.40016
ENSG00000077254,USP33,65,-0.5885,59,-1.0170,165,0.90804,131,0.60485,97,0.03533,127,0.46750
ENSG00000180488,MIGA1,33,-1.2358,63,-0.3341,95,0.43001,101,0.60817,85,0.24561,63,-0.2305
ENSG00000162613,FUBP1,38,-0.3704,43,-0.2798,46,-0.0733,58,0.32149,38,-0.3751,75,0.71118
ENSG00000162616,DNAJB4,16,-0.7810,23,-0.2372,25,-0.0756,39,0.77568,32,0.35800,15,-0.8449
ENSG00000117114,ADGRL2,20,-0.9274,24,-0.9133,20,-0.9832,79,1.51964,29,-0.3832,50,0.47957
ENSG00000137941,TTLL7,64,-0.9243,102,-0.2761,159,0.52405,154,0.54569,108,-0.1012,105,-0.1565
ENSG00000142875,PRKACB,193,-1.1543,348,-0.3516,416,0.04171,560,0.61024,537,0.45617,398,-0.0295
ENSG00000117133,RPF1,17,-0.6731,22,-0.2995,29,0.19875,34,0.54522,25,-0.0499,27,0.09659
ENSG00000174021,GNG5,85,1.06255,51,0.34378,18,-1.3454,13,-2.0213,64,0.57298,50,0.17692
ENSG00000117155,SSX2IP,53,-1.0875,85,-0.4898,141,0.46290,161,0.79449,98,-0.1338,107,0.01864
ENSG00000162642,C1orf52,38,-0.4721,38,-0.6481,64,0.35356,76,0.72668,51,-0.0099,57,0.16921
ENSG00000153904,DDAH1,313,0.54128,164,-0.6847,202,-0.1687,260,0.26725,399,0.95623,155,-0.5827
ENSG00000117174,ZNHIT6,13,-0.9133,23,-0.0687,43,0.93876,19,-0.3949,27,0.19520,26,0.11608
ENSG00000122417,ODF2L,17,-0.9843,26,-0.4443,52,0.76439,49,0.81165,15,-1.1514,34,0.10289
ENSG00000097033,SH3GLB1,53,0.97860,21,-0.6919,23,-0.3468,30,0.02005,44,0.65827,28,-0.0573
ENSG00000183291,SELENOF,87,-0.2724,78,-0.6207,128,0.34289,135,0.50520,140,0.49150,96,-0.1191
ENSG00000153936,HS2ST1,30,-0.3583,28,-0.6696,30,-0.3473,44,0.28376,67,0.94824,51,0.48661
ENSG00000143013,LMO4,267,-1.2874,589,-0.0985,900,0.62856,972,0.88985,309,-1.0666,363,-0.8209
ENSG00000137947,GTF2B,17,-0.6727,27,0.11982,21,-0.3387,30,0.23995,35,0.45571,19,-0.4794
ENSG00000137944,KYAT3,17,-0.2470,16,-0.5310,35,0.94733,26,0.53223,15,-0.4575,16,-0.3179
ENSG00000197147,LRRC8B,39,-1.3578,69,-0.6714,119,0.38144,121,0.46767,105,0.17789,159,0.86573
ENSG00000171492,LRRC8D,17,-0.6111,22,-0.3287,32,0.33491,36,0.61301,24,-0.0870,23,-0.1466
ENSG00000162664,ZNF326,12,-0.5373,18,0.05944,15,-0.2349,23,0.50312,11,-0.7267,19,0.12617
ENSG00000233593,LINC02609,19,-0.6402,33,0.40538,43,0.67572,25,-0.2449,24,-0.2817,16,-0.9097
ENSG00000122482,ZNF644,26,0.32256,16,-0.5287,33,0.73638,20,-0.0687,29,0.53837,15,-0.4686
ENSG00000172031,EPHX4,6,-2.6895,27,-0.6803,36,-0.0169,54,0.74310,36,-0.0264,72,1.14245
ENSG00000189195,BTBD8,46,-1.3090,99,-0.2117,117,0.12923,132,0.36859,114,0.08725,145,0.47516
ENSG00000067208,EVI5,12,-0.7543,22,0.14191,31,0.67383,21,0.04768,18,-0.2034,14,-0.5515
ENSG00000122406,RPL5,460,-0.0640,495,0.08109,540,0.19436,404,-0.2969,442,-0.1264,556,0.24147
ENSG00000154511,DIPK1A,32,-0.0024,20,-0.9824,43,0.47224,39,0.35940,40,0.34597,48,0.64144
ENSG00000143033,MTF2,4,-1.7987,15,-0.0564,26,0.91659,15,0.04784,21,0.54817,9,-0.8021
ENSG00000117500,TMED5,21,-0.2013,22,-0.2107,39,0.77568,27,0.17025,17,-0.5391,23,-0.0658
ENSG00000117505,DR1,37,-0.5145,42,-0.4348,75,0.62390,49,-0.0773,70,0.49870,64,0.35066
ENSG00000137942,FNBP1L,15,-0.4435,18,-0.1631,34,0.89446,23,0.28571,14,-0.5168,15,-0.4660
ENSG00000067334,DNTTIP2,21,-0.7345,36,0.19576,22,-0.6427,40,0.33682,29,-0.2180,37,0.16588
ENSG00000023909,GCLM,16,-0.5143,18,-0.5590,54,1.46086,20,-0.2704,23,-0.0025,25,0.16167
ENSG00000117528,ABCD3,35,0.27492,25,-0.3394,25,-0.2609,39,0.48856,33,0.15930,24,-0.3244
ENSG00000117525,F3,51,0.79380,16,-1.3024,6,-2.5016,9,-1.9665,160,3.20325,12,-1.3939
ENSG00000117519,CNN3,164,1.12609,64,-0.6074,44,-0.9940,65,-0.4373,182,1.30669,64,-0.4309
ENSG00000152078,TLCD4,40,-0.3674,36,-0.7107,53,0.08650,65,0.45497,71,0.56315,66,0.42093
ENSG00000228971,LINC02607,19,-1.3744,51,0.13485,49,0.03625,83,1.08359,22,-1.2113,20,-1.3461
ENSG00000117569,PTBP2,32,-0.4771,32,-0.6536,76,0.91760,61,0.64110,28,-0.6579,47,0.13373
ENSG00000117598,PLPPR5,23,-0.5602,29,-0.3175,49,0.62438,34,0.02440,31,-0.1095,47,0.54005
ENSG00000117600,PLPPR4,62,-1.3260,107,-0.6788,103,-0.5472,205,0.64240,142,-0.0472,315,1.30253
ENSG00000162688,AGL,17,0.14113,13,-0.4099,23,0.58583,21,0.52337,15,-0.1322,9,-0.8674
ENSG00000117620,SLC35A3,14,-0.1599,13,-0.3487,24,0.75004,19,0.38942,10,-0.6220,14,-0.0912
ENSG00000156875,MFSD14A,17,-1.0295,28,-0.3841,31,-0.1031,52,0.82096,25,-0.4452,45,0.48676
ENSG00000137992,DBT,28,-0.0586,26,-0.2476,37,0.37662,33,0.22849,33,0.21515,22,-0.4105
ENSG00000137996,RTCA,33,-0.4043,38,-0.3153,51,0.24955,61,0.63928,34,-0.3854,43,-0.0265
ENSG00000181656,GPR88,7,-1.2152,10,-1.0991,17,0.00391,23,0.54335,14,-0.3366,46,1.72641
ENSG00000162694,EXTL2,20,-0.7770,28,-0.3210,47,0.58367,51,0.84763,14,-1.3155,31,-0.0758
ENSG00000170989,S1PR1,75,1.09109,31,-0.5272,20,-1.0034,17,-1.3543,104,1.67901,35,-0.1979
ENSG00000118733,OLFM3,16,-1.7357,40,-0.4760,40,-0.3121,92,1.25482,47,-0.0689,45,-0.1308
ENSG00000185946,RNPC3,7,-1.5595,24,0.50048,26,0.43306,16,-0.3614,15,-0.4437,22,0.14542
ENSG00000162631,NTNG1,9,-0.9455,13,-0.5822,29,0.82168,35,1.39171,4,-1.9943,9,-1.0794
ENSG00000162636,FAM102B,26,-0.5733,34,-0.2549,74,1.13036,59,0.87101,8,-2.3511,15,-1.3646
ENSG00000162639,HENMT1,13,-0.7240,16,-0.5593,32,0.72001,30,0.68676,15,-0.4752,23,0.15090
ENSG00000134186,PRPF38B,22,-0.4724,30,0.02965,19,-0.6836,29,-0.0654,51,0.87170,28,-0.0918
ENSG00000116266,STXBP3,31,0.19309,22,-0.4583,31,0.20652,29,0.09699,46,0.86982,18,-0.6249
ENSG00000121940,CLCC1,10,-1.2923,25,0.08449,14,-0.8353,31,0.44565,23,-0.1144,33,0.51184
ENSG00000085433,WDR47,53,-1.1569,89,-0.5084,124,0.17205,191,1.04956,86,-0.4101,116,0.06305
ENSG00000197780,TAF13,50,-0.4824,68,-0.0082,74,0.12938,82,0.34031,49,-0.4991,72,0.09420
ENSG00000215717,TMEM167B,35,-0.2279,32,-0.4774,42,0.06898,56,0.61019,37,-0.1440,47,0.26240
ENSG00000116299,KIAA1324,18,-0.6785,24,-0.3162,19,-0.6390,34,0.35567,23,-0.2927,55,1.11740
ENSG00000031698,SARS,119,-0.7977,190,-0.1100,204,0.04221,248,0.40679,194,-0.0404,217,0.13860
ENSG00000143126,CELSR2,71,-1.1090,128,-0.2727,152,0.08442,199,0.60128,170,0.25778,141,-0.0360
ENSG00000134222,PSRC1,18,-1.1205,32,-0.3523,23,-0.7665,30,-0.4302,47,0.34891,102,1.70967
ENSG00000134243,SORT1,167,-0.4673,172,-0.6006,224,-0.0030,290,0.47092,263,0.25295,329,0.62358
ENSG00000143106,PSMA5,43,-0.7309,61,-0.2499,75,0.15314,91,0.53337,84,0.32985,54,-0.3571
ENSG00000174151,CYB561D1,13,-0.0821,12,-0.4046,15,0.08956,20,0.62647,12,-0.2747,14,0.02789
ENSG00000181754,AMIGO1,23,-0.8361,25,-0.9214,34,-0.2372,54,0.59808,54,0.52095,72,1.01023
ENSG00000065135,GNAI3,27,0.94883,12,-0.5039,9,-0.7302,22,0.73634,13,-0.1828,8,-0.8606
ENSG00000116337,AMPD2,88,0.00743,69,-0.5297,71,-0.3302,81,-0.1420,122,0.54444,157,0.96529
ENSG00000168765,GSTM4,19,-0.7677,31,-0.0255,22,-0.5257,36,0.24602,44,0.54506,32,0.04986
ENSG00000134201,GSTM5,105,1.98813,25,-0.7033,10,-1.8636,6,-2.6244,87,1.60688,28,-0.3126
ENSG00000134202,GSTM3,204,0.70937,121,-0.2134,93,-0.5480,106,-0.3812,190,0.59029,140,0.09700
ENSG00000168710,AHCYL1,402,1.22565,162,-0.4191,178,-0.1391,126,-0.7425,377,1.10664,90,-1.1936
ENSG00000143093,STRIP1,22,-0.7702,35,-0.0921,47,0.38335,49,0.51691,25,-0.5670,35,-0.0947
ENSG00000197106,SLC6A17,61,-1.0255,93,-0.5154,245,1.24367,160,0.57527,72,-0.7627,105,-0.1852
ENSG00000116396,KCNC4,49,-0.3607,61,-0.0228,65,0.08947,74,0.35409,55,-0.1634,52,-0.2395
ENSG00000134248,LAMTOR5,157,-0.0746,165,0.01000,173,0.08356,153,-0.1214,181,0.15990,165,0.00418
ENSG00000177301,KCNA2,55,-0.5669,63,-0.4869,146,1.02732,116,0.73674,65,-0.2903,36,-1.2094
ENSG00000259834,AL365361.1,4,-2.3941,19,-0.2912,48,1.34140,24,0.15800,15,-0.5617,26,0.27952
ENSG00000121931,LRIF1,20,0.28617,11,-0.8157,23,0.48574,24,0.63615,17,0.03674,15,-0.1820
ENSG00000134255,CEPT1,21,0.12395,17,-0.2611,13,-0.5432,23,0.33163,28,0.58869,16,-0.3298
ENSG00000116455,WDR77,16,-0.0299,10,-1.0567,25,0.66018,25,0.74533,17,0.02955,19,0.19171
ENSG00000116459,ATP5PB,127,-0.2594,122,-0.4591,188,0.36966,208,0.61667,132,-0.1992,146,-0.0389
ENSG00000116473,RAP1A,47,0.31701,41,0.17771,24,-0.7210,32,-0.3315,25,-0.6360,59,0.69997
ENSG00000197852,INKA2,20,-0.7820,27,-0.4401,32,-0.0898,41,0.35642,38,0.22460,53,0.75516
ENSG00000171385,KCND3,56,-0.8771,71,-0.7346,108,0.13161,102,0.04163,124,0.36611,217,1.33113
ENSG00000116489,CAPZA1,36,-0.4241,39,-0.4383,55,0.22163,74,0.84365,50,0.08157,31,-0.6964
ENSG00000155366,RHOC,142,1.39050,51,-0.4543,50,-0.3410,36,-0.9174,112,0.96696,44,-0.5366
ENSG00000081026,MAGI3,28,0.31395,23,0.00229,16,-0.5458,23,0.00640,15,-0.6878,33,0.57828
ENSG00000116793,PHTF1,10,-0.5337,15,0.10322,13,-0.2287,19,0.49948,17,0.20060,7,-1.0639
ENSG00000081019,RSBN1,15,-0.9419,31,0.20679,25,-0.2013,24,-0.2833,39,0.52835,32,0.20910
ENSG00000134262,AP4B1,13,-0.7643,17,-0.5448,35,0.78091,32,0.71353,21,-0.0448,17,-0.4206
ENSG00000163349,HIPK1,67,0.22148,46,-0.5345,90,0.71370,62,0.11839,62,0.09647,56,-0.0593
ENSG00000197323,TRIM33,25,-0.5327,27,-0.5703,31,-0.2200,50,0.67917,40,0.21169,47,0.45101
ENSG00000116752,BCAS2,65,-0.2608,68,-0.2634,83,0.12766,113,0.73251,58,-0.4238,61,-0.3567
ENSG00000213281,NRAS,17,-0.3060,19,-0.2218,27,0.38405,25,0.32118,18,-0.2146,21,0.02861
ENSG00000009307,CSDE1,183,-0.3365,190,-0.3970,307,0.50021,270,0.33079,268,0.27806,202,-0.1809
ENSG00000163399,ATP1A1,222,-1.4523,436,-0.5982,798,0.54809,901,0.88334,572,0.00455,568,-0.0064
ENSG00000143061,IGSF3,8,-1.0767,12,-0.7123,21,0.33438,18,0.10236,32,1.02169,25,0.57724
ENSG00000134247,PTGFRN,22,0.33697,9,-1.2453,19,0.13412,37,1.51880,19,0.11367,4,-2.1722
ENSG00000198162,MAN1A2,371,1.12583,172,-0.2352,198,0.06520,107,-0.9820,200,0.08500,231,0.31382
ENSG00000092621,PHGDH,155,1.61966,48,-0.5193,35,-0.8310,28,-1.2664,103,0.88446,63,0.07634
ENSG00000134250,NOTCH2,40,0.96260,16,-0.7059,15,-0.6450,11,-1.1954,65,1.86026,18,-0.3601
