Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000187147,RNF220,146,0.48016,118,0.11797,111,0.02745,96,-0.2709,126,0.23388,84,-0.4205
ENSG00000142937,RPS8,146,-3.1715,3145,1.73018,490,-1.5074,1040,-0.2862,1558,0.44256,1779,0.66969
ENSG00000070785,EIF2B3,146,2.77037,16,-1.1931,40,0.24808,17,-1.3294,21,-0.7885,0,-6.8415
ENSG00000126088,UROD,146,0.69513,136,0.57391,86,-0.2154,81,-0.3716,94,-0.0469,79,-0.3264
ENSG00000117450,PRDX1,146,-1.3522,358,0.03951,287,-0.3556,326,-0.1437,372,0.10562,713,1.23083
ENSG00000117448,AKR1A1,146,1.40188,115,0.95374,37,-0.9696,51,-0.4918,69,0.09170,29,-1.2593
ENSG00000132780,NASP,146,1.71465,49,-0.1913,29,-1.0898,34,-0.9430,69,0.35103,74,0.47652
ENSG00000159592,GPBP1L1,146,2.35710,70,0.88868,13,-1.8483,28,-0.7528,17,-1.3860,27,-0.6520
ENSG00000086015,MAST2,146,2.54901,45,0.26884,20,-1.1008,19,-1.2768,22,-0.8667,32,-0.2708
ENSG00000085998,POMGNT1,146,1.21319,44,-0.7660,55,-0.4860,49,-0.7661,81,0.19739,120,0.85927
ENSG00000132128,LRRC41,146,1.71180,73,0.43888,57,0.05682,33,-1.0047,14,-2.0623,54,-0.0616
ENSG00000173660,UQCRH,146,-1.4248,240,-0.6704,437,0.33707,512,0.80279,252,-0.5926,247,-0.6230
ENSG00000117480,FAAH,146,2.03549,8,-2.6878,34,-0.6050,35,-0.6331,45,-0.0763,58,0.31074
ENSG00000079277,MKNK1,146,2.69467,25,-0.5583,20,-1.0374,22,-0.9796,12,-1.6353,36,0.00325
ENSG00000123472,ATPAF1,146,0.31810,44,-1.5432,132,0.17013,134,0.23940,71,-0.8352,156,0.43006
ENSG00000159658,EFCAB14,146,1.22119,65,-0.1527,36,-1.1608,31,-1.5572,102,0.57864,167,1.47155
ENSG00000162368,CMPK1,146,0.70770,83,-0.2318,98,0.04855,80,-0.3733,121,0.38759,75,-0.3891
ENSG00000162373,BEND5,146,2.87545,0,-5.9239,44,0.50806,18,-1.2107,7,-2.4169,9,-2.0112
ENSG00000162374,ELAVL4,146,0.44917,2,-5.7895,278,2.10895,87,-0.5015,32,-1.9215,6,-4.1591
ENSG00000185104,FAF1,146,2.43675,26,-0.6555,32,-0.3793,32,-0.4450,26,-0.6627,0,-7.0010
ENSG00000123091,RNF11,146,-1.1809,110,-1.6127,600,1.38364,349,0.25456,202,-0.6876,100,-1.7538
ENSG00000085832,EPS15,146,0.18879,13,-3.4098,168,0.48323,145,0.23454,138,0.09515,106,-0.3363
ENSG00000078618,NRDC,146,1.17434,40,-0.9431,79,0.13039,68,-0.1826,53,-0.5211,63,-0.2562
ENSG00000169213,RAB3B,146,0.30879,0,-7.7661,129,0.11597,200,1.28564,54,-1.2440,32,-2.0419
ENSG00000134717,BTF3L4,146,1.45582,49,-0.4012,82,0.49967,55,-0.2925,32,-1.0495,13,-2.3693
ENSG00000157077,ZFYVE9,146,2.61959,3,-3.5732,57,0.84158,16,-1.5697,21,-0.8594,2,-3.9709
ENSG00000162378,ZYG11B,146,0.58031,4,-4.7330,192,1.30090,91,-0.2507,32,-1.8122,88,-0.2608
ENSG00000116171,SCP2,146,0.76737,51,-0.9436,67,-0.5790,73,-0.4891,74,-0.3542,210,1.42465
ENSG00000162384,CZIB,146,1.32338,97,0.59708,35,-1.1430,65,-0.0820,28,-1.3848,74,0.14807
ENSG00000162385,MAGOH,146,2.41442,53,0.43742,28,-0.6628,30,-0.5941,5,-3.0336,14,-1.6381
ENSG00000157193,LRP8,146,2.09027,0,-6.3904,48,0.05135,36,-0.5419,24,-1.0207,46,-0.0305
ENSG00000081870,HSPB11,146,1.95987,64,0.43048,31,-0.7887,42,-0.3323,26,-0.9862,19,-1.4714
ENSG00000116209,TMEM59,146,-0.1734,131,-0.3437,179,0.17503,113,-0.7379,141,-0.2333,353,1.33619
ENSG00000116221,MRPL37,146,1.41113,70,0.12944,67,0.04964,63,-0.0494,32,-1.0969,12,-2.5417
ENSG00000157216,SSBP3,146,-0.1023,161,0.05019,265,1.08772,157,0.00786,70,-1.2399,26,-2.7309
ENSG00000116133,DHCR24,146,-0.3604,51,-1.9482,429,1.91801,107,-1.0412,104,-0.8863,168,-0.1392
ENSG00000162402,USP24,146,2.61292,0,-6.0666,22,-0.8693,20,-1.2025,11,-1.7816,73,1.14017
ENSG00000162407,PLPP3,146,0.32554,105,-0.2163,18,-3.0539,60,-1.3118,66,-0.9402,547,3.03103
ENSG00000162409,PRKAA2,146,2.70704,0,-6.0189,46,0.46287,15,-1.6198,12,-1.6137,28,-0.3921
ENSG00000177606,JUN,146,0.99478,75,-0.1383,80,-0.0302,51,-0.8975,37,-1.2027,159,1.14743
ENSG00000162599,NFIA,146,0.27887,159,0.41932,55,-1.3823,90,-0.6290,228,1.04574,197,0.78173
ENSG00000162604,TM2D1,146,1.66813,28,-1.0785,44,-0.4418,44,-0.5096,44,-0.3986,72,0.37501
ENSG00000079739,PGM1,146,1.91774,9,-2.5631,17,-1.7740,41,-0.4289,19,-1.4528,122,1.54242
ENSG00000162434,JAK1,146,1.27012,98,0.55861,86,0.38429,50,-0.6831,15,-2.3507,50,-0.5259
ENSG00000162433,AK4,146,1.54410,56,-0.1204,30,-1.2003,60,-0.0136,57,-0.1085,46,-0.4468
ENSG00000116675,DNAJC6,146,-0.8521,8,-5.0237,536,1.65116,273,0.18327,83,-1.7059,134,-0.9846
ENSG00000213625,LEPROT,146,1.95172,124,1.60420,6,-3.2985,31,-0.8950,34,-0.6085,37,-0.4696
ENSG00000184588,PDE4B,146,1.48563,19,-1.8205,61,-0.0433,51,-0.4171,60,-0.0685,62,-0.0087
ENSG00000118473,SGIP1,146,1.21638,39,-0.9618,102,0.68127,64,-0.2489,13,-2.5313,54,-0.4637
ENSG00000198160,MIER1,146,2.62020,34,-0.1596,21,-0.9732,18,-1.3145,27,-0.5180,30,-0.3362
ENSG00000142864,SERBP1,146,0.22192,207,0.81293,102,-0.4108,101,-0.4780,126,-0.0244,164,0.40741
ENSG00000116717,GADD45A,146,1.47701,106,0.88688,9,-3.0094,35,-1.0968,33,-0.9848,154,1.57210
ENSG00000116729,WLS,146,0.76002,154,0.85247,31,-1.8338,88,-0.1256,43,-1.2051,169,1.01132
ENSG00000033122,LRRC7,146,1.84642,0,-6.5552,79,0.82903,47,-0.1964,22,-1.3310,0,-7.3672
ENSG00000116754,SRSF11,146,0.53023,130,0.33635,123,0.28172,85,-0.4526,130,0.33653,47,-1.2764
ENSG00000118454,ANKRD13C,146,2.63752,10,-1.9679,34,-0.1640,28,-0.5152,3,-3.4025,19,-1.0354
ENSG00000132485,ZRANB2,146,0.90414,123,0.60826,75,-0.2390,53,-0.9470,93,0.13854,99,0.23923
ENSG00000172260,NEGR1,146,0.26252,8,-3.9772,259,1.57939,105,-0.3459,67,-0.9614,65,-1.0083
ENSG00000178965,ERICH3,146,2.62515,0,-6.0645,50,0.56974,26,-0.6720,3,-3.5837,5,-2.9643
ENSG00000117054,ACADM,146,1.93030,44,-0.1964,26,-1.1198,36,-0.6426,32,-0.6771,67,0.47109
ENSG00000137955,RABGGTB,146,1.90793,19,-1.4797,43,-0.2918,39,-0.5496,45,-0.1993,44,-0.2388
ENSG00000117069,ST6GALNAC5,146,2.19876,0,-6.3208,87,1.42444,23,-1.2609,0,-6.3653,10,-2.2473
ENSG00000154027,AK5,146,-0.4401,12,-4.1499,477,2.08806,159,-0.3994,127,-0.6609,20,-3.3606
ENSG00000077254,USP33,146,1.02855,38,-1.1322,121,0.83363,61,-0.5503,41,-1.0335,67,-0.2791
ENSG00000180488,MIGA1,146,1.07970,74,-0.0672,94,0.36501,50,-0.8783,74,-0.0790,67,-0.2387
ENSG00000162613,FUBP1,146,1.77297,60,0.16838,50,-0.1345,36,-0.8133,35,-0.6998,38,-0.5629
ENSG00000162616,DNAJB4,146,2.50689,53,0.50331,24,-0.8462,28,-0.6799,12,-1.8258,8,-2.2815
ENSG00000137941,TTLL7,146,0.42226,30,-2.0335,138,0.38249,77,-0.7564,192,0.89072,142,0.36892
ENSG00000142875,PRKACB,146,-0.5022,11,-4.3037,340,1.07554,207,0.07064,147,-0.4966,201,-0.0002
ENSG00000174021,GNG5,146,0.87142,275,2.10022,17,-2.6197,56,-0.8850,54,-0.7393,108,0.35463
ENSG00000117155,SSX2IP,146,1.44490,8,-3.0132,100,0.90126,55,-0.2981,18,-1.9363,35,-0.9145
ENSG00000162642,C1orf52,146,1.47877,14,-2.2259,100,0.94033,49,-0.5094,51,-0.3333,6,-3.4539
ENSG00000153904,DDAH1,146,-0.6131,92,-1.3190,213,-0.0228,232,0.15864,218,0.01762,362,0.87713
ENSG00000122417,ODF2L,146,2.54278,49,0.42034,24,-0.8346,25,-0.8262,19,-1.0935,7,-2.4825
ENSG00000097033,SH3GLB1,146,1.53229,161,1.72844,19,-1.8861,29,-1.3929,46,-0.4513,69,0.20723
ENSG00000183291,SELENOF,146,0.73292,164,0.92972,65,-0.6466,62,-0.8288,57,-0.7925,165,0.94859
ENSG00000153936,HS2ST1,146,2.40232,21,-1.0166,33,-0.3720,31,-0.5090,14,-1.6044,23,-0.8797
ENSG00000143013,LMO4,146,-1.6429,20,-4.5450,1038,2.06301,449,0.12689,197,-1.1935,26,-4.1436
ENSG00000137944,KYAT3,146,2.55324,22,-0.8386,29,-0.5005,24,-0.8869,28,-0.4749,16,-1.3061
ENSG00000197147,LRRC8B,146,1.44349,26,-1.4024,118,1.28415,40,-0.9237,14,-2.2512,32,-1.0577
ENSG00000171492,LRRC8D,146,2.52911,32,-0.2676,33,-0.2683,15,-1.6642,33,-0.2642,22,-0.8571
ENSG00000162664,ZNF326,146,2.47465,27,-0.6141,27,-0.6639,21,-1.2182,54,0.51001,12,-1.8389
ENSG00000233593,LINC02609,146,2.75391,10,-1.9429,38,0.13820,23,-0.8626,17,-1.1003,0,-6.8512
ENSG00000122482,ZNF644,146,2.42986,22,-0.8991,25,-0.8161,25,-0.8890,48,0.30407,17,-1.2843
ENSG00000189195,BTBD8,146,1.42764,0,-6.8384,83,0.49323,57,-0.2601,7,-3.2663,89,0.53222
ENSG00000067208,EVI5,146,2.33339,8,-2.4168,9,-2.4348,24,-1.0816,55,0.44469,77,1.03530
ENSG00000122406,RPL5,146,-1.9858,1240,1.47975,234,-1.4001,482,-0.2117,644,0.31002,851,0.78777
ENSG00000154511,DIPK1A,146,2.37253,10,-2.1392,34,-0.3439,24,-1.0429,12,-1.8131,62,0.67192
ENSG00000117500,TMED5,146,1.77861,104,1.12441,16,-1.9427,20,-1.7973,30,-0.9181,111,1.24629
ENSG00000117505,DR1,146,1.62438,67,0.23701,71,0.38764,37,-0.8783,33,-0.9007,23,-1.4162
ENSG00000067334,DNTTIP2,146,1.90405,46,-0.1586,45,-0.2293,39,-0.5057,25,-1.0864,31,-0.7635
ENSG00000117528,ABCD3,146,2.15170,69,0.70131,31,-0.6818,28,-0.9171,41,-0.1652,5,-3.2281
ENSG00000117525,F3,146,0.23489,258,1.22301,16,-3.2688,52,-1.6437,22,-2.6495,526,2.76647
ENSG00000117519,CNN3,146,0.04908,244,0.91307,50,-1.7261,80,-1.1026,118,-0.2959,428,2.00556
ENSG00000152078,TLCD4,146,2.72349,7,-2.4220,22,-0.8522,33,-0.1585,8,-2.3002,17,-1.1249
ENSG00000228971,LINC02607,146,1.66727,0,-6.6815,108,1.34972,42,-0.6039,23,-1.4068,0,-7.5347
ENSG00000117569,PTBP2,146,1.72789,33,-0.8119,62,0.22616,29,-1.2452,29,-1.0110,79,0.58220
ENSG00000117600,PLPPR4,146,0.81213,33,-1.5435,199,1.74461,72,-0.4594,14,-2.7698,4,-4.6034
ENSG00000162688,AGL,146,2.82374,0,-5.9559,19,-1.0365,23,-0.7652,21,-0.7877,34,0.00445
ENSG00000156875,MFSD14A,146,2.32413,23,-0.9292,46,0.18030,21,-1.2569,16,-1.4440,35,-0.3044
ENSG00000137992,DBT,146,2.40430,35,-0.2088,27,-0.7204,33,-0.3972,20,-1.0890,9,-2.2431
ENSG00000137996,RTCA,146,1.77750,42,-0.3824,54,0.00298,50,-0.1619,16,-1.8596,23,-1.3171
ENSG00000162694,EXTL2,146,2.39577,46,0.19638,43,0.09865,29,-0.6461,0,-7.9238,0,-6.9645
ENSG00000170989,S1PR1,146,1.65491,139,1.55250,7,-3.2175,31,-1.1650,21,-1.5700,102,0.97042
ENSG00000162631,NTNG1,146,1.75978,8,-2.9002,90,1.01076,47,-0.2829,7,-3.0209,7,-3.1036
ENSG00000162636,FAM102B,146,1.72218,0,-6.6418,90,0.98519,49,-0.2476,21,-1.5153,3,-4.0943
ENSG00000162639,HENMT1,146,2.77789,0,-5.9807,48,0.61984,23,-0.7854,1,-4.5281,0,-6.8385
ENSG00000134186,PRPF38B,146,1.86898,44,-0.2598,21,-1.4827,30,-1.0420,58,0.19351,83,0.80066
ENSG00000116266,STXBP3,146,2.10309,7,-2.7669,27,-0.9416,23,-1.2753,23,-1.0832,116,1.60993
ENSG00000085433,WDR47,146,1.11334,5,-3.9091,143,1.31975,68,-0.2433,15,-2.4166,29,-1.4851
ENSG00000197780,TAF13,146,0.84090,63,-0.5400,84,-0.1052,81,-0.1966,75,-0.2574,104,0.25227
ENSG00000215717,TMEM167B,146,1.96243,18,-1.5166,43,-0.2422,33,-0.8156,21,-1.3467,75,0.69124
ENSG00000116299,KIAA1324,146,2.90004,12,-1.5808,44,0.54911,15,-1.4312,0,-5.5743,7,-2.3851
ENSG00000031698,SARS,146,-0.3972,383,1.22744,226,0.35632,175,-0.1498,87,-1.1989,96,-1.0539
ENSG00000143126,CELSR2,146,0.38701,5,-4.5412,186,0.96026,107,-0.1584,66,-0.8715,129,0.17322
ENSG00000134222,PSRC1,146,2.44425,8,-2.3015,32,-0.3962,20,-1.3094,12,-1.8372,69,0.91146
ENSG00000134243,SORT1,146,-0.5029,301,0.67743,232,0.27312,125,-0.9321,295,0.63923,226,0.19395
ENSG00000143106,PSMA5,146,1.34473,48,-0.5346,89,0.53249,38,-1.1160,19,-1.9270,102,0.69089
ENSG00000181754,AMIGO1,146,2.42731,0,-6.1795,55,0.61364,33,-0.4059,5,-3.0949,1,-5.0941
ENSG00000116337,AMPD2,146,1.14027,15,-2.4647,70,-0.1209,94,0.51739,12,-2.7032,80,0.09526
ENSG00000168765,GSTM4,146,2.34690,12,-1.8847,19,-1.2937,27,-0.8500,37,-0.1657,59,0.57242
ENSG00000134201,GSTM5,146,0.62098,42,-1.3642,19,-2.6630,75,-0.5896,85,-0.2745,369,2.45241
ENSG00000134202,GSTM3,146,0.49008,67,-0.7720,63,-0.9496,125,0.30406,70,-0.6969,196,1.00275
ENSG00000168710,AHCYL1,146,-1.1476,154,-1.0744,136,-1.3784,245,-0.4475,273,-0.1796,1165,2.55727
ENSG00000143093,STRIP1,146,2.08082,14,-1.8519,70,0.79178,28,-0.9684,20,-1.2770,15,-1.6968
ENSG00000197106,SLC6A17,146,0.16963,121,-0.1439,266,1.49898,103,-0.5034,15,-3.2738,65,-1.1073
ENSG00000116396,KCNC4,146,1.48334,1,-5.5388,81,0.50737,64,0.05652,24,-1.4461,36,-0.8812
ENSG00000134248,LAMTOR5,146,0.02764,90,-0.7396,147,0.04290,156,0.18536,103,-0.5338,192,0.47453
ENSG00000177301,KCNA2,146,1.07829,0,-7.1261,140,1.22650,78,0.01606,12,-2.7721,25,-1.7506
ENSG00000116459,ATP5PB,146,-0.0521,103,-0.6123,202,0.56298,167,0.21603,96,-0.7187,111,-0.4843
ENSG00000121933,TMIGD3,146,2.21127,0,-6.2337,8,-2.7526,33,-0.5593,88,1.17746,46,0.08813
ENSG00000116473,RAP1A,146,1.02868,106,0.47468,39,-1.2347,37,-1.4427,123,0.71612,155,1.13009
ENSG00000197852,INKA2,146,2.55909,0,-6.1017,52,0.60982,24,-0.9269,21,-0.9406,0,-6.9602
ENSG00000171385,KCND3,146,1.45853,59,-0.1087,73,0.26897,61,-0.0937,33,-1.0150,4,-4.1440
ENSG00000116489,CAPZA1,146,1.83156,0,-6.5654,57,0.15081,43,-0.4139,23,-1.2843,61,0.23526
ENSG00000155366,RHOC,146,-0.1885,647,2.62636,32,-2.6377,87,-1.2284,141,-0.2483,223,0.50396
ENSG00000163349,HIPK1,146,1.48133,33,-0.9988,30,-1.2256,61,-0.0592,43,-0.5984,98,0.74297
ENSG00000116774,OLFML3,146,0.99325,389,3.16538,3,-4.9236,21,-2.3569,86,0.09055,41,-1.0642
ENSG00000197323,TRIM33,146,2.23765,26,-0.7990,51,0.29640,28,-0.8362,11,-2.0301,21,-1.1345
ENSG00000116752,BCAS2,146,0.81028,55,-0.7893,114,0.45316,84,-0.1397,42,-1.1828,87,-0.0574
ENSG00000213281,NRAS,146,2.37497,38,-0.1342,43,0.10996,16,-1.7158,41,-0.0102,9,-2.2155
ENSG00000009307,CSDE1,146,-0.7816,349,0.62069,308,0.47703,206,-0.3236,246,0.03620,189,-0.3846
ENSG00000163399,ATP1A1,146,-1.0435,234,-0.3152,541,1.35391,272,-0.1000,93,-1.7315,192,-0.6228
ENSG00000198162,MAN1A2,146,-0.4017,173,-0.1382,111,-0.9183,239,0.55654,158,-0.2843,277,0.64392
ENSG00000092621,PHGDH,146,0.23008,80,-0.7228,38,-2.0064,99,-0.5045,164,0.41594,381,1.99015
ENSG00000265808,SEC22B,146,1.49600,45,-0.4973,61,-0.0300,52,-0.3570,45,-0.5236,44,-0.5518
ENSG00000226067,LINC00623,146,2.41646,17,-1.3470,22,-1.0125,26,-0.8713,31,-0.4340,47,0.25164
ENSG00000171943,SRGAP2C,146,2.05070,57,0.31092,20,-1.4487,22,-1.4504,71,0.66605,47,-0.0215
ENSG00000232527,LINC02802,146,1.95727,13,-2.0627,36,-0.5760,57,0.33560,13,-1.9886,29,-0.8243
ENSG00000265491,RNF115,146,1.80914,25,-1.1497,47,-0.2218,29,-1.1334,18,-1.6197,106,1.17892
ENSG00000198483,ANKRD35,146,2.12310,52,0.19803,28,-0.8217,26,-1.0901,32,-0.5710,47,0.05721
ENSG00000131779,PEX11B,146,2.06075,23,-1.0931,67,0.67288,39,-0.3814,3,-3.8778,1,-5.3069
ENSG00000265241,RBM8A,146,0.64667,149,0.67869,59,-0.9046,92,-0.1526,85,-0.2557,118,0.28500
ENSG00000272031,ANKRD34A,146,2.32252,19,-1.2431,62,0.76638,28,-0.8188,6,-2.9134,0,-7.1016
ENSG00000121851,POLR3GL,146,2.33225,85,1.22489,14,-1.7691,23,-1.1285,14,-1.6187,32,-0.4281
ENSG00000265972,TXNIP,146,1.06383,331,2.81623,3,-4.8040,10,-3.4118,45,-0.8508,145,1.04304
ENSG00000178104,PDE4DIP,146,0.28934,37,-1.8287,132,0.13406,107,-0.2775,79,-0.6893,255,1.26348
ENSG00000159164,SV2A,146,-0.7567,6,-5.3125,523,1.75590,241,0.04081,48,-2.4132,158,-0.6387
ENSG00000136631,VPS45,146,2.24796,12,-1.9603,38,-0.2560,26,-0.9809,8,-2.5735,71,0.81798
ENSG00000023902,PLEKHO1,146,0.88904,234,1.77615,42,-1.2293,65,-0.5866,14,-2.7585,105,0.32874
ENSG00000143401,ANP32E,146,1.40038,8,-3.0310,31,-1.2621,69,0.12262,72,0.17047,91,0.54872
ENSG00000117362,APH1A,146,1.53929,47,-0.4027,45,-0.5483,31,-1.2987,58,-0.0788,115,1.07932
ENSG00000266472,MRPS21,146,-0.3572,251,0.51985,170,-0.1314,226,0.48223,80,-1.2839,152,-0.2999
ENSG00000163125,RPRD2,146,2.70102,12,-1.6052,21,-0.9471,26,-0.6697,12,-1.7075,35,-0.0595
ENSG00000143384,MCL1,146,0.84613,255,1.90700,19,-2.4875,40,-1.4924,67,-0.4431,171,1.12128
ENSG00000143420,ENSA,146,-0.6656,218,-0.0373,317,0.68989,254,0.28882,118,-1.0025,130,-0.8473
ENSG00000143418,CERS2,146,1.53566,94,0.73006,6,-3.5453,24,-1.7204,77,0.38239,147,1.53957
ENSG00000197622,CDC42SE1,146,2.29495,81,1.08679,12,-2.0658,26,-0.9161,19,-1.2182,33,-0.4158
ENSG00000213190,MLLT11,146,-1.0431,37,-3.0625,613,1.68014,318,0.24323,99,-1.6300,101,-1.6041
ENSG00000143434,SEMA6C,146,2.79381,11,-1.7208,39,0.20375,13,-1.7138,12,-1.5736,24,-0.5436
ENSG00000163156,SCNM1,146,2.51666,42,0.13384,23,-0.8840,15,-1.7683,53,0.52881,16,-1.3246
ENSG00000163159,VPS72,146,2.50571,20,-1.0031,24,-0.8473,30,-0.5141,27,-0.5880,18,-1.1594
ENSG00000159352,PSMD4,146,0.27910,44,-1.5836,122,-0.0221,139,0.26274,106,-0.2409,153,0.35786
ENSG00000143393,PI4KB,146,1.71539,29,-1.0049,59,0.12094,35,-0.9179,25,-1.2127,77,0.52963
ENSG00000143416,SELENBP1,146,1.44032,77,0.31106,15,-2.3076,35,-1.1635,56,-0.2096,161,1.62205
ENSG00000159377,PSMB4,146,-0.5901,169,-0.3660,271,0.46889,219,0.06844,168,-0.3721,228,0.11878
ENSG00000143442,POGZ,146,2.25587,68,0.75261,33,-0.4939,17,-1.6575,20,-1.1776,37,-0.2626
ENSG00000143376,SNX27,146,1.72552,17,-1.8307,43,-0.4414,42,-0.5421,36,-0.6807,86,0.73083
ENSG00000159409,CELF3,146,1.51411,0,-6.7925,78,0.45040,68,0.20991,11,-2.6216,38,-0.7614
ENSG00000143436,MRPL9,146,2.25410,59,0.51165,37,-0.2572,30,-0.6952,14,-1.6960,3,-3.7549
ENSG00000197747,S100A10,146,0.61849,505,3.31403,19,-2.6939,17,-3.0213,16,-2.7796,151,0.67748
ENSG00000163191,S100A11,146,0.26901,680,3.62448,8,-4.2211,48,-1.7402,84,-0.6145,46,-1.5189
ENSG00000197956,S100A6,146,-1.8876,2952,3.93767,119,-2.3476,144,-2.2302,204,-1.3871,517,0.05967
ENSG00000188643,S100A16,146,1.19126,103,0.56190,17,-2.3919,45,-0.9423,93,0.40398,146,1.19195
ENSG00000189171,S100A13,146,-1.4473,242,-0.6775,184,-1.2056,430,0.32738,541,0.62389,758,1.22751
ENSG00000160678,S100A1,146,0.42823,13,-3.2003,37,-1.8488,157,0.78976,188,0.86115,122,0.13145
ENSG00000160679,CHTOP,146,1.46048,81,0.41445,56,-0.2050,25,-1.6877,55,-0.2211,98,0.72672
ENSG00000143553,SNAPIN,146,2.30952,47,0.16398,20,-1.2507,28,-0.7994,20,-1.1792,42,0.01147
ENSG00000143621,ILF2,146,1.12959,112,0.65048,82,0.15160,51,-0.7777,36,-1.1396,68,-0.1568
ENSG00000143624,INTS3,146,2.03937,59,0.36506,40,-0.2908,39,-0.4072,17,-1.5592,7,-2.7617
ENSG00000143614,GATAD2B,146,2.18396,10,-2.1766,37,-0.3291,28,-0.9063,25,-0.9252,62,0.53356
ENSG00000198837,DENND4B,146,2.01579,11,-2.2399,41,-0.2903,48,-0.0244,25,-0.9881,26,-0.9645
ENSG00000143543,JTB,146,0.07415,117,-0.2816,121,-0.2676,164,0.36091,134,-0.0719,127,-0.1486
ENSG00000143545,RAB13,146,1.72810,170,2.04660,6,-3.3783,24,-1.5462,70,0.39118,26,-1.1637
ENSG00000177954,RPS27,146,-3.9568,5975,1.94515,559,-2.1408,1443,-0.6985,3642,0.98253,3174,0.73910
ENSG00000143549,TPM3,146,-0.4831,258,0.43234,239,0.35397,217,0.19951,139,-0.5606,113,-0.8891
ENSG00000143612,C1orf43,146,0.56319,91,-0.2129,80,-0.4675,126,0.42986,75,-0.5212,87,-0.2872
ENSG00000143569,UBAP2L,146,1.34351,94,0.55170,90,0.56406,42,-0.9156,37,-0.9465,22,-1.7045
ENSG00000143575,HAX1,146,1.04555,92,0.23843,71,-0.1849,75,-0.1095,23,-1.8669,82,0.06610
ENSG00000160714,UBE2Q1,146,1.11811,27,-1.5738,112,0.77179,67,-0.2619,21,-1.9543,63,-0.2878
ENSG00000160716,CHRNB2,146,1.87809,3,-3.9823,87,1.06288,38,-0.5933,4,-3.7464,21,-1.3940
ENSG00000160710,ADAR,146,0.32577,90,-0.4617,165,0.61512,109,-0.2076,73,-0.7714,115,-0.0678
ENSG00000143603,KCNN3,146,1.96983,0,-6.4648,12,-2.2689,56,0.27568,40,-0.3195,65,0.44961
ENSG00000163344,PMVK,146,0.23084,110,-0.2343,78,-0.8549,108,-0.3438,154,0.32045,254,1.19051
ENSG00000163346,PBXIP1,146,0.13826,231,0.91346,44,-1.8372,98,-0.6388,191,0.57982,259,1.12277
ENSG00000163348,PYGO2,146,2.34137,43,0.04574,33,-0.3983,31,-0.5830,6,-2.8193,19,-1.1854
ENSG00000143537,ADAM15,146,1.21293,222,2.04108,26,-1.6687,30,-1.6005,60,-0.2977,78,0.11660
ENSG00000143590,EFNA3,146,2.64785,0,-6.0508,50,0.61656,23,-0.9295,15,-1.3989,0,-6.9064
ENSG00000179085,DPM3,146,1.13123,83,0.15889,28,-1.6284,49,-0.8346,65,-0.2292,179,1.51088
ENSG00000163463,KRTCAP2,146,0.12163,282,1.25834,79,-0.9487,101,-0.6044,126,-0.1264,209,0.72197
ENSG00000173171,MTX1,146,1.99545,68,0.54443,32,-0.7422,33,-0.7558,9,-2.4876,51,0.08450
ENSG00000177628,GBA,146,0.54999,107,0.02492,140,0.55760,84,-0.4587,80,-0.4374,80,-0.4250
ENSG00000160767,FAM189B,146,2.63238,35,-0.0607,35,-0.0851,24,-0.8544,8,-2.2008,0,-6.8877
ENSG00000116521,SCAMP3,146,1.06937,115,0.63825,81,0.07558,39,-1.3301,57,-0.4906,106,0.50142
ENSG00000160752,FDPS,146,0.37480,195,0.86576,141,0.36098,99,-0.3367,39,-1.6879,90,-0.4173
ENSG00000160753,RUSC1,146,1.18660,31,-1.3265,106,0.72195,73,-0.0095,20,-1.9816,31,-1.3043
ENSG00000116539,ASH1L,146,0.78608,55,-0.7937,85,-0.1348,81,-0.2603,44,-1.1467,166,1.00895
ENSG00000163374,YY1AP1,146,1.79706,79,0.65188,46,-0.2849,38,-0.6847,18,-1.6405,32,-0.7942
ENSG00000132676,DAP3,146,2.23159,34,-0.3903,28,-0.7409,39,-0.2352,23,-1.0207,16,-1.5524
ENSG00000132718,SYT11,146,-1.2979,82,-2.1609,523,0.88233,335,-0.0084,272,-0.3400,478,0.58116
ENSG00000116584,ARHGEF2,146,1.39959,72,0.16073,66,0.01404,43,-0.8244,64,-0.0326,45,-0.5952
ENSG00000163479,SSR2,146,0.60730,306,2.00550,74,-0.5667,75,-0.6086,41,-1.3824,47,-1.2041
ENSG00000160803,UBQLN4,146,1.94074,25,-1.0526,49,-0.0372,44,-0.2620,25,-1.0546,22,-1.2456
ENSG00000116586,LAMTOR2,146,0.84454,76,-0.2507,74,-0.3304,98,0.23637,44,-1.1021,88,-0.0051
ENSG00000160789,LMNA,146,0.40592,531,3.07988,12,-3.5528,41,-1.8511,62,-0.9503,142,0.35491
ENSG00000196189,SEMA4A,146,2.28832,0,-6.2649,49,0.25866,30,-0.6805,12,-1.8918,36,-0.2662
ENSG00000160785,SLC25A44,146,1.44565,16,-2.0828,105,1.00531,38,-1.0143,15,-2.2172,74,0.23522
ENSG00000160783,PMF1,146,2.11976,117,1.65279,20,-1.4140,19,-1.6439,22,-1.1657,32,-0.5574
