Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000123091,RNF11,282,-0.6469,211,-1.0877,268,-0.7265,649,0.71336,365,-0.2722,598,0.57354,538,0.45938
ENSG00000085832,EPS15,172,0.00561,156,-0.1498,62,-1.5671,88,-1.0503,238,0.63972,193,0.19176,199,0.27487
ENSG00000078618,NRDC,54,-0.5614,90,0.24897,68,-0.1935,53,-0.5989,60,-0.4561,86,0.17213,112,0.73304
ENSG00000169213,RAB3B,27,-3.0831,89,-1.2990,166,-0.3457,247,0.29612,183,-0.2170,769,2.49586,96,-1.3044
ENSG00000134717,BTF3L4,49,-0.7200,42,-0.9458,71,-0.1498,139,0.98894,83,0.12055,69,-0.1878,81,0.08527
ENSG00000157077,ZFYVE9,34,-0.2644,30,-0.4424,25,-0.7162,50,0.35786,36,-0.2252,65,0.81024,43,0.11689
ENSG00000162378,ZYG11B,47,-1.5431,114,-0.1835,127,-5.3586,87,-0.6078,149,0.29498,153,0.30025,160,0.44381
ENSG00000116171,SCP2,236,1.46345,67,-0.6568,134,0.44606,67,-0.6629,106,0.06734,50,-1.1227,77,-0.5128
ENSG00000162384,CZIB,79,0.56397,33,-0.8380,50,-0.1736,50,-0.1783,62,0.19147,82,0.62835,43,-0.4650
ENSG00000162385,MAGOH,38,0.19776,1,-4.4654,36,0.12071,68,1.21753,38,0.23647,26,-0.3763,27,-0.3372
ENSG00000157193,LRP8,15,-2.1047,19,-1.7422,35,-0.8525,59,-0.0224,79,0.52958,142,1.51920,55,-0.1424
ENSG00000081870,HSPB11,48,0.13403,26,-0.7961,38,-0.2224,46,0.08829,48,0.14341,55,0.36806,43,-0.0239
ENSG00000116209,TMEM59,377,0.91814,112,-1.0518,156,-0.5344,174,-0.3636,211,-0.0701,234,0.10738,248,0.23359
ENSG00000116221,MRPL37,47,-0.3829,34,-0.8975,52,-0.2192,40,-0.6283,55,-0.1557,59,-0.0196,99,1.00212
ENSG00000157216,SSBP3,141,-0.4301,86,-1.1986,77,-1.3532,220,0.28433,228,0.39732,340,1.03653,173,-0.1286
ENSG00000116133,DHCR24,143,-0.3270,66,-1.5173,58,-1.6985,128,-0.5033,166,-0.1090,234,0.47536,310,1.17377
ENSG00000162402,USP24,68,1.38068,23,-0.4523,46,0.68239,19,-0.7516,19,-0.7894,19,-0.7548,31,0.01239
ENSG00000162407,PLPP3,290,2.29369,57,-0.6272,325,2.57225,32,-1.4974,15,-2.7286,2,-5.2289,12,-3.1265
ENSG00000177606,JUN,174,0.76257,11,-3.3940,308,1.83418,274,1.59531,23,-2.5371,47,-1.3148,68,-0.8591
ENSG00000134709,HOOK1,6,-2.6396,21,-0.8489,43,0.26650,73,1.18230,29,-0.4134,49,0.48062,39,0.13327
ENSG00000162599,NFIA,364,3.16619,113,0.65343,110,0.60644,21,-1.9713,17,-2.4007,17,-2.2497,13,-2.8075
ENSG00000162604,TM2D1,107,0.68633,19,-1.9727,59,-0.2890,66,-0.1262,67,-0.0968,100,0.56312,77,0.13944
ENSG00000116641,DOCK7,54,0.93173,45,0.59394,38,0.30492,12,-1.4728,14,-1.2942,51,0.82037,26,-0.3155
ENSG00000079739,PGM1,25,-0.4068,21,-0.6721,66,1.23460,13,-1.4198,31,-0.0387,38,0.29170,31,-0.0282
ENSG00000158966,CACHD1,59,0.33953,23,-1.1305,74,0.71967,25,-1.0312,53,0.18372,11,-2.2539,68,0.65663
ENSG00000162437,RAVER2,19,-0.7295,37,0.31580,53,0.91890,15,-1.1388,19,-0.8196,10,-1.7035,52,1.06483
ENSG00000162434,JAK1,51,-0.6548,44,-0.8780,58,-0.4739,107,0.52731,49,-0.8214,66,-0.2580,139,1.18461
ENSG00000162433,AK4,51,-0.3022,43,-0.5625,108,0.93542,57,-0.1403,44,-0.6135,50,-0.3472,80,0.50372
ENSG00000116675,DNAJC6,258,-0.9819,231,-1.1564,294,-0.7813,574,0.28328,503,0.07608,764,0.77043,609,0.44711
ENSG00000184588,PDE4B,117,1.54098,23,-1.1420,41,-0.2508,42,-0.2387,30,-0.8211,61,0.39285,45,-0.1159
ENSG00000118473,SGIP1,49,-1.3652,91,-0.4020,157,0.48013,102,-0.2293,118,0.01021,177,0.68348,123,0.07906
ENSG00000142864,SERBP1,162,0.41245,117,-0.1182,116,-0.1233,100,-0.3594,103,-0.3613,184,0.63754,123,-0.0387
ENSG00000162595,DIRAS3,16,-1.6859,0,-5.9335,225,3.06744,87,0.98488,6,-3.2379,56,0.23643,20,-1.4819
ENSG00000116729,WLS,232,1.83385,39,-1.1668,227,1.79093,68,-0.3150,37,-1.3642,75,-0.1631,17,-2.5853
ENSG00000033122,LRRC7,18,-2.5207,97,0.05236,60,-0.7008,80,-0.2716,96,0.03235,89,-0.0983,156,1.02726
ENSG00000066557,LRRC40,30,0.02885,20,-0.5774,6,-2.3430,24,-0.2851,18,-0.8250,30,0.06204,58,1.44896
ENSG00000116754,SRSF11,177,0.75160,98,-0.2254,112,-0.0078,109,-0.0573,90,-0.4010,114,0.01595,113,-0.0049
ENSG00000118454,ANKRD13C,35,-0.0984,20,-0.9443,44,0.27923,19,-1.0383,30,-0.3757,40,0.09478,59,0.89606
ENSG00000050628,PTGER3,5,-3.9575,4,-4.3121,73,0.02723,69,-0.0588,118,1.00329,25,-1.5945,117,0.98805
ENSG00000132485,ZRANB2,91,-0.1985,70,-0.6132,114,0.16524,123,0.27866,90,-0.2530,108,0.07181,122,0.31413
ENSG00000172260,NEGR1,30,-2.7996,142,-0.4511,181,-0.0711,200,0.08829,131,-0.6427,230,0.32229,328,1.13226
ENSG00000178965,ERICH3,28,-1.5832,36,-1.2116,78,-0.0175,144,1.01965,56,-0.5939,124,0.74904,94,0.32718
ENSG00000116791,CRYZ,4,-3.1829,5,-2.8459,20,-0.9127,47,0.41752,29,-0.4367,70,1.09447,63,1.09508
ENSG00000162623,TYW3,54,1.17349,22,-0.3211,21,-0.4439,8,-1.7504,17,-0.7759,9,-1.6559,48,1.14974
ENSG00000117054,ACADM,125,1.92506,48,0.17854,47,0.16146,9,-2.2871,32,-0.5265,23,-0.9880,35,-0.3632
ENSG00000137955,RABGGTB,83,1.25607,27,-0.6336,36,-0.1799,20,-1.0697,45,0.24108,29,-0.5076,37,-0.1330
ENSG00000117069,ST6GALNAC5,13,-2.8607,17,-2.5007,92,0.05953,163,1.03001,39,-1.4148,28,-1.7891,206,1.87187
ENSG00000142892,PIGK,33,-0.4514,33,-0.4382,22,-1.0249,35,-0.3243,63,0.72528,35,-0.3382,53,0.38953
ENSG00000154027,AK5,100,-2.2160,152,-1.5978,510,0.29697,649,0.70471,279,-0.7443,415,-0.0424,724,1.08776
ENSG00000077254,USP33,66,-0.7697,87,-0.3331,58,-0.9759,169,0.75451,98,-0.1633,58,-0.9534,167,0.87357
ENSG00000180488,MIGA1,111,0.27399,69,-0.4879,47,-1.0945,40,-1.3276,114,0.37327,130,0.54120,110,0.29911
ENSG00000162613,FUBP1,63,0.13761,10,-2.5927,60,0.06484,60,0.05651,72,0.41466,71,0.34867,56,-0.0608
ENSG00000162616,DNAJB4,58,0.46442,36,-0.3070,56,0.40740,37,-0.2848,39,-0.2258,24,-0.9371,53,0.35946
ENSG00000137959,IFI44L,191,3.36229,54,0.62021,4,-3.3085,0,-5.4420,4,-3.4094,53,0.59236,12,-1.7906
ENSG00000117114,ADGRL2,21,-1.0776,20,-1.1105,45,0.13786,23,-0.9399,49,0.30225,25,-0.7820,71,1.09496
ENSG00000137941,TTLL7,363,1.54542,157,0.06842,81,-0.9689,76,-1.0626,144,-0.0816,117,-0.4002,136,-0.1819
ENSG00000142875,PRKACB,239,-1.0905,382,-0.3619,454,-0.0891,719,0.67556,377,-0.4304,586,0.32931,591,0.39922
ENSG00000174021,GNG5,134,2.38075,36,-0.0599,84,1.40707,12,-1.6997,17,-1.2827,10,-1.9906,13,-1.7758
ENSG00000117155,SSX2IP,16,-2.7988,85,-0.2779,67,-0.6623,104,0.04502,116,0.25770,48,-1.1685,180,1.18724
ENSG00000162642,C1orf52,106,0.50215,43,-0.9510,47,-0.7935,80,0.04228,74,-0.0917,63,-0.3354,108,0.62589
ENSG00000153904,DDAH1,252,-0.0750,179,-0.6160,293,0.17169,88,-1.6949,312,0.32228,169,-0.7040,384,0.74273
ENSG00000171502,COL24A1,2,-4.0267,19,-1.2218,0,-8.4035,0,-7.1117,58,0.66300,42,0.02376,97,1.89983
ENSG00000122417,ODF2L,45,-0.0023,15,-1.6402,29,-0.6601,74,0.84451,43,-0.0632,23,-1.0587,65,0.73670
ENSG00000097033,SH3GLB1,114,1.48681,40,-0.2832,76,0.75366,50,0.06618,28,-0.9144,41,-0.2493,28,-0.9245
ENSG00000183291,SELENOF,195,0.71412,75,-0.8412,168,0.45684,117,-0.1334,86,-0.6845,164,0.42018,127,-0.0048
ENSG00000153936,HS2ST1,43,-0.3434,38,-0.5272,91,0.91335,51,-0.0681,40,-0.4835,25,-1.1502,74,0.65583
ENSG00000143013,LMO4,110,-2.1019,122,-1.9482,47,-3.3494,156,-1.5881,537,0.40279,441,0.02143,983,1.81627
ENSG00000197147,LRRC8B,38,-1.4050,79,-0.2988,83,-0.2200,99,0.06931,81,-0.2768,75,-0.3830,159,1.04901
ENSG00000171492,LRRC8D,63,1.24642,20,-0.6698,11,-1.4911,12,-1.4232,21,-0.6690,27,-0.1943,50,0.98043
ENSG00000162664,ZNF326,76,0.95565,53,0.33245,38,-0.2102,56,0.44427,25,-0.9160,14,-1.6502,50,0.26980
ENSG00000122482,ZNF644,86,1.66150,41,0.33745,26,-0.4021,13,-1.4205,30,-0.1702,27,-0.3556,24,-0.6097
ENSG00000189195,BTBD8,17,-2.0634,98,0.62026,32,-1.1485,77,0.20949,112,1.01758,43,-0.6978,58,-0.2647
ENSG00000122406,RPL5,762,0.98208,433,0.01971,673,0.76241,385,-0.1691,322,-0.5064,369,-0.2351,290,-0.6831
ENSG00000154511,DIPK1A,55,0.22689,21,-1.2757,38,-0.3744,38,-0.3795,64,0.55413,61,0.40744,45,-0.1046
ENSG00000117500,TMED5,35,-0.0714,44,0.30553,54,0.64528,19,-1.0320,19,-1.1074,68,1.04787,35,-0.0500
ENSG00000117505,DR1,84,1.14462,19,-1.2733,28,-0.6504,74,0.90309,26,-0.8893,27,-0.7271,52,0.35210
ENSG00000137942,FNBP1L,13,-1.6516,44,0.20903,36,-0.0953,14,-1.5461,68,1.16168,17,-1.2428,43,0.21915
ENSG00000067334,DNTTIP2,8,-2.3085,43,0.22387,27,-0.5292,44,0.22563,42,0.21356,57,0.67054,39,0.03112
ENSG00000023909,GCLM,59,1.03787,28,-0.1911,18,-0.8501,38,0.27393,24,-0.5227,28,-0.2392,35,0.13891
ENSG00000117528,ABCD3,77,0.86967,37,-0.3448,66,0.59347,35,-0.4420,40,-0.2594,17,-1.5271,51,0.20123
ENSG00000117519,CNN3,329,2.65857,79,-0.0695,193,1.48477,40,-1.1375,16,-2.5958,10,-3.1094,29,-1.7140
ENSG00000117569,PTBP2,88,0.29857,44,-0.7971,89,0.32588,64,-0.2158,42,-0.9561,118,0.81070,85,0.28951
ENSG00000117598,PLPPR5,1,-4.5269,26,-0.6262,17,-1.2422,53,0.48216,44,0.21028,91,1.46506,38,-0.0535
ENSG00000117600,PLPPR4,20,-3.8291,115,-1.2779,256,-0.0333,402,0.72337,166,-0.7913,226,-0.2337,499,1.36862
ENSG00000162688,AGL,43,0.46859,39,0.30341,51,0.75536,31,-0.0565,10,-1.8696,55,0.87735,26,-0.3989
ENSG00000156875,MFSD14A,37,-0.2332,20,-1.1309,34,-0.3702,46,0.12453,32,-0.5083,50,0.27286,66,0.87162
ENSG00000137992,DBT,25,-0.2682,32,0.12072,56,1.09421,6,-2.2709,37,0.41835,17,-0.7980,27,-0.1300
ENSG00000137996,RTCA,35,-0.7457,50,-0.2117,26,-1.2026,55,-0.0533,67,0.31660,54,-0.0666,78,0.61988
ENSG00000118733,OLFM3,0,-7.7740,16,-1.7027,21,-1.2607,15,-1.7832,59,0.38139,77,0.77995,94,1.40009
ENSG00000162631,NTNG1,17,-0.9037,37,0.28800,0,-5.6702,14,-1.2214,52,1.04800,10,-1.7007,48,0.87116
ENSG00000162636,FAM102B,12,-1.9002,19,-1.2304,15,-1.5618,43,-0.0039,36,-0.3232,114,1.71343,56,0.50795
ENSG00000134186,PRPF38B,49,0.43994,50,0.47527,51,0.52669,58,0.73815,32,-0.2612,18,-1.0792,22,-0.8911
ENSG00000116266,STXBP3,172,2.08621,52,-0.0719,56,0.05068,41,-0.4512,18,-1.8273,51,-0.1216,42,-0.4698
ENSG00000121940,CLCC1,42,0.56000,29,-0.0233,17,-0.8881,23,-0.3740,25,-0.3178,30,-0.0008,38,0.48823
ENSG00000085433,WDR47,47,-1.7205,61,-1.3497,133,-0.1412,136,-0.1079,130,-0.1924,283,1.14298,192,0.54778
ENSG00000197780,TAF13,79,-0.1356,86,0.00989,47,-0.9441,70,-0.3197,102,0.32409,102,0.27484,92,0.13805
ENSG00000215717,TMEM167B,39,-0.3562,33,-0.6150,54,0.13775,68,0.53629,47,-0.1064,27,-0.9527,65,0.52144
ENSG00000031698,SARS,90,-1.2303,148,-0.4590,120,-0.7860,114,-0.8646,230,0.28889,217,0.15304,314,0.93620
ENSG00000143126,CELSR2,57,-1.6410,58,-1.5973,158,-0.0632,216,0.45177,116,-0.6151,146,-0.1901,306,1.30004
ENSG00000134222,PSRC1,54,0.95021,17,-0.8902,20,-0.6339,20,-0.6751,8,-2.1546,40,0.43828,54,1.16198
ENSG00000134243,SORT1,494,0.64851,209,-0.7448,137,-1.3861,201,-0.8033,270,-0.3863,323,-0.0618,555,1.02676
ENSG00000143106,PSMA5,92,-0.0627,62,-0.6927,36,-1.5180,50,-1.0036,98,0.03954,128,0.46943,150,0.89073
ENSG00000181754,AMIGO1,24,-0.6712,18,-1.1267,14,-1.4999,44,0.25001,26,-0.6617,44,0.26541,71,1.32830
ENSG00000116337,AMPD2,19,-2.3597,80,-0.2187,132,0.61433,90,-0.0255,100,0.17197,91,-0.0161,105,0.26608
ENSG00000134202,GSTM3,82,-0.1767,103,0.19008,164,0.98817,140,0.71375,43,-1.2910,159,0.93098,45,-1.2120
ENSG00000168710,AHCYL1,397,1.26447,192,0.01532,511,1.76156,149,-0.3913,100,-1.1097,40,-2.3615,113,-0.9155
ENSG00000143093,STRIP1,20,-0.8738,14,-1.4108,36,0.02467,34,-0.0645,28,-0.4450,61,0.87220,51,0.66647
ENSG00000197106,SLC6A17,20,-2.8632,59,-1.3044,111,-0.3375,158,0.23137,145,0.10495,322,1.49545,137,-0.0076
ENSG00000116396,KCNC4,18,-2.1018,16,-2.2624,110,0.67208,113,0.72039,82,0.19763,108,0.64123,66,-0.1972
ENSG00000134248,LAMTOR5,132,-0.2041,111,-0.4753,165,0.16183,122,-0.3282,171,0.25069,149,-0.0092,163,0.16182
ENSG00000177301,KCNA2,16,-2.4476,41,-1.0809,31,-1.5344,56,-0.6051,124,0.79531,114,0.52548,120,0.72342
ENSG00000116459,ATP5PB,143,-0.8650,138,-0.9224,174,-0.5650,135,-0.9603,245,-0.0288,336,0.50099,410,1.01805
ENSG00000116473,RAP1A,207,2.55808,27,-1.0662,45,-0.2945,34,-0.7376,29,-1.0501,33,-0.7630,41,-0.5051
ENSG00000197852,INKA2,9,-1.8686,23,-0.4339,18,-0.8374,18,-0.7961,36,0.26839,15,-1.0648,61,1.44344
ENSG00000171385,KCND3,28,-1.7389,38,-1.3018,164,1.06213,136,0.72502,66,-0.5245,99,0.18295,98,0.20274
ENSG00000116489,CAPZA1,92,0.62812,39,-0.7479,50,-0.3570,77,0.32280,72,0.24169,39,-0.7717,64,0.01438
ENSG00000155366,RHOC,161,2.08218,61,0.28836,128,1.60003,18,-1.6253,24,-1.2884,7,-2.9879,20,-1.5755
ENSG00000163349,HIPK1,253,2.34163,41,-0.8701,44,-0.7687,113,0.74623,28,-1.5847,43,-0.8010,49,-0.6665
ENSG00000197323,TRIM33,72,0.56194,33,-0.7156,46,-0.1730,77,0.66505,35,-0.6754,54,0.07344,56,0.14650
ENSG00000116752,BCAS2,80,-0.5106,82,-0.4741,60,-0.9404,108,-0.0308,128,0.28914,211,1.11382,96,-0.2389
ENSG00000009307,CSDE1,357,0.43068,280,0.02754,211,-0.4229,218,-0.3729,230,-0.3245,350,0.39587,300,0.16394
ENSG00000163399,ATP1A1,110,-2.0134,182,-1.2594,262,-0.7025,516,0.38764,331,-0.3773,354,-0.2269,793,1.41059
ENSG00000198162,MAN1A2,172,0.46878,316,1.56885,181,0.55747,48,-1.5322,97,-0.5068,97,-0.4676,78,-0.8738
ENSG00000092621,PHGDH,238,2.66049,81,0.51228,151,1.64112,26,-1.2700,10,-2.8130,0,-8.2395,10,-2.8555
ENSG00000265808,SEC22B,56,-0.0284,39,-0.5943,64,0.18396,30,-1.0152,60,0.08616,68,0.27614,69,0.35474
ENSG00000171943,SRGAP2C,29,-0.2675,15,-1.2898,36,0.05438,23,-0.6132,36,0.09694,46,0.44992,45,0.49423
ENSG00000265491,RNF115,28,-0.6194,66,0.79089,42,0.02984,31,-0.4346,33,-0.4239,28,-0.6217,56,0.57404
ENSG00000131779,PEX11B,20,-1.3572,14,-1.9283,35,-0.5031,51,0.07664,58,0.33370,80,0.83406,61,0.42464
ENSG00000265241,RBM8A,114,0.54318,51,-0.7459,86,0.07360,79,-0.0610,68,-0.3441,117,0.58062,78,-0.0860
ENSG00000272031,ANKRD34A,12,-1.6762,6,-2.7001,37,-0.0145,25,-0.6086,71,1.37237,14,-1.4244,48,0.50097
ENSG00000178104,PDE4DIP,161,-0.1371,137,-0.3926,192,0.14836,169,-0.0589,160,-0.1665,194,0.16493,202,0.27090
ENSG00000159164,SV2A,88,-2.1160,136,-1.4679,230,-0.6711,408,0.24536,375,0.12224,608,0.92630,471,0.56936
ENSG00000136631,VPS45,52,0.12516,36,-0.4645,55,0.19432,27,-0.9074,51,0.10523,32,-0.6314,65,0.58227
ENSG00000023902,PLEKHO1,22,-0.8503,34,-0.1828,72,1.05914,16,-1.3713,42,0.13901,50,0.41689,35,-0.1845
ENSG00000143401,ANP32E,124,1.28451,36,-0.7624,81,0.52952,75,0.39741,52,-0.2439,28,-1.1694,41,-0.6205
ENSG00000266472,MRPS21,189,-0.0492,170,-0.2185,164,-0.2816,238,0.32813,215,0.18319,226,0.23999,169,-0.2588
ENSG00000163125,RPRD2,48,0.26483,17,-1.3399,42,0.07007,49,0.31551,26,-0.7974,80,1.16703,38,-0.0919
ENSG00000143384,MCL1,69,0.86288,30,-0.5062,68,0.81767,96,1.46472,24,-0.9196,15,-1.5611,23,-1.0004
ENSG00000143420,ENSA,149,-0.7556,126,-1.0168,210,-0.2200,294,0.33214,328,0.60512,179,-0.4699,275,0.25516
ENSG00000213190,MLLT11,107,-2.0473,220,-0.9681,230,-0.9005,606,0.66333,585,0.71590,680,0.86524,325,-0.4028
ENSG00000159352,PSMD4,122,0.08026,59,-1.0524,106,-0.1421,150,0.42629,115,-0.0222,148,0.39726,115,-0.0190
ENSG00000143393,PI4KB,75,0.43850,29,-1.0884,74,0.41773,106,1.02778,40,-0.6201,39,-0.6093,57,-0.0106
ENSG00000159377,PSMB4,212,-0.4286,151,-0.9483,233,-0.2753,407,0.64111,240,-0.2615,372,0.48823,319,0.26653
ENSG00000143442,POGZ,63,0.82924,43,0.19241,21,-0.9447,46,0.27565,33,-0.2891,24,-0.7221,42,0.15171
ENSG00000143376,SNX27,108,0.79129,52,-0.4122,58,-0.2403,62,-0.1207,64,-0.0897,65,-0.0563,66,-0.0311
ENSG00000159409,CELF3,5,-3.9146,23,-1.6814,91,0.43394,95,0.51361,59,-0.3143,74,0.10163,111,0.93493
ENSG00000143436,MRPL9,21,-0.8146,14,-1.3426,9,-1.9946,67,1.12146,46,0.52254,35,0.03264,37,0.12928
ENSG00000197747,S100A10,349,0.90550,94,-1.2007,183,-0.1773,202,-0.0199,241,0.31427,182,-0.1849,173,-0.3013
ENSG00000197956,S100A6,394,1.28594,144,-0.4167,384,1.23694,317,0.89075,76,-1.5292,126,-0.6321,84,-1.3571
ENSG00000188643,S100A16,101,1.80927,55,0.67641,104,1.87520,32,-0.2065,9,-2.2181,0,-7.2514,9,-2.2127
ENSG00000189171,S100A13,266,1.30561,210,0.88068,313,1.62416,153,0.32998,61,-1.2133,10,-3.7701,24,-2.6294
ENSG00000160678,S100A1,126,0.34633,125,0.33287,364,2.38046,83,-0.3379,68,-0.7140,18,-2.5929,34,-1.8388
ENSG00000160679,CHTOP,82,0.42988,36,-0.8726,67,0.10208,102,0.80848,62,-0.0313,16,-2.0597,70,0.19520
ENSG00000143621,ILF2,102,0.29489,29,-1.6804,51,-0.8160,176,1.23670,52,-0.8502,121,0.57182,93,0.16156
ENSG00000143624,INTS3,69,0.86740,6,-2.7326,49,0.27827,76,1.03016,14,-1.7202,15,-1.5155,63,0.84495
ENSG00000143614,GATAD2B,64,0.80308,18,-1.2364,47,0.28499,37,-0.1035,25,-0.7923,35,-0.1719,52,0.53444
ENSG00000198837,DENND4B,27,-0.3578,31,-0.1591,64,1.06206,28,-0.3138,40,0.32118,22,-0.6720,27,-0.4166
ENSG00000143543,JTB,222,0.72594,75,-1.0099,157,0.14492,162,0.19690,139,-0.0646,87,-0.7966,157,0.15845
ENSG00000177954,RPS27,3419,1.65449,2472,1.03760,1747,0.43238,1094,-0.3303,786,-0.9354,824,-0.7747,487,-1.7048
ENSG00000143549,TPM3,147,-0.7036,130,-0.8910,209,-0.1474,304,0.47026,244,0.11738,350,0.71044,217,-0.1028
ENSG00000143612,C1orf43,164,0.44827,77,-0.7549,120,-0.0656,158,0.38140,131,0.08074,110,-0.2115,118,-0.1116
ENSG00000143569,UBAP2L,32,-0.7055,23,-1.2189,46,-0.1466,46,-0.1284,38,-0.5119,106,1.28159,62,0.40002
ENSG00000143575,HAX1,67,-0.2922,53,-0.6511,71,-0.1898,77,-0.0680,78,-0.0582,66,-0.3002,116,0.72561
ENSG00000160714,UBE2Q1,48,-0.9965,58,-0.6963,80,-0.1935,100,0.16349,94,0.06207,76,-0.2872,133,0.75566
ENSG00000160716,CHRNB2,2,-3.8761,6,-2.4923,3,-3.3928,31,-0.0312,42,0.56008,53,0.88998,52,1.00604
ENSG00000160710,ADAR,158,-0.2635,74,-1.4251,170,-0.1482,269,0.60957,142,-0.4774,328,0.96246,196,0.09276
ENSG00000143603,KCNN3,122,2.15785,40,0.09998,105,1.83128,17,-1.1840,14,-1.6795,0,-5.8315,13,-1.7223
ENSG00000163344,PMVK,120,0.67552,91,0.21226,59,-0.4785,134,0.86584,67,-0.3298,51,-0.7185,66,-0.3472
ENSG00000163346,PBXIP1,232,2.18675,60,-0.2517,141,1.17762,68,-0.0580,37,-1.1217,14,-2.4028,24,-1.8063
ENSG00000143590,EFNA3,0,-7.5128,19,-1.1049,41,0.11191,44,0.22208,41,0.14633,28,-0.5058,65,1.08257
ENSG00000179085,DPM3,105,0.94772,45,-0.4626,54,-0.1617,83,0.53910,51,-0.2962,30,-1.0535,60,0.00467
ENSG00000163463,KRTCAP2,177,1.08311,64,-0.5959,148,0.76443,65,-0.5873,83,-0.2171,50,-0.9751,87,-0.1461
ENSG00000177628,GBA,71,0.01300,29,-1.3705,37,-0.9928,139,1.14953,26,-1.6815,73,0.06246,117,1.02986
ENSG00000160767,FAM189B,13,-1.1279,16,-0.8050,41,0.65345,11,-1.3458,30,0.13450,20,-0.5398,44,0.91443
ENSG00000116521,SCAMP3,107,1.03516,32,-0.9225,79,0.49442,23,-1.4220,41,-0.6167,47,-0.3455,77,0.53848
ENSG00000160752,FDPS,97,-0.1587,70,-0.6584,61,-0.8777,67,-0.7459,103,-0.0719,144,0.48758,159,0.78573
ENSG00000160753,RUSC1,23,-2.0455,45,-1.0595,58,-0.6913,127,0.58649,88,-0.0200,103,0.23320,135,0.82596
ENSG00000116539,ASH1L,99,0.22597,180,1.27299,92,0.11372,101,0.26611,46,-1.0851,86,0.00091,62,-0.5766
ENSG00000163374,YY1AP1,59,0.31109,34,-0.5749,74,0.67772,24,-1.0918,32,-0.7535,47,-0.0674,70,0.68525
ENSG00000132676,DAP3,54,0.20767,19,-1.3869,15,-1.7158,55,0.25414,54,0.23101,62,0.44142,57,0.34013
ENSG00000132718,SYT11,417,-0.5108,340,-0.8303,481,-0.2856,479,-0.2930,568,-0.0240,613,0.10263,855,0.78821
ENSG00000116584,ARHGEF2,91,0.84323,33,-0.7837,33,-0.8165,40,-0.4978,51,-0.1196,57,0.06834,69,0.42638
ENSG00000163479,SSR2,83,-0.0466,48,-0.9036,112,0.45415,87,0.03382,79,-0.1283,103,0.30736,87,0.05246
ENSG00000160803,UBQLN4,23,-0.5043,25,-0.4296,39,0.30885,55,0.89563,40,0.38989,20,-0.7205,24,-0.4963
ENSG00000116586,LAMTOR2,104,0.41764,64,-0.3707,65,-0.3336,64,-0.3704,95,0.31990,63,-0.3858,87,0.14569
ENSG00000160785,SLC25A44,8,-2.5376,19,-1.2478,17,-1.4048,11,-2.0010,39,-0.1797,95,1.35964,80,1.27785
ENSG00000160781,PAQR6,567,2.43030,318,1.22358,175,0.18391,88,-0.8990,79,-1.1629,52,-1.7052,24,-3.0091
ENSG00000163468,CCT3,91,-0.5860,51,-1.4603,104,-0.3739,177,0.48653,108,-0.3587,180,0.51401,184,0.64625
ENSG00000125462,C1orf61,797,0.28150,909,0.50229,1605,1.53217,560,-0.2910,530,-0.4258,285,-1.3321,413,-0.8506
ENSG00000116604,MEF2D,18,-2.3384,25,-1.9048,166,1.10564,171,1.16351,51,-0.9292,67,-0.4075,116,0.55923
ENSG00000163382,NAXE,85,-0.0376,67,-0.4060,71,-0.3123,33,-1.5088,85,-0.0374,129,0.65426,113,0.51237
ENSG00000160818,GPATCH4,16,-0.7393,28,0.09977,13,-1.0747,16,-0.7061,38,0.75675,29,0.19200,27,0.10044
ENSG00000132692,BCAN,250,1.22355,186,0.68993,316,1.67639,64,-1.0281,56,-1.3224,51,-1.3510,63,-1.1542
ENSG00000143314,MRPL24,82,0.52590,42,-0.5501,61,0.02832,41,-0.5861,64,0.13620,22,-1.5012,80,0.56868
ENSG00000143321,HDGF,205,2.57655,19,-1.5651,36,-0.5850,36,-0.6194,39,-0.5591,28,-0.9643,37,-0.6115
ENSG00000143294,PRCC,34,0.02611,12,-1.5645,45,0.47616,46,0.51940,30,-0.2035,18,-1.0032,44,0.50839
ENSG00000162706,CADM3,112,-0.7403,73,-1.3919,225,0.37926,227,0.39439,78,-1.4082,283,0.77222,266,0.79113
ENSG00000177807,KCNJ10,198,2.53234,53,0.01971,126,1.54175,30,-0.8685,19,-1.6679,3,-3.9009,10,-2.5613
ENSG00000162728,KCNJ9,29,-0.9466,23,-1.2926,25,-1.1669,68,0.37120,54,-0.0119,23,-1.3396,105,1.40533
ENSG00000162729,IGSF8,132,0.22316,55,-1.1405,129,0.18944,214,1.06125,67,-0.9328,171,0.66645,99,-0.2692
ENSG00000018625,ATP1A2,499,0.99007,335,0.30450,1018,2.44857,200,-0.5264,125,-1.3684,26,-3.5412,89,-1.8878
ENSG00000162734,PEA15,831,0.40920,450,-0.5793,1130,0.94027,1199,1.04760,315,-1.2374,571,-0.2041,513,-0.4228
ENSG00000132716,DCAF8,101,0.90575,29,-1.0772,75,0.39615,51,-0.2314,49,-0.3307,65,0.15885,55,-0.1106
