Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000123472,ATPAF1,289,1.14219,148,0.00011,126,-0.2544,103,-0.5710,116,-0.4393,161,0.13927,113,-0.4307,160,0.12928
ENSG00000159658,EFCAB14,30,-1.4330,200,1.72571,84,0.16352,41,-0.9495,55,-0.5526,63,-0.2913,86,0.21522,66,-0.2150
ENSG00000162368,CMPK1,414,1.94796,76,-0.9744,108,-0.4198,82,-0.8498,148,0.08732,103,-0.4967,66,-1.1905,125,-0.1965
ENSG00000162374,ELAVL4,485,1.47216,15,-3.9034,256,0.33517,123,-0.8278,319,0.84321,106,-1.0657,65,-1.7868,192,-0.1377
ENSG00000185104,FAF1,309,2.93905,57,-0.3231,50,-0.5113,26,-1.4919,49,-0.6159,42,-0.8101,34,-1.1154,11,-2.7436
ENSG00000123091,RNF11,344,-0.5076,275,-0.8550,720,0.70122,476,0.00690,633,0.56445,365,-0.4158,323,-0.6081,493,0.06403
ENSG00000085832,EPS15,30,-2.5603,118,-0.5097,253,0.74604,171,0.08893,205,0.45349,143,-0.2034,97,-0.8126,237,0.63219
ENSG00000078618,NRDC,82,0.04481,52,-0.6736,76,-0.0785,68,-0.2575,123,0.85080,35,-1.2945,69,-0.2263,92,0.22562
ENSG00000169213,RAB3B,1246,3.30171,35,-2.9501,402,0.79699,9,-4.9192,135,-1.0715,20,-3.8035,40,-2.7821,232,-0.1217
ENSG00000134717,BTF3L4,30,-1.3125,53,-0.4321,71,0.01862,76,0.12561,93,0.55517,110,0.76175,58,-0.2843,45,-0.7043
ENSG00000157077,ZFYVE9,30,-0.3765,8,-2.3399,54,0.56762,49,0.40677,41,0.15850,40,0.07613,33,-0.2034,46,0.30131
ENSG00000162378,ZYG11B,148,0.00156,101,-0.5975,172,0.24868,165,0.17657,207,0.65825,124,-0.2846,82,-0.9201,125,-0.2760
ENSG00000116171,SCP2,30,-1.8776,210,1.24471,68,-0.6492,101,-0.0195,104,0.03271,94,-0.1314,123,0.30491,85,-0.2920
ENSG00000162384,CZIB,30,-0.5020,43,0.06952,26,-0.7086,40,-0.0568,43,0.06220,58,0.56280,53,0.41921,35,-0.2391
ENSG00000162385,MAGOH,30,-0.3269,33,-0.1648,51,0.53591,49,0.47898,48,0.50389,36,-0.0284,17,-1.2075,19,-1.0108
ENSG00000157193,LRP8,761,3.88539,50,-1.4872,90,-0.5732,14,-3.2997,54,-1.4733,39,-1.8256,54,-1.3728,52,-1.4046
ENSG00000116209,TMEM59,345,1.01514,250,0.45491,142,-0.4601,149,-0.3906,214,0.22650,122,-0.6984,125,-0.6575,147,-0.4057
ENSG00000116221,MRPL37,30,-0.9000,0,-6.5559,77,0.60005,46,-0.2459,90,1.07637,44,-0.3158,65,0.32260,38,-0.5467
ENSG00000157216,SSBP3,36,-2.4844,119,-0.6787,229,0.37236,233,0.40117,271,0.77701,157,-0.2417,111,-0.7845,219,0.29311
ENSG00000116133,DHCR24,35,-2.3846,49,-1.8688,213,0.40455,209,0.37439,336,1.50763,110,-0.6477,92,-0.9337,117,-0.5520
ENSG00000162402,USP24,30,-0.3644,53,0.57524,39,0.05013,38,0.01635,31,-0.3366,21,-0.8771,85,1.40455,10,-1.9753
ENSG00000162407,PLPP3,30,-1.6410,131,0.68043,5,-4.1160,18,-2.3530,40,-1.3173,139,0.78136,346,2.64641,35,-1.4144
ENSG00000162409,PRKAA2,30,-0.9226,37,-0.5826,48,-0.1831,98,1.01224,69,0.45877,47,-0.2254,44,-0.3251,44,-0.3154
ENSG00000162601,MYSM1,30,-0.6028,40,-0.1556,55,0.35968,50,0.21021,57,0.50240,16,-1.4933,63,0.60797,27,-0.7803
ENSG00000177606,JUN,30,-2.3214,286,1.25556,42,-1.8323,324,1.49314,146,0.10065,170,0.33938,81,-0.8385,18,-3.0226
ENSG00000134709,HOOK1,30,-0.2480,20,-0.8752,45,0.40947,54,0.71696,30,-0.2713,48,0.51651,21,-0.7690,37,0.07998
ENSG00000162599,NFIA,30,-1.6781,251,1.85144,25,-1.9369,36,-1.3830,29,-1.8451,65,-0.5111,232,1.69407,106,0.28185
ENSG00000162604,TM2D1,30,-0.8820,29,-0.9104,31,-0.8206,41,-0.4079,94,1.18482,40,-0.4168,68,0.41549,47,-0.1754
ENSG00000116641,DOCK7,30,-0.3011,49,0.48845,18,-1.0842,41,0.19488,25,-0.6121,22,-0.7759,80,1.38098,35,-0.0651
ENSG00000162434,JAK1,30,-1.5510,156,1.09540,53,-0.6763,55,-0.6423,128,0.89107,44,-0.9870,100,0.32759,44,-0.9609
ENSG00000162433,AK4,30,-1.2639,53,-0.4019,27,-1.3901,61,-0.1607,82,0.35167,75,0.16442,132,1.13771,68,0.01650
ENSG00000116675,DNAJC6,721,0.81719,90,-2.4400,615,0.54169,530,0.29101,587,0.54119,308,-0.5817,222,-1.0830,335,-0.4482
ENSG00000184588,PDE4B,30,-1.2495,28,-1.3470,123,1.02899,80,0.28760,85,0.46426,27,-1.4178,98,0.62021,48,-0.5430
ENSG00000118473,SGIP1,260,1.12990,76,-0.9000,131,-0.0370,148,0.15200,125,-0.1295,151,0.18820,117,-0.2250,77,-0.8823
ENSG00000142864,SERBP1,30,-2.2309,215,0.85250,114,-0.2003,126,-0.0496,129,-0.0156,87,-0.6352,165,0.39380,173,0.47639
ENSG00000116729,WLS,30,-1.4448,122,0.77639,144,1.08277,21,-1.9878,96,0.44378,69,-0.1621,64,-0.2715,45,-0.8304
ENSG00000033122,LRRC7,30,-1.7593,33,-1.6339,69,-0.4944,120,0.38942,164,1.14168,79,-0.2823,101,0.10501,89,-0.0896
ENSG00000116754,SRSF11,30,-2.4002,221,0.69765,100,-0.5955,93,-0.7098,255,1.15316,137,-0.0977,146,0.01157,73,-1.0788
ENSG00000118454,ANKRD13C,37,-0.4006,16,-1.6535,36,-0.4162,53,0.19684,74,0.89527,47,-0.0208,48,0.04558,40,-0.2798
ENSG00000132485,ZRANB2,913,2.95379,109,-0.9972,124,-0.8000,125,-0.7870,163,-0.4216,83,-1.4068,110,-0.9872,63,-1.8105
ENSG00000172260,NEGR1,30,-2.6082,102,-0.7883,223,0.47147,215,0.41416,249,0.78883,220,0.44717,108,-0.6920,111,-0.6450
ENSG00000178965,ERICH3,30,-1.0814,21,-1.6290,55,-0.1320,130,1.33613,83,0.62458,52,-0.2135,51,-0.2626,35,-0.8315
ENSG00000117054,ACADM,30,-0.6850,60,0.43409,59,0.40935,19,-1.3992,48,0.06609,44,-0.0839,55,0.28982,53,0.22488
ENSG00000137955,RABGGTB,210,2.11749,79,0.29904,44,-0.6393,36,-0.9656,44,-0.6948,54,-0.3105,52,-0.3639,30,-1.2334
ENSG00000117069,ST6GALNAC5,30,-1.3401,31,-1.2787,52,-0.4985,171,1.53685,125,1.14616,57,-0.3422,28,-1.4607,23,-1.7460
ENSG00000154027,AK5,30,-2.9950,59,-2.0036,238,0.14509,390,0.98660,380,1.14110,143,-0.6629,146,-0.6391,197,-0.1642
ENSG00000077254,USP33,315,1.46444,92,-0.6150,91,-0.6450,168,0.34775,162,0.32325,36,-2.0371,103,-0.4457,98,-0.5263
ENSG00000180488,MIGA1,30,-1.5234,21,-2.0257,109,0.50212,93,0.23715,117,0.73111,68,-0.2596,40,-1.0694,129,0.78559
ENSG00000162613,FUBP1,30,-0.9526,49,-0.1984,86,0.74115,56,0.03056,67,0.35802,56,0.02946,63,0.21090,23,-1.3264
ENSG00000162616,DNAJB4,30,-0.7907,46,-0.1051,41,-0.2845,117,1.49295,44,-0.2115,58,0.25903,38,-0.4298,28,-0.9138
ENSG00000117114,ADGRL2,122,1.15799,68,0.14476,51,-0.2961,63,0.01665,75,0.36862,44,-0.5303,40,-0.6939,19,-1.7866
ENSG00000137941,TTLL7,30,-2.3852,146,0.02502,166,0.22968,167,0.24758,205,0.69693,106,-0.4809,148,0.04527,121,-0.2731
ENSG00000142875,PRKACB,32,-3.7229,200,-1.0075,403,0.09502,469,0.34595,614,0.97093,405,0.10322,368,-0.0534,316,-0.2970
ENSG00000174021,GNG5,30,-0.8036,140,1.84629,9,-2.5192,38,-0.4426,18,-1.7082,61,0.32494,96,1.11219,40,-0.3557
ENSG00000117155,SSX2IP,233,0.90050,43,-1.7748,158,0.23347,127,-0.1170,187,0.60294,159,0.24440,83,-0.7915,55,-1.4029
ENSG00000162642,C1orf52,1013,3.64077,43,-2.2137,115,-0.7485,118,-0.7006,110,-0.8923,59,-1.7500,33,-2.6046,57,-1.8071
ENSG00000153904,DDAH1,37,-2.8104,82,-1.6263,275,0.25688,185,-0.3827,272,0.28279,412,0.95279,310,0.46029,268,0.21432
ENSG00000122417,ODF2L,30,-0.7425,53,0.14995,43,-0.1608,56,0.26076,55,0.25928,64,0.46422,25,-1.0183,51,0.09565
ENSG00000097033,SH3GLB1,30,-0.6767,104,1.41648,41,-0.1942,22,-1.1133,26,-0.9592,51,0.17692,79,0.91630,34,-0.4972
ENSG00000183291,SELENOF,292,1.54671,163,0.48567,71,-0.8429,78,-0.6892,131,0.14478,67,-0.9172,103,-0.2667,54,-1.2417
ENSG00000153936,HS2ST1,345,2.88558,44,-0.9331,50,-0.7404,74,-0.1161,45,-0.9871,36,-1.2348,45,-0.8712,32,-1.4079
ENSG00000143013,LMO4,30,-4.3994,135,-2.2093,1123,1.15366,744,0.42947,818,0.70106,638,0.17561,213,-1.5357,639,0.17819
ENSG00000197147,LRRC8B,30,-2.1811,17,-3.0216,153,0.32623,216,0.92320,224,1.19890,136,0.13614,75,-0.8004,53,-1.3394
ENSG00000162664,ZNF326,30,-0.6508,82,1.01322,28,-0.7656,51,0.19925,47,0.05344,31,-0.5730,35,-0.4101,57,0.36439
ENSG00000122482,ZNF644,30,-0.4783,71,0.93443,47,0.23816,28,-0.5774,41,0.00872,11,-1.9356,56,0.54405,40,-0.0165
ENSG00000189195,BTBD8,1403,3.28804,69,-2.1583,217,-0.4217,127,-1.2444,171,-0.8763,143,-1.0665,152,-0.9738,93,-1.7134
ENSG00000067208,EVI5,30,-0.6158,96,1.33254,27,-0.7939,35,-0.3913,37,-0.2989,23,-0.9912,53,0.30685,60,0.49007
ENSG00000122406,RPL5,30,-3.6855,791,1.42101,255,-0.5085,365,0.06584,270,-0.4672,397,0.20273,397,0.20318,379,0.12957
ENSG00000154511,DIPK1A,30,-0.2321,11,-1.6635,89,1.66665,25,-0.4859,33,-0.1044,13,-1.4501,54,0.72578,23,-0.6286
ENSG00000117505,DR1,30,-0.7024,52,0.17827,60,0.40497,48,0.02493,57,0.38153,41,-0.2162,37,-0.3652,39,-0.2847
ENSG00000067334,DNTTIP2,30,-0.5842,55,0.39481,46,0.09213,22,-1.0552,52,0.33934,31,-0.5150,61,0.57286,41,-0.0937
ENSG00000117528,ABCD3,30,-0.3835,26,-0.5865,32,-0.2897,19,-1.0537,57,0.80060,21,-0.9218,64,0.86512,36,-0.0685
ENSG00000117525,F3,30,-0.7614,124,1.65510,7,-2.7816,17,-1.6423,17,-1.7255,67,0.52161,150,2.04415,9,-2.5669
ENSG00000117519,CNN3,30,-2.0006,261,1.49422,66,-0.8207,51,-1.1993,91,-0.3648,98,-0.2024,203,1.02304,109,-0.0248
ENSG00000152078,TLCD4,30,-0.8215,39,-0.4146,33,-0.6902,34,-0.6378,80,0.92548,58,0.20877,78,0.71915,24,-1.1509
ENSG00000228971,LINC02607,30,-0.9265,36,-0.6384,86,0.76366,77,0.58309,83,0.83713,24,-1.2695,19,-1.6150,51,-0.0956
ENSG00000117569,PTBP2,369,2.61220,38,-1.4220,76,-0.3543,74,-0.3806,67,-0.5919,51,-0.9584,65,-0.5935,42,-1.2700
ENSG00000117598,PLPPR5,30,-0.5441,0,-6.7528,80,1.08043,41,-0.0364,62,0.75608,46,0.13968,33,-0.3700,25,-0.7889
ENSG00000117600,PLPPR4,178,-0.5090,49,-2.4407,209,-0.2526,577,1.50335,371,0.83050,197,-0.3489,147,-0.8043,103,-1.3398
ENSG00000156875,MFSD14A,30,-0.4982,49,0.30194,40,-0.0393,49,0.29391,75,1.24110,20,-1.0816,13,-1.7610,18,-1.2664
ENSG00000137996,RTCA,559,3.33605,38,-1.6474,74,-0.6332,102,-0.1373,71,-0.7744,9,-3.6769,30,-2.0017,44,-1.4429
ENSG00000162694,EXTL2,37,-0.3061,21,-1.1530,147,2.19703,16,-1.5726,61,0.62381,9,-2.3390,29,-0.6653,19,-1.3275
ENSG00000118733,OLFM3,152,1.24327,12,-2.6801,65,-0.2168,142,1.11833,113,0.83933,41,-0.9278,20,-1.9868,7,-3.4306
ENSG00000162631,NTNG1,30,-0.3906,15,-1.3855,122,2.11672,3,-3.5206,53,0.62293,2,-4.1408,13,-1.6058,53,0.53043
ENSG00000134186,PRPF38B,30,-0.5063,87,1.27339,26,-0.7352,34,-0.2858,50,0.35927,36,-0.2212,32,-0.3950,27,-0.6799
ENSG00000116266,STXBP3,210,2.32791,25,-1.3535,29,-1.1205,41,-0.5947,56,-0.1258,22,-1.5576,73,0.31155,29,-1.1192
ENSG00000085433,WDR47,30,-2.0760,31,-2.0184,190,0.81445,144,0.34676,203,1.14005,91,-0.3943,49,-1.3315,109,-0.1169
ENSG00000197780,TAF13,408,2.25350,26,-2.3376,116,-0.0738,97,-0.3576,99,-0.3566,65,-0.9825,89,-0.4854,91,-0.4565
ENSG00000215717,TMEM167B,30,-0.7411,77,0.78240,29,-0.8004,28,-0.8548,81,1.07001,34,-0.5588,60,0.37340,12,-2.0481
ENSG00000031698,SARS,335,0.90140,167,-0.2601,195,-0.0120,186,-0.0874,217,0.19066,190,-0.0559,145,-0.4861,116,-0.8352
ENSG00000143126,CELSR2,54,-1.4960,29,-2.4285,147,0.06014,255,0.99646,238,1.05647,133,-0.1036,92,-0.6773,90,-0.7202
ENSG00000134243,SORT1,31,-3.2951,268,-0.0486,194,-0.5640,504,1.01970,459,1.03175,233,-0.2742,182,-0.6647,159,-0.8717
ENSG00000143106,PSMA5,30,-1.3446,68,-0.0859,89,0.36637,77,0.12536,99,0.64160,83,0.23830,67,-0.1049,31,-1.3090
ENSG00000181754,AMIGO1,33,-0.6025,28,-0.8403,85,0.96518,72,0.66156,70,0.72902,37,-0.4106,22,-1.1771,16,-1.6731
ENSG00000116337,AMPD2,30,-1.4530,46,-0.8038,78,0.01608,85,0.17150,104,0.58447,67,-0.2213,105,0.52136,73,-0.0913
ENSG00000134201,GSTM5,30,-0.7040,89,1.09540,15,-1.6937,22,-1.1636,4,-3.6128,85,1.00855,133,1.87465,38,-0.3412
ENSG00000134202,GSTM3,352,1.60244,101,-0.5359,113,-0.3703,76,-0.9735,105,-0.5387,119,-0.2802,203,0.59666,103,-0.5076
ENSG00000168710,AHCYL1,30,-2.7091,232,0.42367,97,-0.9677,114,-0.7192,142,-0.4189,189,0.08710,533,1.97264,136,-0.4358
ENSG00000143093,STRIP1,30,-0.5862,45,0.06771,58,0.48472,44,0.03070,67,0.84731,44,0.00467,12,-1.9891,25,-0.8768
ENSG00000197106,SLC6A17,30,-2.3122,44,-1.7382,326,1.52132,83,-0.7896,259,1.34087,58,-1.3344,52,-1.5093,122,-0.1911
ENSG00000116396,KCNC4,30,-1.0630,29,-1.0892,60,0.02245,49,-0.3171,67,0.23547,77,0.43768,52,-0.2043,102,0.90671
ENSG00000134248,LAMTOR5,30,-2.2446,112,-0.2457,139,0.10384,122,-0.1098,128,-0.0340,298,1.43708,123,-0.0986,95,-0.5016
ENSG00000177301,KCNA2,30,-2.0531,53,-1.2160,279,1.55694,50,-1.3033,187,0.98049,57,-1.1025,70,-0.7894,124,0.12063
ENSG00000116459,ATP5PB,30,-2.4046,116,-0.3695,194,0.46782,112,-0.4210,237,0.97955,119,-0.3254,138,-0.0886,131,-0.1752
ENSG00000116473,RAP1A,30,-0.7943,114,1.44351,45,-0.1600,35,-0.5478,35,-0.6174,42,-0.2626,55,0.16386,56,0.19888
ENSG00000197852,INKA2,30,-0.9396,13,-2.1586,56,0.03022,85,0.73897,58,0.10438,89,0.81275,47,-0.2481,57,0.06343
ENSG00000171385,KCND3,30,-1.9606,48,-1.2718,99,-0.1339,226,1.27355,134,0.41204,122,0.19772,125,0.24171,54,-1.0825
ENSG00000116489,CAPZA1,30,-1.0252,60,0.04959,65,0.17940,60,0.06129,85,0.74785,47,-0.3376,45,-0.4017,45,-0.3820
ENSG00000155366,RHOC,53,-0.4943,252,2.31006,33,-1.2321,40,-0.9371,24,-1.8394,79,0.13276,104,0.59429,46,-0.7142
ENSG00000163349,HIPK1,465,2.74904,62,-0.9454,56,-1.1010,88,-0.3978,78,-0.6426,55,-1.1223,92,-0.3181,41,-1.5630
ENSG00000197323,TRIM33,30,-1.0358,53,-0.1652,100,0.88473,27,-1.1904,71,0.35817,63,0.10234,68,0.22127,47,-0.3513
ENSG00000116752,BCAS2,37,-1.2320,21,-2.0952,101,0.33223,175,1.29679,82,-0.0080,89,0.12377,74,-0.1692,81,-0.0317
ENSG00000009307,CSDE1,61,-2.4492,460,0.69752,454,0.67702,369,0.32600,303,0.00208,285,-0.0984,220,-0.5108,271,-0.1800
ENSG00000163399,ATP1A1,181,-1.2037,235,-0.7993,506,0.42760,519,0.46975,734,1.32683,238,-0.7807,219,-0.9087,148,-1.5015
ENSG00000198162,MAN1A2,30,-2.9459,335,0.77269,125,-0.8275,142,-0.6233,159,-0.5038,152,-0.5211,464,1.36870,333,0.76646
ENSG00000092621,PHGDH,30,-0.7606,52,0.10030,13,-1.9677,19,-1.4174,34,-0.6113,26,-0.9848,156,2.13597,73,0.67008
ENSG00000265808,SEC22B,30,-1.4073,103,0.54212,117,0.75307,86,0.24090,62,-0.3173,77,0.05743,71,-0.0682,60,-0.3355
ENSG00000265491,RNF115,30,-1.0230,85,0.63888,49,-0.2573,66,0.20921,64,0.20442,56,-0.0530,58,0.01440,47,-0.3224
ENSG00000131779,PEX11B,30,-0.8819,13,-2.1512,108,1.23262,77,0.63093,52,-0.0243,58,0.17023,31,-0.8421,53,0.01407
ENSG00000265241,RBM8A,30,-1.4872,92,0.25555,68,-0.2246,83,0.08685,80,0.04496,100,0.40356,80,0.03810,92,0.26185
ENSG00000272031,ANKRD34A,30,-0.9749,10,-2.5200,82,0.64338,71,0.37871,91,0.96831,79,0.56713,9,-2.7474,41,-0.4728
ENSG00000265972,TXNIP,30,-1.4270,522,4.69848,2,-5.0470,4,-4.1961,6,-3.8412,18,-2.1652,76,0.00865,15,-2.4598
ENSG00000178104,PDE4DIP,30,-2.7307,164,-0.1670,211,0.23877,235,0.42046,190,0.07333,224,0.33846,284,0.74152,113,-0.7540
ENSG00000159164,SV2A,460,0.31682,101,-2.0269,601,0.77174,427,0.19140,625,1.01258,221,-0.8514,169,-1.2610,187,-1.1107
ENSG00000136631,VPS45,30,-0.4497,51,0.42160,36,-0.1704,55,0.52646,54,0.60195,26,-0.6827,33,-0.2842,18,-1.1774
ENSG00000023902,PLEKHO1,30,-0.8612,109,1.27469,62,0.27654,47,-0.1619,54,0.06779,16,-1.7433,55,0.10270,40,-0.3981
ENSG00000143401,ANP32E,30,-1.1976,108,0.85613,62,-0.0704,47,-0.5131,65,-0.0087,59,-0.1495,81,0.37460,67,0.05561
ENSG00000117362,APH1A,30,-0.3479,48,0.42648,16,-1.3332,69,1.04679,40,0.13261,15,-1.3480,29,-0.3985,48,0.40845
ENSG00000266472,MRPS21,30,-2.4815,104,-0.6228,208,0.50323,180,0.26001,178,0.27960,171,0.17022,155,0.01121,179,0.25266
ENSG00000163125,RPRD2,30,-0.6122,52,0.23036,44,-0.0265,39,-0.2126,53,0.30377,37,-0.2964,45,0.01139,50,0.19063
ENSG00000143384,MCL1,30,-0.8171,156,2.05227,31,-0.7460,58,0.23997,25,-1.2029,24,-1.1570,60,0.29625,44,-0.2058
ENSG00000143420,ENSA,30,-3.1227,111,-1.1926,331,0.54739,301,0.38899,294,0.40273,320,0.49155,183,-0.4207,278,0.25537
ENSG00000213190,MLLT11,141,-1.7732,67,-2.8604,599,0.48971,655,0.64101,619,0.64138,521,0.25533,239,-0.9808,553,0.35317
ENSG00000163159,VPS72,30,-0.2314,54,0.73268,29,-0.2937,35,0.01484,29,-0.2855,33,-0.0851,23,-0.6417,49,0.58210
ENSG00000159352,PSMD4,30,-1.8230,88,-0.1806,74,-0.4452,71,-0.5205,143,0.73867,128,0.43648,75,-0.4397,133,0.50201
ENSG00000143393,PI4KB,302,2.46131,43,-1.0154,40,-1.1081,50,-0.7724,88,0.12817,18,-2.2575,64,-0.3845,44,-0.9636
ENSG00000143416,SELENBP1,30,-0.4230,89,1.43401,12,-1.7548,20,-1.0308,23,-0.9008,41,0.07104,87,1.38849,26,-0.6553
ENSG00000159377,PSMB4,174,-0.4379,196,-0.2454,293,0.40851,241,0.08328,288,0.44362,255,0.17945,141,-0.7641,182,-0.3645
ENSG00000143442,POGZ,30,-0.5777,65,0.66539,40,-0.1399,26,-0.7770,67,0.86728,26,-0.7862,33,-0.4167,35,-0.3105
ENSG00000143376,SNX27,57,-0.1506,78,0.36488,69,0.14889,30,-1.1194,94,0.79759,46,-0.4859,51,-0.3403,45,-0.5161
ENSG00000159409,CELF3,30,-1.4944,20,-2.0924,68,-0.2462,107,0.50137,111,0.66464,128,0.81165,33,-1.3648,103,0.44506
ENSG00000197747,S100A10,30,-1.1013,256,2.79605,37,-0.7935,11,-2.5610,69,0.25101,17,-1.9683,6,-3.4455,53,-0.2321
ENSG00000197956,S100A6,30,-3.0540,1041,3.04412,83,-1.5593,127,-0.9123,145,-0.7915,260,0.21893,128,-0.9015,88,-1.4705
ENSG00000189171,S100A13,30,-2.3513,140,-0.0032,95,-0.6235,151,0.12014,94,-0.7006,180,0.40845,322,1.44325,158,0.19340
ENSG00000160678,S100A1,30,-1.7893,45,-1.1793,68,-0.5567,103,0.10786,75,-0.4478,148,0.71640,202,1.28014,121,0.37268
ENSG00000160679,CHTOP,30,-1.1527,77,0.33829,70,0.16876,78,0.34775,73,0.29005,46,-0.4945,69,0.14207,50,-0.3688
ENSG00000143621,ILF2,30,-1.0404,67,0.23340,61,0.05726,107,1.02573,66,0.21831,49,-0.2938,46,-0.3870,35,-0.7909
ENSG00000143624,INTS3,30,-0.2781,31,-0.2010,55,0.71515,51,0.59834,54,0.81777,6,-2.6919,22,-0.7513,18,-1.0743
ENSG00000143614,GATAD2B,30,-0.9073,69,0.42839,79,0.63648,85,0.77728,43,-0.4059,46,-0.2544,44,-0.3121,44,-0.3259
ENSG00000198837,DENND4B,30,-0.7632,29,-0.7966,54,0.16201,24,-1.1031,69,0.66981,47,-0.0691,60,0.33125,58,0.27958
ENSG00000143543,JTB,207,0.38465,149,-0.1503,165,0.01248,155,-0.0862,182,0.19754,133,-0.3388,157,-0.0736,145,-0.1979
ENSG00000177954,RPS27,186,-2.9239,3709,1.92935,610,-1.1565,751,-0.8386,658,-1.1435,1235,-0.0549,2014,0.76490,1675,0.44839
ENSG00000143549,TPM3,30,-3.1372,162,-0.6521,332,0.50190,312,0.39724,292,0.33743,340,0.54402,193,-0.3782,250,0.03352
ENSG00000143612,C1orf43,30,-2.0509,105,-0.1458,158,0.53051,149,0.43295,110,-0.0827,157,0.51730,102,-0.1925,113,-0.0301
ENSG00000143569,UBAP2L,33,-0.9193,97,0.81755,75,0.38601,54,-0.1648,66,0.19865,56,-0.0809,37,-0.7199,50,-0.2757
ENSG00000143575,HAX1,30,-1.3787,55,-0.4473,101,0.52693,107,0.62833,71,-0.0588,91,0.35643,76,0.06807,57,-0.3999
ENSG00000160714,UBE2Q1,421,1.82989,56,-1.5357,194,0.40375,133,-0.2121,162,0.12975,112,-0.4837,70,-1.1966,54,-1.5931
ENSG00000160716,CHRNB2,30,-0.7539,11,-2.2564,70,0.61564,62,0.40101,84,1.11945,44,-0.1370,23,-1.1264,28,-0.8738
ENSG00000160710,ADAR,30,-2.5355,161,0.01889,204,0.40638,132,-0.2973,236,0.77823,156,-0.0315,173,0.12901,106,-0.6465
ENSG00000143603,KCNN3,30,-0.6327,43,-0.0791,34,-0.4473,26,-0.8621,60,0.55311,28,-0.7409,95,1.29213,29,-0.6896
ENSG00000163344,PMVK,30,-1.5121,92,0.23364,107,0.48438,66,-0.3140,78,-0.0415,62,-0.3905,98,0.33040,108,0.49191
ENSG00000163346,PBXIP1,30,-1.3540,167,1.47092,34,-1.1484,46,-0.6916,41,-0.9857,45,-0.7198,182,1.63562,61,-0.2610
ENSG00000179085,DPM3,30,-0.9003,81,0.69573,27,-1.0662,60,0.18383,48,-0.1734,46,-0.2396,81,0.70259,58,0.14293
ENSG00000163463,KRTCAP2,30,-1.7530,275,1.94513,75,-0.3475,69,-0.4872,100,0.11014,43,-1.2213,96,0.03600,57,-0.7813
ENSG00000177628,GBA,30,-1.4912,86,0.14812,140,0.96886,62,-0.3888,103,0.51672,88,0.17168,52,-0.6537,46,-0.8497
ENSG00000160767,FAM189B,30,-0.3162,25,-0.6015,65,0.97580,34,-0.0912,35,-0.0779,54,0.63891,3,-3.4363,47,0.41591
ENSG00000116521,SCAMP3,30,-0.7245,30,-0.7134,61,0.40673,58,0.31580,69,0.71464,25,-1.0126,36,-0.4506,52,0.13501
ENSG00000160752,FDPS,30,-1.6675,71,-0.3631,134,0.69382,61,-0.5777,154,1.13335,82,-0.1167,74,-0.2943,37,-1.3433
ENSG00000160753,RUSC1,30,-1.6216,38,-1.2615,169,1.15490,74,-0.2389,126,0.75627,57,-0.6433,87,0.02236,66,-0.4164
ENSG00000116539,ASH1L,30,-2.2363,175,0.48881,139,0.10538,192,0.64769,107,-0.3454,113,-0.2327,159,0.32904,149,0.22113
ENSG00000163374,YY1AP1,30,-0.8505,73,0.57973,45,-0.2110,59,0.21991,73,0.68541,12,-2.2493,65,0.38207,34,-0.6731
ENSG00000132718,SYT11,56,-3.0004,165,-1.4103,435,0.10318,784,1.11787,574,0.66987,364,-0.1837,416,0.03300,304,-0.4675
ENSG00000116584,ARHGEF2,30,-0.8962,53,0.00338,45,-0.2587,49,-0.1285,79,0.77735,59,0.17809,38,-0.5231,46,-0.2374
ENSG00000163479,SSR2,835,3.52049,105,-0.6332,74,-1.1650,15,-3.5171,110,-0.6278,35,-2.2875,56,-1.5858,73,-1.1998
ENSG00000160803,UBQLN4,30,-0.9484,63,0.21453,88,0.78623,43,-0.3735,52,-0.1022,44,-0.3669,65,0.28258,58,0.07854
ENSG00000116586,LAMTOR2,30,-1.3124,88,0.38389,113,0.80572,44,-0.7292,52,-0.5220,95,0.51211,80,0.20939,75,0.11034
ENSG00000196189,SEMA4A,30,-0.1965,5,-2.7473,34,4.08368,42,0.36994,56,0.99811,19,-0.8542,47,0.54384,15,-1.2167
ENSG00000160785,SLC25A44,30,-0.9606,5,-3.5869,54,-0.0268,93,0.87774,97,1.15126,50,-0.1508,27,-1.1245,45,-0.3443
ENSG00000160781,PAQR6,30,-1.6995,139,0.70950,59,-0.6658,24,-2.0329,60,-0.7178,64,-0.5541,116,0.40911,263,1.92402
ENSG00000163468,CCT3,30,-1.5949,90,0.10725,105,0.35209,114,0.49476,114,0.58640,68,-0.3510,65,-0.4147,60,-0.5424
ENSG00000125462,C1orf61,30,-4.8185,522,-0.6065,413,-0.9689,744,-0.0444,526,-0.6644,1508,1.16607,1545,1.21059,1070,0.55787
ENSG00000116604,MEF2D,30,-1.9580,59,-0.9352,89,-0.2985,155,0.60377,199,1.28459,139,0.41686,50,-1.1802,48,-1.2509
