Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000180773,SLC36A4,18,-0.3975,24,0.06759,24,0.10282,27,0.25045,27,0.30532,17,-0.4450,14,-0.7400
ENSG00000166004,CEP295,14,0.71415,9,-0.0120,9,-0.0803,9,-0.0654,9,-0.0607,6,-0.4927,9,-0.0735
ENSG00000166012,TAF1D,87,0.13417,70,-0.2164,78,-0.0263,62,-0.3816,95,0.35498,73,-0.1276,72,-0.1599
ENSG00000182919,C11orf54,21,0.72687,12,-0.1481,12,-0.1504,20,0.60318,10,-0.5602,17,0.37569,11,-0.3095
ENSG00000042429,MED17,18,0.12141,18,0.19957,16,-0.0368,15,-0.1851,20,0.45080,10,-0.7654,8,-1.0768
ENSG00000250519,AP002784.1,1,-3.2321,15,0.90621,9,-0.1265,2,-1.8749,13,0.63188,5,-0.9470,8,-0.1449
ENSG00000123901,GPR83,0,-7.8093,37,2.09277,11,-0.3148,17,0.32883,8,-0.9745,4,-1.8486,9,-0.5851
ENSG00000257057,C11orf97,3,-1.5688,22,1.39312,15,0.56907,2,-2.1505,7,-0.7099,5,-0.9784,11,0.05441
ENSG00000166025,AMOTL1,12,-0.8840,7,-1.6382,31,0.73413,46,1.29293,18,-0.2565,24,0.22334,16,-0.3697
ENSG00000150316,CWC15,96,-0.0393,102,0.05481,116,0.28051,106,0.11658,92,-0.1395,89,-0.1730,85,-0.2415
ENSG00000263465,SRSF8,57,-0.1452,61,-0.0608,62,-0.0117,71,0.20868,75,0.38151,52,-0.2854,36,-0.8308
ENSG00000149218,ENDOD1,132,1.62769,29,-0.9058,30,-0.8676,100,1.12810,45,-0.2344,46,-0.1428,25,-1.0783
ENSG00000149212,SESN3,63,-0.9087,107,-0.1138,102,-0.1897,117,0.04997,136,0.36628,137,0.29074,109,-0.0637
ENSG00000166037,CEP57,20,-0.2630,27,0.18009,29,0.30218,36,0.62524,22,-0.2146,15,-0.7349,19,-0.3589
ENSG00000087053,MTMR2,54,0.79661,42,0.46754,27,-0.3202,29,-0.1649,36,0.21017,8,-2.0153,20,-0.7191
ENSG00000149231,CCDC82,70,1.03708,34,-0.1525,32,-0.2439,38,0.04528,41,0.18118,20,-0.9610,26,-0.5390
ENSG00000149972,CNTN5,0,-7.8294,30,2.46269,9,-0.0442,0,-7.4733,2,-2.1225,14,0.62182,6,-0.6867
ENSG00000110318,CEP126,27,-0.5483,45,0.26465,33,-0.2527,60,0.70615,43,0.22174,18,-1.1626,34,-0.1857
ENSG00000137693,YAP1,14,0.72429,8,-0.1561,6,-0.7100,8,-0.1147,2,-2.2115,27,1.86708,15,0.76921
ENSG00000110330,BIRC2,84,0.99048,37,-0.3532,34,-0.4909,68,0.62966,44,-0.0597,40,-0.1977,35,-0.3932
ENSG00000152558,TMEM123,136,2.75441,3,-3.2737,11,-1.5912,42,0.50679,10,-1.8537,80,1.64216,16,-0.9366
ENSG00000137692,DCUN1D5,22,-0.5258,43,0.59128,31,0.00798,23,-0.4893,34,0.14701,25,-0.3675,24,-0.4153
ENSG00000187240,DYNC2H1,15,0.10443,6,-1.2239,13,-0.0602,17,0.33483,13,-0.1288,27,1.11761,14,0.06496
ENSG00000152578,GRIA4,27,-1.8643,241,2.01769,91,-0.0207,49,-0.9680,61,-0.7528,48,-0.9875,42,-1.2162
ENSG00000170903,MSANTD4,32,0.37663,26,0.08731,26,0.08590,18,-0.5301,26,0.03559,25,0.01924,19,-0.4363
ENSG00000182359,KBTBD3,33,1.58483,11,-0.2552,7,-0.9353,19,0.66973,11,-0.2764,9,-0.4142,9,-0.5311
ENSG00000149313,AASDHPPT,52,-1.5020,186,0.51211,116,-0.3226,180,0.40355,183,0.55859,72,-1.0163,84,-0.7909
ENSG00000152402,GUCY1A2,10,-2.5537,71,0.43391,64,0.25586,68,0.31606,67,0.39463,27,-1.1238,35,-0.7027
ENSG00000152404,CWF19L2,73,1.47383,12,-1.5153,25,-0.3230,38,0.36590,29,-0.1084,46,0.65235,17,-0.8782
ENSG00000110675,ELMOD1,4,-5.0182,227,1.08535,123,-0.0729,87,-0.6129,169,0.56561,55,-1.3054,63,-1.0889
ENSG00000170290,SLN,0,-5.8673,11,-0.7804,12,-0.7199,16,-0.1973,41,1.97300,2,-2.9448,15,-0.2753
ENSG00000166266,CUL5,51,0.09673,54,0.20035,40,-0.3422,46,-0.0710,60,0.43022,39,-0.3188,29,-0.8080
ENSG00000075239,ACAT1,49,-0.3115,68,0.22608,68,0.23048,57,-0.0687,60,0.02837,61,0.03431,36,-0.7602
ENSG00000149308,NPAT,8,-0.3324,10,-0.0908,9,-0.1417,22,1.18878,12,0.24694,4,-1.3979,6,-0.7541
ENSG00000149311,ATM,52,1.68373,8,-1.4485,12,-0.7322,22,0.20487,18,-0.1033,27,0.57078,15,-0.3627
ENSG00000178105,DDX10,14,-1.1131,41,0.57461,28,-0.1149,33,0.14646,34,0.23400,24,-0.3728,19,-0.6606
ENSG00000185742,C11orf87,4,-4.7854,244,1.44234,165,0.61742,21,-2.5904,118,0.00269,34,-1.8687,64,-0.9400
ENSG00000137710,RDX,532,3.13468,34,-1.7755,50,-1.1976,83,-0.3355,60,-0.9950,133,0.41139,38,-1.5084
ENSG00000137714,FDX1,22,-0.3600,31,0.24237,29,0.13477,24,-0.1973,28,0.02293,23,-0.2940,28,0.01743
ENSG00000137727,ARHGAP20,13,-0.8903,18,-0.3830,28,0.35009,32,0.48909,30,0.55926,9,-1.4510,17,-0.4498
ENSG00000170145,SIK2,31,-0.3900,24,-0.8250,49,0.36871,29,-0.4643,55,0.68129,42,0.07979,24,-0.7533
ENSG00000086848,ALG9,16,-0.2278,18,0.01317,16,-0.2299,33,0.96440,19,0.07518,12,-0.6704,14,-0.3387
ENSG00000137720,C11orf1,29,0.14962,29,0.14083,21,-0.4128,30,0.18664,26,-0.0271,25,-0.1092,31,0.21936
ENSG00000109846,CRYAB,4081,4.54942,59,-3.4134,134,-2.1976,493,-0.1119,137,-2.3021,351,-0.6388,98,-2.5386
ENSG00000170276,HSPB2,13,-0.1105,5,-1.5949,21,0.80046,10,-0.5031,11,-0.3450,29,1.22039,13,-0.1090
ENSG00000150764,DIXDC1,134,1.20403,21,-1.8159,43,-0.6853,122,1.04089,84,0.54565,55,-0.2633,21,-1.6595
ENSG00000150768,DLAT,11,-2.0574,38,-0.2430,59,0.53854,50,0.19500,55,0.45463,29,-0.6286,34,-0.3765
ENSG00000150776,NKAPD1,33,0.29532,22,-0.3516,37,0.54422,17,-0.7182,27,-0.0185,34,0.34836,17,-0.7205
ENSG00000150779,TIMM8B,103,0.01165,94,-0.1484,117,0.23957,72,-0.5388,93,-0.1778,136,0.46285,111,0.13697
ENSG00000204370,SDHD,51,-0.0518,68,0.45282,54,0.04464,62,0.24406,46,-0.2697,49,-0.1174,38,-0.5297
ENSG00000150787,PTS,36,-1.0449,80,0.20796,97,0.56475,87,0.31355,71,-0.0039,35,-1.0827,58,-0.3164
ENSG00000250303,LINC02762,12,-1.3053,16,-0.8998,30,0.10963,28,-0.0056,40,0.75552,28,-0.0078,29,0.02890
ENSG00000149294,NCAM1,494,0.30525,312,-0.4579,314,-0.4516,535,0.43496,529,0.54598,392,-0.0629,228,-0.9035
ENSG00000048028,USP28,12,0.06901,8,-0.5611,10,-0.2957,20,0.83813,16,0.55883,8,-0.6482,7,-0.8258
ENSG00000109906,ZBTB16,27,-1.5257,36,-1.1669,103,0.61257,37,-1.0360,111,0.88754,70,-0.0659,64,-0.2118
ENSG00000180425,C11orf71,22,0.91769,12,-0.1532,15,0.27866,10,-0.3052,9,-0.5885,19,0.62468,7,-0.8042
ENSG00000076043,REXO2,37,0.45697,23,-0.3043,22,-0.3828,22,-0.3273,38,0.67640,19,-0.5351,20,-0.4530
ENSG00000182985,CADM1,77,-0.9303,180,0.43328,139,-0.0305,155,0.13971,130,-0.1733,212,0.65297,87,-0.7539
ENSG00000109917,ZPR1,22,-0.6079,27,-0.3262,34,0.07382,30,-0.1730,41,0.46447,31,-0.1243,33,0.01578
ENSG00000160584,SIK3,121,0.56311,84,-0.0341,73,-0.2768,89,0.06649,103,0.39214,63,-0.4689,43,-1.0535
ENSG00000168092,PAFAH1B2,135,-0.0711,122,-0.2501,173,0.37222,156,0.15755,153,0.16385,110,-0.3890,101,-0.5208
ENSG00000149577,SIDT2,15,-0.6525,25,0.16368,19,-0.3338,19,-0.2798,26,0.26540,30,0.43411,22,-0.1030
ENSG00000160613,PCSK7,44,1.11333,11,-1.0712,22,-0.0065,13,-0.7726,29,0.59406,16,-0.5295,15,-0.5531
ENSG00000167257,RNF214,12,0.20115,6,-0.9565,9,-0.1749,12,0.28245,13,0.40569,11,0.13299,10,-0.0066
ENSG00000186318,BACE1,222,1.51181,63,-0.6174,58,-0.7497,114,0.36325,103,0.25602,67,-0.4687,44,-1.1129
ENSG00000110274,CEP164,19,1.09383,6,-0.8063,8,-0.2661,10,0.07422,12,0.57269,5,-0.7768,5,-1.0214
ENSG00000177103,DSCAML1,22,0.87677,4,-1.6808,4,-1.6021,25,1.14210,17,0.67322,16,0.39697,5,-1.2453
ENSG00000137726,FXYD6,283,-1.6489,769,-0.1409,919,0.17454,1379,0.82351,994,0.36154,574,-0.5808,575,-0.5805
ENSG00000177098,SCN4B,0,-8.1190,27,0.64688,11,-0.8162,24,0.41364,25,0.57916,15,-0.3274,16,-0.2210
ENSG00000149575,SCN2B,16,-2.5279,56,-0.7156,94,0.17617,146,0.87996,118,0.68602,66,-0.4041,57,-0.6201
ENSG00000110344,UBE4A,53,0.05263,45,-0.2288,54,0.07692,89,0.89157,55,0.12693,35,-0.5904,27,-1.0050
ENSG00000167283,ATP5MG,362,-0.3906,527,0.22843,499,0.13104,421,-0.1527,451,-0.0552,447,-0.0604,467,0.01192
ENSG00000118058,KMT2A,72,-0.0121,52,-0.5387,86,0.30597,96,0.45807,77,0.14160,71,-0.0220,46,-0.6855
ENSG00000149582,TMEM25,13,-2.2219,76,0.49358,49,-0.2696,78,0.48256,70,0.38345,45,-0.3687,39,-0.5950
ENSG00000118096,IFT46,13,-0.9562,23,-0.1676,20,-0.3817,25,0.00548,33,0.58346,31,0.33561,21,-0.2598
ENSG00000095139,ARCN1,40,-0.3955,51,0.00809,34,-0.6982,78,0.67803,66,0.53227,42,-0.2971,34,-0.6117
ENSG00000019144,PHLDB1,209,3.73511,7,-2.4883,8,-2.2449,37,0.20427,14,-1.5034,37,0.17410,9,-1.9931
ENSG00000110367,DDX6,130,0.08656,105,-0.2812,154,0.40616,122,-0.0168,116,-0.1127,127,0.04344,110,-0.1812
ENSG00000278376,AP004609.3,26,0.73677,13,-0.4061,15,-0.1034,17,0.03892,10,-0.8140,28,0.86652,21,0.43351
ENSG00000186166,CCDC84,13,0.72199,8,-0.0153,10,0.36803,3,-1.5770,9,0.06015,7,-0.1599,5,-0.6570
ENSG00000118181,RPS25,1735,1.30536,640,-0.3750,715,-0.1865,917,0.22610,522,-0.7818,973,0.32299,851,0.10694
ENSG00000196655,TRAPPC4,40,-0.3857,52,0.03262,55,0.13488,79,0.70351,50,-0.0532,38,-0.4835,42,-0.2964
ENSG00000137700,SLC37A4,5,-1.3253,16,0.39322,12,-0.1327,8,-0.6842,16,0.53291,10,-0.3700,12,-0.1055
ENSG00000149428,HYOU1,31,-1.3771,79,0.07413,58,-0.4560,75,-0.0233,101,0.60495,78,0.04645,73,-0.0596
ENSG00000160695,VPS11,25,-0.4625,38,0.18534,28,-0.3214,35,0.02701,44,0.49414,33,-0.0691,20,-0.7943
ENSG00000188486,H2AFX,68,1.14736,37,0.12579,26,-0.4429,42,0.32216,26,-0.5269,34,0.00880,28,-0.3245
ENSG00000172269,DPAGT1,9,-0.8854,16,-0.0265,12,-0.4358,23,0.52959,22,0.62028,16,-0.0296,8,-1.0060
ENSG00000172375,C2CD2L,25,-1.5460,119,0.98543,62,-0.2315,69,-0.0300,76,0.13985,40,-0.8569,53,-0.4479
ENSG00000172273,HINFP,15,0.08266,20,0.68838,10,-0.5354,15,0.09338,16,0.25279,8,-0.7795,7,-1.0086
ENSG00000172350,ABCG4,2,-2.4337,19,0.90735,15,0.39265,24,1.16163,9,-0.5241,3,-1.9008,6,-1.0499
ENSG00000110395,CBL,15,-0.3297,19,0.01824,20,0.06105,27,0.55477,20,0.08363,18,-0.1250,12,-0.7011
ENSG00000076706,MCAM,64,2.64383,3,-2.5297,13,-0.1965,31,1.20701,7,-1.2797,13,-0.2004,2,-2.7647
ENSG00000173456,RNF26,20,-0.1512,30,0.58202,16,-0.5138,23,0.06207,26,0.29982,11,-1.0784,19,-0.2507
ENSG00000036672,USP2,21,0.01832,32,0.81976,15,-0.5241,22,0.11314,20,-0.0535,16,-0.3350,12,-0.7538
ENSG00000154096,THY1,118,-3.0544,1175,0.47734,751,-0.3208,1209,0.46979,1274,0.73576,427,-1.1548,514,-0.8736
ENSG00000110400,NECTIN1,55,0.28087,72,0.84030,39,-0.3079,20,-1.2938,53,0.29942,14,-1.8172,37,-0.3596
ENSG00000184232,OAF,23,-0.0236,15,-0.7798,15,-0.7533,30,0.39014,8,-1.7435,93,2.41908,30,0.36839
ENSG00000181264,TLCD5,42,1.33416,18,-0.0854,15,-0.3916,31,0.79096,10,-1.0517,28,0.61430,9,-1.0143
ENSG00000196914,ARHGEF12,36,-1.7215,121,0.12014,119,0.08969,117,0.05628,127,0.23098,127,0.19294,102,-0.1551
ENSG00000149403,GRIK4,11,-0.5106,18,0.26619,7,-1.3174,25,0.78782,15,0.02049,21,0.49271,16,0.07874
ENSG00000109929,SC5D,105,-0.1327,132,0.24522,113,-0.0312,125,0.13015,132,0.29147,85,-0.4650,61,-0.9710
ENSG00000137642,SORL1,218,0.24404,145,-0.4324,132,-0.5941,229,0.32729,257,0.67694,157,-0.2712,126,-0.6075
ENSG00000255248,MIR100HG,57,-0.1163,57,-0.1470,66,0.12068,77,0.35568,57,-0.1450,87,0.54002,41,-0.6432
ENSG00000154127,UBASH3B,0,-5.3190,13,0.65587,14,0.89524,9,0.01320,5,-0.8794,6,-0.6294,12,0.50152
ENSG00000109971,HSPA8,482,-1.4856,1596,0.41107,1137,-0.1954,1189,-0.1063,1739,0.66473,920,-0.5060,717,-0.8874
ENSG00000023171,GRAMD1B,18,-1.8498,56,-0.1163,67,0.18144,71,0.26730,76,0.48111,42,-0.5708,58,-0.0603
ENSG00000166257,SCN3B,28,-3.7380,489,0.61531,300,-0.2679,460,0.43889,460,0.57450,176,-1.0615,228,-0.6640
ENSG00000110002,VWA5A,12,-0.4095,3,-2.3446,4,-1.9744,83,3.21223,12,-0.3705,18,0.22419,4,-2.0175
ENSG00000154144,TBRG1,62,-0.1253,69,0.05880,71,0.12197,63,-0.0914,84,0.46584,30,-1.2163,48,-0.5231
ENSG00000110013,SIAE,34,-0.0778,40,0.15222,35,-0.0662,37,0.03987,44,0.37242,17,-1.1227,30,-0.2737
ENSG00000064199,SPA17,2,-2.9699,23,0.57645,19,0.19410,13,-0.3533,22,0.54836,10,-0.8262,10,-0.7630
ENSG00000154146,NRGN,204,-3.5346,2880,0.51492,2117,-0.0460,1635,-0.4457,2941,0.64219,1136,-1.0030,2108,-0.0479
ENSG00000154134,ROBO3,11,0.32420,2,-1.9209,6,-0.5794,14,0.74459,6,-0.5814,27,1.95366,8,-0.1872
ENSG00000165478,HEPACAM,226,2.16477,35,-1.0351,25,-1.5602,59,-0.1661,22,-1.8795,201,1.93163,52,-0.3648
ENSG00000165495,PKNOX2,5,-2.1921,29,0.48373,28,0.38895,7,-1.6905,29,0.53036,12,-0.8699,20,-0.1465
ENSG00000149557,FEZ1,733,2.05400,225,-0.0124,136,-0.8525,233,0.04244,155,-0.7103,217,-0.0707,124,-0.9350
ENSG00000149547,EI24,96,0.04553,88,-0.1032,84,-0.1748,99,0.09777,121,0.55485,54,-0.8339,67,-0.5110
ENSG00000134910,STT3A,33,0.34197,18,-0.6470,28,0.09688,41,0.67242,25,-0.1046,34,0.37914,18,-0.6456
ENSG00000198331,HYLS1,4,-1.0970,8,-0.2908,13,0.62979,6,-0.5974,14,0.78486,2,-1.9502,7,-0.5004
ENSG00000110060,PUS3,6,-0.6551,8,-0.2616,13,0.43480,27,1.68062,8,-0.5066,4,-1.2384,6,-0.6303
ENSG00000109832,DDX25,17,-1.2730,50,0.47497,29,-0.5050,52,0.48095,48,0.44166,23,-0.7704,31,-0.3318
ENSG00000165526,RPUSD4,8,-0.8275,15,0.06816,13,-0.2140,11,-0.3977,22,0.91111,7,-0.9637,10,-0.5471
ENSG00000197798,FAM118B,9,-0.9113,25,0.83113,8,-1.0683,9,-0.9132,17,0.10699,27,0.82471,14,-0.1668
ENSG00000182934,SRPRA,23,-0.3670,28,-0.0526,29,-0.0010,32,0.12911,38,0.52905,20,-0.5820,18,-0.7112
ENSG00000110074,FOXRED1,17,-0.7812,36,0.43350,25,-0.2182,42,0.63919,31,0.21626,19,-0.6150,16,-0.8007
ENSG00000110080,ST3GAL4,34,1.50925,15,0.13204,12,-0.2696,7,-0.9610,13,-0.0530,7,-0.9307,9,-0.5789
ENSG00000149571,KIRREL3,12,-1.0545,54,1.63375,24,0.01124,4,-2.4249,20,-0.2701,7,-1.7772,20,-0.2189
ENSG00000134909,ARHGAP32,30,-1.3931,140,1.23581,67,-0.1755,33,-1.2471,85,0.29587,36,-1.1023,45,-0.7757
ENSG00000170322,NFRKB,9,-0.5708,15,0.27408,10,-0.5143,24,0.96446,13,-0.0814,15,0.24272,8,-0.6544
ENSG00000084234,APLP2,119,-1.7955,409,0.10012,430,0.19065,316,-0.3131,537,0.70109,294,-0.4294,233,-0.7820
ENSG00000196323,ZBTB44,85,0.50982,49,-0.3989,61,-0.0250,62,0.00382,82,0.57298,30,-1.0999,39,-0.6974
ENSG00000134917,ADAMTS8,15,-0.1991,49,2.16913,10,-0.9624,8,-1.1584,11,-0.7502,10,-0.8294,7,-1.2936
ENSG00000255455,AP003486.1,8,-0.6727,19,0.73065,12,-0.1236,10,-0.3449,15,0.30700,5,-1.2198,10,-0.3859
ENSG00000120451,SNX19,46,0.69061,27,-0.1845,25,-0.3147,37,0.33203,29,-0.0977,35,0.24801,23,-0.4449
ENSG00000182667,NTM,347,0.75456,240,0.16545,202,-0.1405,127,-0.8348,166,-0.5205,412,1.04839,136,-0.7352
ENSG00000183715,OPCML,18,-2.9326,114,-0.2029,155,0.33867,184,0.58326,177,0.69094,58,-1.1995,80,-0.7328
ENSG00000080854,IGSF9B,3,-2.5388,24,0.59716,18,0.03022,11,-0.6435,25,0.77580,10,-0.7847,7,-1.2440
ENSG00000166086,JAM3,216,3.18483,20,-1.1433,13,-1.8608,57,0.53861,26,-0.8279,24,-0.7848,8,-2.4011
ENSG00000151502,VPS26B,48,-1.0906,128,0.47159,85,-0.2650,68,-0.5700,129,0.56596,75,-0.4315,81,-0.3147
ENSG00000151500,THYN1,30,-1.0805,71,0.27187,61,0.00038,60,-0.0322,73,0.35206,57,-0.0982,42,-0.5671
ENSG00000151498,ACAD8,15,-0.7459,30,0.38762,19,-0.4298,31,0.40566,32,0.58014,15,-0.7520,12,-1.0979
ENSG00000109956,B3GAT1,171,0.27174,151,0.07752,97,-0.6718,198,0.51391,128,-0.2330,190,0.44513,148,0.04038
ENSG00000120645,IQSEC3,7,-2.5726,23,-0.9691,60,0.71582,61,0.64267,43,0.10865,38,-0.1090,48,0.25068
ENSG00000073614,KDM5A,38,1.32431,5,-1.9121,19,0.17672,13,-0.4334,20,0.27778,21,0.29891,10,-0.8604
ENSG00000060237,WNK1,433,2.21384,71,-0.9380,87,-0.6024,138,0.16727,104,-0.3452,82,-0.6376,85,-0.5915
ENSG00000082805,ERC1,19,-0.3013,15,-0.6258,24,0.12567,39,0.88266,18,-0.4087,42,0.99458,15,-0.6011
ENSG00000006831,ADIPOR2,112,2.40570,17,-0.8657,14,-1.1285,46,0.75491,21,-0.6051,24,-0.2820,11,-1.4831
ENSG00000166159,LRTM2,0,-8.8327,24,0.30404,21,0.11563,12,-0.7115,31,0.93673,8,-1.3026,17,-0.2805
ENSG00000151067,CACNA1C,0,-9.1636,35,0.57493,26,0.04023,28,0.12605,31,0.35837,21,-0.3261,19,-0.4504
ENSG00000004478,FKBP4,85,-0.2915,79,-0.4508,99,-0.0558,125,0.31247,139,0.63505,81,-0.3669,65,-0.6989
ENSG00000171792,RHNO1,9,-0.9929,19,0.05900,21,0.18765,22,0.30122,21,0.21123,18,-0.0556,12,-0.5968
ENSG00000111218,PRMT8,2,-3.4570,48,0.91735,33,0.20092,5,-2.6448,39,0.59380,15,-1.0354,22,-0.4497
ENSG00000118971,CCND2,37,-1.7991,121,0.00660,101,-0.3036,209,0.90171,136,0.24561,106,-0.2066,122,0.01999
ENSG00000078237,TIGAR,14,-0.1302,18,0.26544,11,-0.4974,11,-0.4894,24,0.90730,7,-1.0630,7,-1.1060
ENSG00000047621,C12orf4,9,-1.0891,27,0.63541,19,-0.0298,11,-0.8160,26,0.66716,8,-1.3015,11,-0.8155
ENSG00000010219,DYRK4,41,1.22734,15,-0.4346,12,-0.7875,23,0.31742,22,0.23654,15,-0.3332,13,-0.5420
ENSG00000139180,NDUFA9,37,-1.0067,68,-0.0806,69,-0.0540,60,-0.2619,103,0.79708,51,-0.5191,51,-0.5030
ENSG00000130035,GALNT8,23,-1.7256,58,-0.3845,110,0.75107,130,0.94546,73,-0.0019,29,-1.4148,67,-0.1459
ENSG00000111262,KCNA1,2,-3.5222,20,-0.3555,11,-1.2584,43,0.90758,47,1.53744,8,-1.7174,13,-0.9342
ENSG00000110799,VWF,38,1.57686,6,-1.4876,7,-1.2434,12,-0.3361,6,-1.4119,62,2.58733,6,-1.3130
ENSG00000010278,CD9,502,4.17908,4,-4.1440,12,-2.7294,117,0.82344,17,-2.3901,63,-0.1801,9,-2.9664
ENSG00000067182,TNFRSF1A,19,0.92985,10,-0.1294,7,-0.5467,10,-0.0680,7,-0.6555,21,1.16194,9,-0.2641
ENSG00000215039,CD27-AS1,55,0.43615,41,-0.0490,62,0.72370,26,-0.7163,35,-0.3446,45,0.09313,25,-0.8144
ENSG00000139190,VAMP1,9,-1.3601,28,0.40363,36,0.88022,17,-0.3826,24,0.10372,7,-1.7082,14,-0.7295
ENSG00000111639,MRPL51,185,0.43029,127,-0.1822,141,-0.0024,173,0.32532,128,-0.1882,146,0.05066,129,-0.1422
ENSG00000111640,GAPDH,2016,-0.5508,3250,0.22380,2809,-0.0369,3176,0.16234,3132,0.17753,2534,-0.1951,2310,-0.3397
ENSG00000010295,IFFO1,14,-0.7696,37,0.82908,23,-0.0156,9,-1.4356,28,0.35777,19,-0.3351,12,-0.9985
ENSG00000111642,CHD4,177,1.25545,76,-0.1675,70,-0.2944,54,-0.6846,79,-0.1159,102,0.32337,57,-0.6016
ENSG00000111653,ING4,23,-0.5054,29,-0.1262,27,-0.2496,38,0.30084,40,0.48655,28,-0.1930,25,-0.3446
ENSG00000126746,ZNF384,19,-0.2159,23,0.08512,20,-0.1443,39,0.91673,19,-0.3155,31,0.53150,11,-1.0553
ENSG00000139200,PIANP,10,-3.3505,126,0.42371,90,-0.1810,132,0.45689,131,0.57331,61,-0.7439,67,-0.6075
ENSG00000111652,COPS7A,55,-0.8731,106,0.17414,75,-0.4214,136,0.55635,124,0.52703,74,-0.4033,59,-0.7494
ENSG00000089693,MLF2,151,-1.0012,316,0.16437,303,0.08420,295,0.03466,356,0.43543,197,-0.5979,225,-0.3878
ENSG00000159335,PTMS,82,-2.3068,427,0.22121,422,0.19839,417,0.16021,414,0.18895,315,-0.2841,396,0.07666
ENSG00000250510,GPR162,18,-2.7222,164,0.74695,101,-0.1310,139,0.38625,124,0.26241,62,-0.8751,81,-0.4733
ENSG00000111667,USP5,50,-1.0106,92,-0.0695,94,-0.0344,98,0.04154,139,0.79353,56,-0.8371,62,-0.6631
ENSG00000111669,TPI1,362,-1.2809,897,0.13071,900,0.13510,844,0.01927,1034,0.44731,521,-0.7318,747,-0.1727
ENSG00000010626,LRRC23,22,0.18638,11,-0.9122,33,0.92881,30,0.68504,15,-0.4724,19,-0.0776,12,-0.7234
ENSG00000111674,ENO2,155,-2.3191,657,-0.1614,679,-0.1036,890,0.33824,1121,0.97483,385,-0.9687,460,-0.6974
ENSG00000111676,ATN1,70,-0.6111,88,-0.2820,90,-0.2560,144,0.52885,106,0.04675,136,0.43142,118,0.19972
ENSG00000111678,C12orf57,279,0.23896,243,0.02084,297,0.38337,215,-0.1745,188,-0.4667,252,0.07936,252,0.07598
ENSG00000215021,PHB2,92,-0.0810,122,0.40684,99,0.03206,86,-0.1877,105,0.16141,85,-0.2156,48,-1.0709
ENSG00000126749,EMG1,22,0.32622,15,-0.2232,22,0.40532,16,-0.1568,16,-0.1189,13,-0.4343,18,0.04255
ENSG00000182326,C1S,6,-1.0022,2,-2.8452,10,-0.3639,12,-0.0484,20,0.90555,32,1.52510,7,-0.8978
ENSG00000159403,C1R,9,-0.7295,0,-4.2880,20,0.47150,5,-1.6105,26,1.16654,28,0.99667,7,-1.2176
ENSG00000139182,CLSTN3,17,-3.2476,149,0.00507,171,0.25351,171,0.22968,224,0.89477,57,-1.4582,76,-1.0220
ENSG00000139197,PEX5,27,-0.6290,31,-0.4332,59,0.70229,34,-0.2806,47,0.28733,30,-0.4634,33,-0.3079
ENSG00000059804,SLC2A3,18,-2.4909,116,0.32389,91,-0.1097,95,-0.0205,150,0.96248,38,-1.4331,49,-1.0371
ENSG00000065970,FOXJ2,14,-0.6995,18,-0.2907,20,-0.1187,23,0.11481,29,0.59619,23,0.07863,15,-0.5642
ENSG00000089818,NECAP1,33,-2.3317,133,-0.2679,167,0.12665,158,0.02335,239,0.94701,100,-0.6866,101,-0.6703
ENSG00000166532,RIMKLB,25,0.05264,17,-0.6115,21,-0.2980,40,0.78548,20,-0.4140,48,1.07272,23,-0.0964
ENSG00000111752,PHC1,20,0.41612,15,0.03583,13,-0.2464,22,0.56130,11,-0.5826,20,0.47006,15,-0.0433
ENSG00000003056,M6PR,45,-0.3032,66,0.34042,45,-0.3079,56,0.05955,68,0.47474,32,-0.8130,37,-0.5864
ENSG00000175899,A2M,164,1.24238,42,-1.0373,44,-0.9430,88,0.18940,40,-1.1944,259,2.10753,54,-0.5711
ENSG00000139112,GABARAPL1,79,-2.2984,343,-0.1030,366,0.00968,480,0.44325,512,0.72896,232,-0.7029,260,-0.5257
ENSG00000111196,MAGOHB,15,-0.0510,19,0.38252,12,-0.3937,19,0.32815,15,-0.0309,13,-0.2132,14,-0.1393
ENSG00000060140,STYK1,1,-3.9244,40,1.79581,16,-0.0708,2,-3.1101,20,0.34571,2,-3.1641,7,-1.3370
ENSG00000111215,PRR4,6,-0.6231,10,0.22770,10,0.23231,19,1.18475,8,-0.2843,5,-0.7636,5,-0.9483
ENSG00000256537,SMIM10L1,51,-0.2592,67,0.19861,54,-0.1956,70,0.24044,66,0.19474,54,-0.1789,46,-0.4084
ENSG00000070018,LRP6,42,1.55703,9,-0.9141,17,0.04601,14,-0.1953,15,-0.1503,15,-0.1079,11,-0.5784
ENSG00000111261,MANSC1,16,-0.6431,32,0.46588,20,-0.3137,17,-0.5630,27,0.22180,39,0.75160,11,-1.2059
ENSG00000205791,LOH12CR2,17,0.96449,4,-1.2200,7,-0.4009,8,-0.2429,9,-0.1284,20,1.26214,8,-0.2255
