Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000104419,NDRG1,461,3.20092,24,-1.8952,47,-0.9602,23,-2.0721,32,-1.4491,27,-1.6925,70,-0.2854,69,-0.3007,135,0.76556,51,-0.7694
ENSG00000008513,ST3GAL1,3,-1.8846,6,-0.8245,15,0.58272,0,-4.5299,4,-1.4027,22,1.16295,0,-6.3492,39,2.21520,7,-0.7071,17,0.77976
ENSG00000131773,KHDRBS3,60,-1.0941,252,1.17480,174,0.62486,106,-0.2559,158,0.39870,106,-0.2324,39,-1.7473,129,0.06901,95,-0.4005,78,-0.7001
ENSG00000147724,FAM135B,2,-2.9814,30,0.86148,31,1.01676,22,0.37732,15,-0.2327,21,0.26544,7,-1.3580,3,-2.5429,8,-1.1605,20,0.18297
ENSG00000167632,TRAPPC9,22,-0.9973,33,-0.3984,60,0.58701,49,0.20790,27,-0.7246,66,0.68223,50,0.22188,49,0.20377,28,-0.6883,26,-0.7957
ENSG00000282164,PEG13,3,-2.4164,13,-0.3260,35,1.45423,24,0.68303,19,0.23607,13,-0.3830,8,-1.0204,7,-1.1957,7,-1.2187,7,-1.2015
ENSG00000123908,AGO2,42,0.76862,21,-0.3359,26,0.01199,19,-0.4963,21,-0.3124,18,-0.5673,56,1.26824,5,-2.4333,17,-0.6332,40,0.70592
ENSG00000169398,PTK2,196,1.14606,67,-0.5746,123,0.40619,120,0.37340,59,-0.7717,98,0.01428,44,-1.2131,82,-0.2669,52,-0.9629,85,-0.2175
ENSG00000105339,DENND3,12,-0.5776,22,0.33617,18,-0.0428,16,-0.2015,21,0.26892,47,1.59510,2,-2.8190,16,-0.2137,10,-0.9030,18,-0.0075
ENSG00000022567,SLC45A4,2,-2.9126,24,0.61006,23,0.63119,26,0.83776,14,-0.2215,30,0.96232,10,-0.7456,1,-3.6151,2,-2.6842,14,-0.2539
ENSG00000184489,PTP4A3,6,-1.6820,10,-0.8559,23,0.45606,2,-2.8845,21,0.26733,15,-0.2222,83,2.77537,5,-1.6896,9,-0.9199,12,-0.6391
ENSG00000181790,ADGRB1,20,-2.4937,88,-0.3275,107,-0.0192,161,0.70578,139,0.39017,127,0.25099,132,0.30304,44,-1.3798,101,-0.1122,117,0.11285
ENSG00000198576,ARC,11,-0.0149,8,-0.5178,25,1.44341,6,-1.0845,6,-0.9561,19,0.80763,6,-1.0196,12,0.04142,3,-1.7165,11,-0.0281
ENSG00000130193,THEM6,14,-0.6261,11,-0.9108,31,0.67473,28,0.48268,22,0.07826,24,0.18814,34,0.73426,7,-1.5656,14,-0.6047,10,-1.1700
ENSG00000180155,LYNX1,60,-1.4833,231,0.60298,237,0.72613,142,-0.1954,172,0.12316,146,-0.1279,115,-0.5012,142,-0.1713,101,-0.6930,181,0.20279
ENSG00000160932,LY6E,62,-1.9825,312,0.48461,319,0.58542,204,-0.2102,301,0.42461,298,0.40761,264,0.21408,232,0.01140,105,-1.2041,146,-0.7059
ENSG00000176956,LY6H,128,-3.1101,1049,0.02990,2032,1.29412,1414,0.57107,725,-0.5425,572,-0.9033,697,-0.6040,799,-0.3934,529,-1.0225,956,-0.1152
ENSG00000250571,GLI4,33,-0.1141,60,0.85728,46,0.48011,52,0.69188,17,-1.1145,31,-0.2024,24,-0.5873,10,-1.8987,22,-0.7160,30,-0.2287
ENSG00000253716,MINCR,34,0.95504,37,1.07523,11,-0.8256,12,-0.7463,19,-0.0101,25,0.45721,9,-1.1166,8,-1.1846,36,1.02331,12,-0.6979
ENSG00000158106,RHPN1,55,-0.2897,71,0.11340,85,0.44086,78,0.28462,52,-0.3818,115,0.89215,68,0.04658,9,-2.9950,39,-0.8200,61,-0.1409
ENSG00000014164,ZC3H3,15,-0.2063,27,0.73753,17,0.02745,14,-0.3697,27,0.72004,25,0.56809,13,-0.4604,10,-0.7548,9,-1.0139,18,0.06399
ENSG00000147813,NAPRT,28,-0.8953,62,0.31531,53,0.05415,93,1.10469,21,-1.3116,33,-0.6896,44,-0.2346,46,-0.1582,50,-0.0349,38,-0.4636
ENSG00000104529,EEF1D,391,1.64406,63,-1.2806,92,-0.7817,70,-1.2024,37,-2.0657,81,-0.9081,268,0.97963,308,1.21476,177,0.29116,114,-0.3945
ENSG00000179886,TIGD5,5,-1.2854,30,1.32102,9,-0.6578,12,-0.2006,27,1.15124,11,-0.2223,19,0.56327,6,-1.1939,5,-1.3642,14,0.07127
ENSG00000104524,PYCR3,6,-1.8069,20,-0.0528,39,1.11340,15,-0.5114,19,-0.1774,41,1.05292,5,-2.1664,0,-5.2714,27,0.35405,28,0.43799
ENSG00000104522,TSTA3,10,-1.7600,79,1.51958,25,-0.3509,39,0.36740,44,0.51806,43,0.48570,11,-1.5424,24,-0.4159,14,-1.1950,25,-0.3609
ENSG00000183309,ZNF623,21,-0.2632,12,-1.0869,40,0.83401,37,0.67111,22,-0.2325,34,0.47471,6,-2.0688,26,0.07814,10,-1.3382,17,-0.5963
ENSG00000181085,MAPK15,2,-2.8336,15,-0.0956,35,1.55487,26,0.93507,1,-3.6851,11,-0.5305,4,-2.0351,1,-3.8157,11,-0.5116,20,0.41305
ENSG00000180900,SCRIB,68,1.05787,9,-2.0709,23,-0.7135,30,-0.2770,35,-0.0240,40,0.20100,60,0.85428,19,-0.9550,44,0.34466,44,0.33973
ENSG00000179950,PUF60,147,0.27183,109,-0.2035,117,-0.0985,134,0.14285,126,0.02349,166,0.46580,102,-0.2970,109,-0.1979,113,-0.1463,112,-0.1589
ENSG00000185189,NRBP2,192,1.30437,46,-0.9672,94,0.13507,79,-0.1746,47,-0.9561,83,-0.0651,146,0.83119,72,-0.2939,58,-0.6162,55,-0.7097
ENSG00000178209,PLEC,219,0.65600,71,-1.0855,114,-0.4116,118,-0.3483,106,-0.4917,108,-0.4628,405,1.73417,70,-1.1126,150,0.05565,149,0.04347
ENSG00000178719,GRINA,152,-1.0159,217,-0.4793,271,-0.1481,383,0.45961,428,0.59377,440,0.63933,399,0.47768,156,-0.9774,238,-0.3349,208,-0.5423
ENSG00000178896,EXOSC4,32,0.39547,31,0.36836,14,-0.9654,44,1.04711,12,-1.0544,31,0.33234,35,0.54470,8,-1.6069,15,-0.7582,18,-0.4816
ENSG00000197858,GPAA1,82,-0.3085,105,0.07690,93,-0.1262,133,0.51200,137,0.50788,83,-0.2828,96,-0.0539,68,-0.5881,109,0.13847,66,-0.6480
ENSG00000179091,CYC1,113,-0.5125,126,-0.3481,103,-0.7111,219,0.59694,346,1.30117,199,0.37101,140,-0.1786,120,-0.4193,98,-0.7276,102,-0.6698
ENSG00000179526,SHARPIN,48,0.67032,26,-0.2975,21,-0.6279,17,-0.9665,14,-1.1764,48,0.66528,81,1.56419,21,-0.5988,34,0.12882,28,-0.1917
ENSG00000179632,MAF1,84,0.68654,39,-0.5186,56,0.04437,55,0.00570,55,0.02257,50,-0.1174,54,-0.0035,33,-0.7510,60,0.14792,57,0.06310
ENSG00000179832,MROH1,27,-1.2445,80,0.43200,83,0.55008,66,0.15580,66,0.12305,68,0.18161,58,-0.0712,25,-1.3264,38,-0.7268,69,0.20497
ENSG00000261236,BOP1,24,-0.7397,40,0.03543,62,0.83165,48,0.34713,24,-0.7766,42,0.10931,28,-0.5298,27,-0.5709,22,-0.9154,45,0.21154
ENSG00000185122,HSF1,38,-0.3031,60,0.41902,39,-0.2670,61,0.48984,47,0.01642,49,0.08976,50,0.11431,29,-0.7055,34,-0.4511,47,0.01336
ENSG00000185000,DGAT1,22,-1.1088,42,-0.1388,53,0.28008,45,-0.0138,38,-0.2792,59,0.39795,35,-0.3837,76,0.83137,37,-0.3112,40,-0.2021
ENSG00000261678,SCRT1,3,-2.8594,32,0.52610,18,-0.4029,17,-0.4691,65,1.74709,40,0.91539,11,-1.0578,10,-1.1474,15,-0.5792,26,0.21492
ENSG00000185803,SLC52A2,19,-0.4921,9,-1.6058,21,-0.3486,37,0.65364,56,1.26131,41,0.73140,38,0.63235,2,-3.3510,14,-0.8904,14,-0.9130
ENSG00000173137,ADCK5,6,-1.3798,4,-1.8045,17,0.26567,18,0.33611,26,0.88128,16,0.16290,11,-0.3704,24,0.76949,9,-0.7916,10,-0.5130
ENSG00000071894,CPSF1,29,0.18448,29,0.20568,20,-0.3959,38,0.71836,21,-0.3027,27,0.08440,39,0.67321,3,-2.8847,21,-0.2902,21,-0.3306
ENSG00000160948,VPS28,146,-0.0255,144,-0.0504,123,-0.3303,166,0.18699,100,-0.6103,165,0.15782,247,0.81537,113,-0.4290,155,0.06791,140,-0.1003
ENSG00000187954,CYHR1,89,-0.2066,111,0.13517,117,0.24260,128,0.40504,81,-0.3447,149,0.61514,94,-0.1114,57,-0.8870,62,-0.7509,86,-0.2563
ENSG00000167702,KIFC2,34,-2.2503,181,0.24987,201,0.46096,150,-0.0585,163,0.08160,220,0.56416,169,0.13571,158,0.03220,93,-0.7873,139,-0.1736
ENSG00000160972,PPP1R16A,53,0.42847,36,-0.1767,27,-0.6540,36,-0.2147,28,-0.5784,56,0.50631,36,-0.1788,13,-1.6963,84,1.19814,54,0.45515
ENSG00000167700,MFSD3,11,-1.6841,31,-0.1582,39,0.24766,34,-0.0078,71,1.20425,50,0.61571,38,0.18857,29,-0.2293,13,-1.4346,18,-0.9310
ENSG00000160959,LRRC14,24,-0.3493,25,-0.2784,29,-0.0466,27,-0.1610,29,-0.0424,45,0.67400,41,0.50370,42,0.56237,19,-0.6856,20,-0.6185
ENSG00000254402,LRRC24,12,-1.5268,13,-1.4030,43,0.49729,42,0.43906,32,-0.0200,38,0.23767,41,0.34010,35,0.10974,14,-1.2840,37,0.20930
ENSG00000213563,C8orf82,15,-0.6876,21,-0.2646,26,0.12820,10,-1.4218,18,-0.4864,38,0.71739,43,0.90047,38,0.68685,28,0.21433,20,-0.3111
ENSG00000147799,ARHGAP39,8,-1.4039,11,-1.0535,27,0.39367,24,0.18882,56,1.56347,35,0.72419,23,0.04431,5,-2.1764,9,-1.3045,12,-0.8559
ENSG00000161016,RPL8,1051,0.65428,962,0.50800,457,-0.7094,539,-0.4399,489,-0.5556,494,-0.5405,904,0.40715,1008,0.58496,878,0.36136,619,-0.1932
ENSG00000170619,COMMD5,14,-1.1195,30,0.06594,27,-0.1200,37,0.42121,18,-0.7194,37,0.39878,34,0.26029,28,-0.0300,35,0.28494,23,-0.3340
ENSG00000182307,C8orf33,37,-0.6285,69,0.32283,67,0.31232,42,-0.5038,41,-0.5040,42,-0.4606,97,0.87480,75,0.45304,29,-0.9878,68,0.29305
ENSG00000181404,WASHC1,73,0.27231,76,0.33010,51,-0.3191,52,-0.2857,63,0.03407,65,0.09586,82,0.46306,55,-0.1844,63,0.02726,56,-0.1551
ENSG00000172785,CBWD1,8,-0.8695,9,-0.6365,8,-1.0224,15,0.00962,11,-0.4202,33,1.30933,14,-0.0577,31,1.21944,14,-0.0647,10,-0.5716
ENSG00000107104,KANK1,67,1.50683,14,-1.0156,8,-1.8484,9,-1.6651,1,-4.8595,17,-0.7195,82,1.88719,29,0.11645,51,1.02654,28,0.06169
ENSG00000080503,SMARCA2,58,-1.7049,127,-0.5324,167,-0.1249,318,1.06741,243,0.48415,143,-0.3468,123,-0.5832,185,0.04851,136,-0.4224,166,-0.1196
ENSG00000147852,VLDLR,42,0.24165,36,-0.0021,21,-0.8454,61,0.95139,86,1.43873,42,0.25378,12,-1.6628,12,-1.6780,19,-0.9467,19,-0.9614
ENSG00000080298,RFX3,22,-0.1478,22,-0.2052,29,0.27260,35,0.61176,25,0.00419,19,-0.3974,28,0.21376,11,-1.1690,15,-0.7397,26,0.09366
ENSG00000106688,SLC1A1,22,-1.1852,38,-0.4004,78,0.85198,70,0.63203,75,0.67649,52,0.10538,21,-1.3025,44,-0.1649,14,-1.8240,25,-0.9909
ENSG00000106993,CDC37L1,30,-0.6132,46,0.04828,47,0.08845,87,1.24625,36,-0.3473,33,-0.4814,41,-0.1213,16,-1.5055,36,-0.3260,31,-0.5822
ENSG00000147853,AK3,143,1.21390,35,-1.0337,41,-0.8467,54,-0.3782,49,-0.5221,38,-0.8713,84,0.32698,66,-0.0575,94,0.50724,120,0.90996
ENSG00000099219,ERMP1,41,1.83876,4,-1.6047,12,-0.2051,9,-0.6325,10,-0.4631,14,-0.0130,29,1.22648,2,-2.9125,11,-0.2940,10,-0.4449
ENSG00000183354,KIAA2026,49,0.16186,42,-0.0764,58,0.49626,24,-1.0054,19,-1.2552,21,-1.0845,36,-0.2965,91,1.18140,57,0.40963,49,0.16139
ENSG00000137040,RANBP6,24,-0.9437,26,-0.8099,55,0.40345,59,0.51998,85,1.07784,43,-0.0272,39,-0.1860,18,-1.3299,22,-1.0266,42,-0.0839
ENSG00000137033,IL33,53,1.18176,3,-2.8401,10,-1.4706,7,-1.9998,9,-1.5977,7,-1.9568,81,1.94198,4,-2.6026,43,0.83626,74,1.76667
ENSG00000147854,UHRF2,30,-0.0226,14,-1.0918,27,-0.1901,46,0.77373,35,0.25376,23,-0.4066,21,-0.5209,57,1.03492,11,-1.4506,22,-0.4542
ENSG00000178445,GLDC,11,-0.7927,32,0.91463,33,1.06730,17,-0.0718,3,-2.5881,7,-1.4976,18,0.01553,7,-1.4361,20,0.16703,20,0.17843
ENSG00000107077,KDM4C,44,1.63545,10,-0.7347,28,0.95440,12,-0.5179,14,-0.1835,6,-1.4111,2,-2.9644,4,-2.1286,12,-0.4047,24,0.62276
ENSG00000137038,DMAC1,127,0.05321,162,0.43690,102,-0.3184,107,-0.2424,163,0.45105,153,0.34854,100,-0.3201,150,0.30799,110,-0.1729,94,-0.4240
ENSG00000153707,PTPRD,227,1.34856,44,-1.2606,135,0.52901,77,-0.4477,155,0.69283,139,0.52168,31,-1.7458,55,-0.9265,80,-0.3570,50,-1.0615
ENSG00000107186,MPDZ,73,0.36184,44,-0.4090,69,0.30137,61,0.08442,34,-0.8099,45,-0.3996,111,1.05911,28,-1.1018,42,-0.4867,58,0.01344
ENSG00000147862,NFIB,102,0.17590,89,-0.0491,94,0.04197,63,-0.6158,18,-2.4396,33,-1.5442,100,0.14043,134,0.61510,147,0.76046,161,0.91634
ENSG00000175893,ZDHHC21,15,-1.8290,37,-0.4542,97,1.24216,78,0.79909,54,0.12569,25,-1.0326,11,-2.2587,30,-0.7657,29,-0.8443,50,-0.0037
ENSG00000155158,TTC39B,5,-1.8377,12,-0.7740,21,0.14048,22,0.23685,82,2.54036,10,-1.0277,0,-4.7207,14,-0.4709,7,-1.5477,16,-0.2810
ENSG00000164975,SNAPC3,18,-0.8302,19,-0.7795,39,0.37690,33,0.07397,33,0.06545,29,-0.1251,13,-1.2946,58,0.99464,36,0.22205,27,-0.2240
ENSG00000164985,PSIP1,147,-0.2517,180,0.07024,190,0.17258,190,0.16857,162,-0.0995,108,-0.7155,213,0.33461,170,-0.0245,147,-0.2502,182,0.08384
ENSG00000107295,SH3GL2,27,-3.3398,332,0.42902,428,0.96609,383,0.74709,239,-0.0952,425,0.83386,100,-1.4110,175,-0.5757,52,-2.3690,73,-1.8810
ENSG00000155876,RRAGA,104,-0.5469,94,-0.6985,162,0.15447,201,0.53575,225,0.66576,231,0.71095,136,-0.1342,66,-1.2459,86,-0.8443,115,-0.4023
ENSG00000137154,RPS6,1785,1.29762,802,-0.0233,390,-1.2048,451,-0.9752,410,-1.0501,396,-1.1059,1094,0.47253,1549,1.05118,1495,0.99059,556,-0.5900
ENSG00000155886,SLC24A2,251,1.78623,46,-0.9685,146,0.93724,21,-2.2135,177,1.15349,102,0.24579,3,-4.7859,83,-0.0864,42,-1.1216,11,-3.0486
ENSG00000171843,MLLT3,9,-1.9482,34,-0.0636,67,1.20290,37,0.05920,32,-0.1584,19,-0.9633,4,-3.1971,66,1.01782,32,-0.1540,20,-0.8320
ENSG00000188352,FOCAD,6,-3.0212,46,-0.1069,83,0.95188,52,0.08623,74,0.65681,54,0.13611,35,-0.5087,45,-0.1285,21,-1.2709,40,-0.3248
ENSG00000198642,KLHL9,41,-0.0666,15,-1.5959,51,0.32378,60,0.59638,64,0.63735,8,-2.4143,40,-0.0849,61,0.58050,24,-0.8686,37,-0.2318
ENSG00000107105,ELAVL2,10,-3.4750,179,0.85640,157,0.71765,107,0.02417,248,1.42114,64,-0.7722,70,-0.6210,84,-0.3478,41,-1.4209,41,-1.4402
ENSG00000198680,TUSC1,22,-0.5673,46,0.58022,31,-0.0284,45,0.62093,39,0.31053,45,0.53160,34,0.10936,19,-0.7961,13,-1.3171,12,-1.4759
ENSG00000120159,CAAP1,13,0.11939,36,1.75480,8,-0.7862,7,-0.9490,7,-0.7958,11,-0.2395,10,-0.3520,16,0.43195,7,-0.9411,21,0.78420
ENSG00000137055,PLAA,6,-2.3560,11,-1.5211,47,0.83267,46,0.80502,47,0.73695,17,-0.8643,33,0.16711,18,-0.7322,15,-1.0200,23,-0.4179
ENSG00000096872,IFT74,20,0.63801,18,0.50166,14,0.15040,15,0.23335,1,-3.5315,3,-1.9634,5,-1.2587,21,0.71438,23,0.86861,8,-0.7682
ENSG00000120156,TEK,5,-1.6729,15,-0.1266,23,0.59648,5,-1.7161,2,-2.7577,5,-1.8003,51,1.91287,37,1.32645,11,-0.5866,13,-0.2862
ENSG00000147894,C9orf72,22,-0.2682,14,-0.9248,24,-0.1423,46,1.01892,39,0.64021,24,-0.1601,18,-0.5683,23,-0.1911,16,-0.7588,19,-0.4986
ENSG00000122729,ACO1,23,-0.5382,26,-0.3278,35,0.14145,58,1.08364,7,-2.1594,11,-1.6367,29,-0.1759,7,-2.1397,32,-0.0272,66,1.17376
ENSG00000197579,TOPORS,15,-0.1583,3,-2.2729,23,0.54253,9,-0.9463,10,-0.7794,7,-1.3454,50,1.76728,6,-1.5784,20,0.27594,28,0.80086
ENSG00000235453,SMIM27,48,0.25058,71,0.87261,21,-1.0940,26,-0.7311,56,0.48594,24,-0.7915,51,0.33191,48,0.23630,62,0.65833,39,-0.0880
ENSG00000165264,NDUFB6,153,-0.5987,330,0.61363,210,-0.1135,195,-0.2398,308,0.50148,312,0.52218,263,0.24665,234,0.06076,169,-0.4426,119,-0.9739
ENSG00000137074,APTX,34,0.38458,31,0.23724,28,0.05304,29,0.12945,37,0.51639,27,-0.0057,11,-1.3246,22,-0.2842,17,-0.7168,29,0.13514
ENSG00000086061,DNAJA1,143,-1.0712,291,0.01860,314,0.15343,389,0.53630,494,0.87478,385,0.46275,279,-0.0499,187,-0.6649,112,-1.4343,158,-0.9252
ENSG00000122692,SMU1,57,0.43678,25,-0.8519,46,0.09946,40,-0.1582,37,-0.2421,51,0.24194,48,0.16094,51,0.26469,31,-0.4999,49,0.19835
ENSG00000107262,BAG1,121,0.13504,141,0.38273,91,-0.3260,90,-0.3557,147,0.44660,138,0.34839,81,-0.4801,140,0.37193,108,-0.0391,91,-0.2990
ENSG00000086065,CHMP5,97,-0.5158,123,-0.1590,124,-0.1606,189,0.58882,140,0.05056,228,0.83724,128,-0.0958,133,-0.0311,67,-1.0828,89,-0.6463
ENSG00000086102,NFX1,33,-0.0726,28,-0.3017,28,-0.3382,44,0.41119,76,1.29863,28,-0.3411,8,-2.0811,47,0.49539,20,-0.8410,30,-0.2193
ENSG00000165271,NOL6,12,-1.1182,18,-0.5349,22,-0.2598,52,1.30740,26,0.00765,43,0.80835,6,-2.1515,26,0.00221,15,-0.7694,16,-0.7484
ENSG00000010438,PRSS3,5,-1.9517,27,0.42102,10,-1.1152,4,-2.4921,87,2.54915,63,1.89587,0,-7.2708,14,-0.5820,11,-0.9668,11,-0.8724
ENSG00000107341,UBE2R2,100,0.46272,82,0.14194,78,0.06348,101,0.53613,49,-0.6327,85,0.20511,42,-0.8634,60,-0.3304,61,-0.3084,59,-0.3594
ENSG00000137073,UBAP2,23,-0.6997,47,0.42672,23,-0.7513,12,-1.7717,22,-0.7477,18,-1.0204,22,-0.7567,120,2.05635,86,1.42411,26,-0.4902
ENSG00000198876,DCAF12,32,1.30147,7,-1.0960,14,-0.0654,19,0.48923,11,-0.4519,3,-2.0252,0,-5.0732,14,-0.0443,15,0.01715,25,0.89226
ENSG00000165006,UBAP1,44,0.17182,29,-0.4432,41,0.08188,36,-0.1316,61,0.72329,39,0.00867,44,0.20014,14,-1.5594,36,-0.1368,47,0.29295
ENSG00000164978,NUDT2,48,0.54207,35,0.03309,31,-0.1727,35,0.06143,48,0.57031,51,0.64671,29,-0.2486,21,-0.7175,23,-0.5787,20,-0.7802
ENSG00000164976,MYORG,28,0.10508,8,-1.8414,15,-0.8884,21,-0.3634,6,-2.1637,19,-0.5098,27,0.02105,12,-1.2170,63,1.41144,83,1.93101
ENSG00000164972,C9orf24,9,-1.8349,36,0.27292,17,-0.9672,17,-0.9463,78,1.57545,43,0.57163,42,0.51036,29,-0.0356,26,-0.1937,32,0.07519
ENSG00000164970,FAM219A,74,0.16966,53,-0.3505,90,0.54439,80,0.33555,100,0.65977,87,0.42688,26,-1.3939,33,-1.0738,43,-0.6614,39,-0.7983
ENSG00000168913,ENHO,274,-0.2537,296,-0.1360,148,-1.2714,257,-0.3825,268,-0.2894,258,-0.3443,339,0.07787,259,-0.3423,698,1.27338,668,1.19779
ENSG00000122756,CNTFR,36,0.22705,23,-0.4502,23,-0.4749,14,-1.2267,30,-0.0609,36,0.20775,53,0.85245,3,-3.2724,51,0.77516,67,1.24016
ENSG00000164967,RPP25L,19,0.06248,6,-1.7328,15,-0.3269,14,-0.4905,17,-0.1286,46,1.50564,34,0.97910,0,-6.4732,17,-0.1489,25,0.49867
ENSG00000137100,DCTN3,79,-0.9653,215,0.59434,143,-0.0634,155,0.07668,182,0.32205,230,0.70214,184,0.34151,117,-0.3748,115,-0.3977,63,-1.2941
ENSG00000147955,SIGMAR1,44,-0.1286,28,-0.8321,49,0.03333,82,0.98947,45,-0.0876,35,-0.4636,51,0.09504,18,-1.4325,44,-0.1269,47,-0.0268
ENSG00000213930,GALT,18,0.08326,2,-3.0111,16,-0.1004,21,0.41327,11,-0.6281,20,0.26854,11,-0.6011,22,0.41944,25,0.61823,19,0.15309
ENSG00000137070,IL11RA,45,1.73975,12,-0.4555,8,-1.0173,12,-0.3979,3,-2.3599,2,-2.9410,51,1.97807,3,-2.2014,18,0.23844,14,-0.1822
ENSG00000187186,AL162231.1,31,-1.2525,110,0.70923,66,-0.1083,65,-0.1364,104,0.61604,91,0.40276,43,-0.7707,105,0.62693,57,-0.3370,45,-0.7000
ENSG00000122733,PHF24,7,-3.9914,178,0.88689,196,1.20894,77,-0.4870,148,0.58533,121,0.25684,49,-1.1402,64,-0.7181,48,-1.1593,74,-0.5033
ENSG00000137094,DNAJB5,23,0.14223,18,-0.2024,26,0.38287,26,0.37150,30,0.57524,41,1.08772,15,-0.4792,1,-4.2361,11,-0.9461,8,-1.5117
ENSG00000165280,VCP,116,-0.5398,154,-0.1072,181,0.15991,191,0.25694,266,0.76741,140,-0.2521,252,0.68314,125,-0.4261,88,-0.9643,94,-0.8629
ENSG00000165283,STOML2,40,-1.0793,55,-0.5982,95,0.26270,92,0.20953,132,0.76395,94,0.21750,69,-0.2547,93,0.20344,47,-0.8466,76,-0.1087
ENSG00000005238,FAM214B,64,1.09298,22,-0.6212,49,0.72516,23,-0.5429,22,-0.6131,21,-0.6399,24,-0.4425,18,-0.9276,34,0.06150,42,0.38945
ENSG00000198722,UNC13B,23,-0.6455,38,0.09786,49,0.58286,29,-0.3271,45,0.37333,53,0.63298,21,-0.7926,49,0.51203,22,-0.7051,18,-1.0503
ENSG00000198853,RUSC2,57,-0.8043,82,-0.2575,114,0.28167,127,0.48046,128,0.44341,130,0.47316,88,-0.1414,87,-0.1710,42,-1.2773,66,-0.5877
ENSG00000107140,TESK1,57,0.12787,66,0.36565,61,0.24951,60,0.24239,64,0.30643,38,-0.4794,45,-0.2409,25,-1.1267,39,-0.4466,54,0.03426
ENSG00000159884,CCDC107,54,0.49065,27,-0.6171,39,-0.0128,53,0.49912,40,0.00320,38,-0.0858,54,0.49770,19,-1.1174,23,-0.8199,38,-0.0716
ENSG00000198467,TPM2,9,-1.4365,5,-2.1915,0,-8.8312,4,-2.6428,15,-0.6818,1,-3.9174,205,4.60845,30,0.32276,13,-0.9377,6,-2.1336
ENSG00000137076,TLN1,81,1.36891,20,-0.8692,12,-1.7278,11,-1.8025,4,-3.1263,13,-1.4737,144,2.47471,42,0.26114,43,0.30458,32,-0.1776
ENSG00000107175,CREB3,62,0.07970,81,0.50407,62,0.09400,48,-0.3402,55,-0.0984,53,-0.1718,23,-1.4130,95,0.76378,67,0.19353,51,-0.2293
ENSG00000070610,GBA2,26,-1.0366,51,-0.0385,63,0.31585,60,0.22777,128,1.48200,66,0.36146,10,-2.3801,31,-0.7745,22,-1.2864,48,-0.1338
ENSG00000107185,RGP1,11,-0.5189,21,0.36672,22,0.54554,15,-0.1503,15,-0.1571,28,0.83469,11,-0.5353,5,-1.6504,15,-0.1289,15,-0.1047
ENSG00000159899,NPR2,2,-3.0104,11,-0.5209,9,-0.8446,22,0.60294,10,-0.6226,27,0.85032,41,1.56892,12,-0.4252,14,-0.2039,9,-0.7729
ENSG00000137133,HINT2,57,-0.0389,81,0.49903,34,-0.9151,64,0.15250,67,0.20132,45,-0.4297,102,0.88056,54,-0.1249,62,0.07092,43,-0.4660
ENSG00000137103,TMEM8B,31,-1.1815,85,0.37513,61,-0.1520,67,-0.0105,82,0.31637,121,0.95643,64,-0.0777,50,-0.4571,54,-0.3341,62,-0.1143
ENSG00000122694,GLIPR2,62,2.06721,11,-0.7913,12,-0.6982,22,0.26898,2,-3.1441,4,-2.1761,56,1.87213,2,-3.0557,8,-1.2412,9,-1.0220
ENSG00000122705,CLTA,212,-0.2366,434,0.91588,289,0.27969,251,0.02751,197,-0.3516,239,-0.0498,168,-0.5936,347,0.54586,119,-1.1141,165,-0.6229
ENSG00000159921,GNE,10,-1.0129,7,-1.4659,26,0.50330,27,0.57746,17,-0.1866,10,-0.8920,13,-0.5344,28,0.59575,15,-0.3302,25,0.38867
ENSG00000137075,RNF38,35,-0.5801,76,0.64914,87,0.99673,41,-0.3465,50,-0.0242,42,-0.2876,43,-0.2745,27,-0.9639,33,-0.6697,47,-0.1266
ENSG00000281649,EBLN3P,34,-0.6912,49,-0.1312,64,0.32910,61,0.25309,63,0.27437,39,-0.4802,81,0.68160,40,-0.4448,23,-1.2394,57,0.11459
ENSG00000137106,GRHPR,137,1.14018,59,-0.2182,50,-0.5010,74,0.14701,47,-0.5773,44,-0.6510,101,0.63516,36,-0.9867,73,0.11781,70,0.04857
ENSG00000147912,FBXO10,14,0.32829,3,-1.6527,13,0.22501,22,1.20821,14,0.29893,5,-1.2830,7,-0.6188,0,-5.9221,8,-0.4674,15,0.41712
ENSG00000175768,TOMM5,65,-0.8542,158,0.53450,83,-0.5112,106,-0.1135,196,0.88793,135,0.28123,95,-0.2664,186,0.80293,76,-0.6041,67,-0.8004
ENSG00000122741,DCAF10,21,0.12640,31,0.74409,21,0.13162,11,-0.9326,50,1.53857,22,0.15535,13,-0.5654,1,-4.1686,14,-0.4610,18,-0.1179
ENSG00000154529,CNTNAP3B,11,-0.9244,18,-0.2226,31,0.73977,2,-3.0673,43,1.20608,49,1.44698,7,-1.5001,9,-1.2480,16,-0.3735,25,0.33349
