Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000012171,SEMA3B,23,0.90580,41,1.89594,0,-4.0536,2,-3.1383,43,2.00716,27,1.16350,6,-1.1182
ENSG00000214706,IFRD2,6,-1.0697,12,0.05212,13,0.13262,11,-0.1580,29,1.45952,9,-0.4515,9,-0.4324
ENSG00000243477,NAA80,20,0.24437,15,-0.1475,10,-0.7192,21,0.60544,16,-0.0810,13,-0.4429,11,-0.6652
ENSG00000068001,HYAL2,2,-2.9471,9,-0.9047,6,-1.5705,6,-1.8724,115,3.74687,13,-0.3951,14,-0.3602
ENSG00000114383,TUSC2,107,0.23805,80,-0.2274,62,-0.6088,111,0.49787,65,-0.5398,63,-0.5789,86,-0.1085
ENSG00000114388,NPRL2,34,0.60187,37,0.73575,19,-0.2969,24,0.08101,30,0.40789,11,-1.1042,14,-0.8512
ENSG00000114395,CYB561D2,11,-0.0816,12,0.00244,14,0.29015,14,0.43863,7,-0.7245,8,-0.5805,9,-0.3450
ENSG00000126062,TMEM115,23,0.11259,19,-0.1726,18,-0.2968,28,0.68087,21,-0.0226,17,-0.3360,10,-1.1280
ENSG00000088543,C3orf18,24,0.53991,33,1.05360,15,-0.1740,15,-0.3156,17,0.00802,10,-0.7283,15,-0.1859
ENSG00000088538,DOCK3,147,0.75995,78,-0.2375,82,-0.1725,119,0.73741,47,-1.0152,41,-1.2259,53,-0.9074
ENSG00000145050,MANF,30,-0.3852,43,0.16778,34,-0.1846,39,0.00083,45,0.23014,44,0.18987,37,-0.0587
ENSG00000259956,RBM15B,31,0.13041,44,0.66380,27,-0.1277,31,0.19942,21,-0.5140,24,-0.2547,22,-0.4783
ENSG00000164081,TEX264,47,0.09478,37,-0.2832,32,-0.4975,61,0.93760,27,-0.7613,26,-0.7821,27,-0.8057
ENSG00000164082,GRM2,20,0.71755,9,-0.6007,9,-0.5535,18,1.01128,8,-0.6829,5,-1.2629,5,-1.3057
ENSG00000090097,PCBP4,26,0.33320,38,0.99036,7,-1.5143,17,-0.4616,38,0.95412,31,0.61201,12,-0.8457
ENSG00000248487,ABHD14A,66,-0.7108,100,-0.0609,113,0.12145,141,0.85630,50,-1.1248,47,-1.2076,85,-0.3525
ENSG00000162244,RPL29,285,-1.0901,544,-0.1009,559,-0.0574,532,-0.2098,950,0.79632,627,0.12166,670,0.25242
ENSG00000164086,DUSP7,38,0.67516,24,-0.0495,24,-0.0333,28,0.26156,26,0.07393,19,-0.4311,15,-0.8620
ENSG00000023330,ALAS1,24,-0.7323,39,-0.0029,52,0.44111,48,0.50740,42,0.08411,22,-0.8890,27,-0.5998
ENSG00000247596,TWF2,37,-0.1720,32,-0.3884,43,0.03354,61,1.12531,31,-0.4619,16,-1.4651,18,-1.3580
ENSG00000164091,WDR82,243,0.96105,171,0.38410,102,-0.4229,148,0.24811,120,-0.1737,90,-0.6108,73,-1.0099
ENSG00000163930,BAP1,63,0.18501,64,0.21780,44,-0.3586,54,-0.0732,37,-0.6258,56,0.00518,67,0.32989
ENSG00000010322,NISCH,169,0.20033,88,-0.8159,176,0.25940,178,0.47248,121,-0.3217,119,-0.3476,113,-0.4729
ENSG00000168268,NT5DC2,24,1.46833,16,0.77411,2,-1.9472,5,-1.2846,25,1.58680,9,-0.1552,7,-0.4889
ENSG00000168273,SMIM4,19,-0.8603,31,-0.1703,34,0.00150,35,0.06178,51,0.63165,31,-0.1624,35,0.01853
ENSG00000163939,PBRM1,37,0.73131,35,0.63564,26,0.15998,23,-0.0063,17,-0.5074,20,-0.2578,15,-0.7461
ENSG00000163938,GNL3,54,0.40952,41,-0.0356,36,-0.2140,45,0.16635,42,0.00085,22,-0.9841,42,-0.0083
ENSG00000016864,GLT8D1,31,0.55294,26,0.30513,15,-0.5876,24,0.31079,15,-0.5369,13,-0.7418,19,-0.2495
ENSG00000114902,SPCS1,131,-0.3997,221,0.42706,106,-0.7277,209,0.56883,129,-0.4266,95,-0.8946,153,-0.1787
ENSG00000114904,NEK4,14,0.13201,15,0.19301,15,0.24499,14,0.22643,7,-0.9363,9,-0.5773,13,-0.0704
ENSG00000163932,PRKCD,14,-1.2939,10,-1.6981,38,0.24352,53,1.54511,10,-1.7961,10,-1.6708,21,-0.6831
ENSG00000163931,TKT,131,0.21026,146,0.38477,110,-0.0684,121,0.13824,108,-0.0925,86,-0.4387,94,-0.3282
ENSG00000272886,DCP1A,17,0.06376,13,-0.4145,21,0.38365,18,0.23026,28,0.84862,12,-0.5379,9,-1.0542
ENSG00000157388,CACNA1D,25,0.58021,22,0.41830,33,1.08244,16,-0.1367,18,0.12104,13,-0.3550,6,-1.6368
ENSG00000016391,CHDH,6,-0.8695,15,0.49583,9,-0.2971,3,-2.2396,14,0.41544,23,1.27502,23,1.43041
ENSG00000113812,ACTR8,14,0.21606,14,0.21664,3,-1.9703,15,0.53587,17,0.51663,9,-0.4374,7,-0.8554
ENSG00000113811,SELENOK,77,-0.9029,135,-0.0495,245,0.91906,115,-0.4342,198,0.56826,150,0.12348,143,0.04955
ENSG00000157445,CACNA2D3,17,-0.3751,31,0.55598,8,-1.4164,29,0.78458,14,-0.6252,10,-1.2088,18,-0.3148
ENSG00000187672,ERC2,180,0.76641,91,-0.3215,160,0.56760,104,-0.1772,84,-0.4557,99,-0.1890,105,-0.1098
ENSG00000180376,CCDC66,24,0.65656,27,0.85048,15,-0.0633,7,-1.5278,30,1.01716,29,0.95817,14,-0.1835
ENSG00000163946,TASOR,28,0.22461,24,0.02232,25,0.05583,23,-0.1303,40,0.82849,18,-0.4369,19,-0.3418
ENSG00000163947,ARHGEF3,46,0.37563,32,-0.1772,21,-0.7960,50,0.92109,39,0.13052,8,-2.1560,18,-1.1081
ENSG00000157500,APPL1,63,0.83735,49,0.43015,23,-0.7617,38,0.03065,22,-0.7910,34,-0.1368,34,-0.1565
ENSG00000174840,PDE12,34,0.89609,16,-0.2607,15,-0.3453,22,0.36419,21,0.13475,10,-1.0331,12,-0.7588
ENSG00000168374,ARF4,54,-0.6365,75,-0.1237,101,0.33873,99,0.51649,103,0.36453,43,-0.9602,54,-0.6969
ENSG00000163681,SLMAP,43,0.27035,36,-0.0405,47,0.39133,32,-0.3431,47,0.38579,29,-0.3568,40,0.14162
ENSG00000163686,ABHD6,48,0.85049,49,0.87915,15,-1.0062,31,0.22483,14,-1.0553,16,-0.8184,21,-0.4629
ENSG00000163684,RPP14,22,0.54526,16,0.05799,19,0.32366,17,0.24522,11,-0.5437,10,-0.6691,11,-0.5118
ENSG00000168297,PXK,44,0.40729,78,1.37060,6,-2.5304,16,-1.5689,120,2.17506,59,0.89577,11,-1.7313
ENSG00000168291,PDHB,72,-0.2420,83,-0.0308,72,-0.2385,110,0.73365,62,-0.4716,45,-0.9723,64,-0.4638
ENSG00000168301,KCTD6,46,0.62386,35,0.17550,18,-0.8520,37,0.46341,8,-1.9167,30,-0.0636,25,-0.3412
ENSG00000168309,FAM107A,216,-1.1299,361,-0.3498,413,-0.1444,319,-0.7800,949,1.21871,651,0.58450,622,0.57199
ENSG00000189283,FHIT,12,0.40217,15,0.67474,4,-1.1286,10,0.17074,1,-3.1350,12,0.31943,10,0.01683
ENSG00000144724,PTPRG,27,-0.3940,17,-1.0552,39,0.18793,46,0.76775,28,-0.2970,22,-0.6805,26,-0.4436
ENSG00000114405,C3orf14,88,-0.1268,99,0.04672,73,-0.4190,113,0.42328,92,-0.0604,68,-0.5287,83,-0.2386
ENSG00000153266,FEZF2,66,3.43955,26,1.42262,0,-8.4760,3,-2.4872,3,-1.7142,9,-0.2490,6,-0.9095
ENSG00000163618,CADPS,226,0.65901,223,0.63686,197,0.43769,167,0.27528,68,-1.2071,82,-0.9329,84,-0.9467
ENSG00000163630,SYNPR,319,0.65424,528,1.52043,89,-1.3283,208,-0.0528,90,-1.3073,164,-0.4017,160,-0.4796
ENSG00000163634,THOC7,72,-0.6911,76,-0.6082,121,0.10985,144,0.65997,73,-0.6827,62,-0.9159,116,0.04764
ENSG00000163636,PSMD6,76,0.21420,52,-0.3788,63,-0.0620,81,0.55416,59,-0.1732,34,-1.0254,51,-0.4220
ENSG00000163637,PRICKLE2,93,0.86654,58,0.09519,51,-0.0949,65,0.44949,37,-0.5833,26,-1.1386,33,-0.8443
ENSG00000151276,MAGI1,103,0.53609,98,0.44714,73,-0.0164,88,0.45695,41,-0.9039,42,-0.8625,45,-0.8197
ENSG00000144741,SLC25A26,28,-0.4644,30,-0.3682,36,-0.0813,45,0.44323,45,0.29247,28,-0.4724,31,-0.3102
ENSG00000144749,LRIG1,37,-0.3605,79,0.84654,32,-0.5789,28,-1.0897,69,0.62403,88,1.03420,58,0.36563
ENSG00000172340,SUCLG2,13,-0.3576,24,0.60536,7,-1.3046,5,-2.2985,48,1.79938,30,0.92921,26,0.82812
ENSG00000183662,TAFA1,27,-1.0791,15,-1.8981,55,0.01292,95,1.83006,6,-3.2563,23,-1.3043,29,-1.0424
ENSG00000144747,TMF1,30,0.18587,49,1.00341,14,-0.9029,26,-0.0818,41,0.70532,21,-0.3868,17,-0.7132
ENSG00000144744,UBA3,34,-0.1774,61,0.71876,35,-0.1462,42,0.21571,26,-0.5886,28,-0.4899,34,-0.1993
ENSG00000144746,ARL6IP5,204,-0.2081,267,0.21502,235,0.01441,302,0.72076,148,-0.7008,139,-0.7958,145,-0.7837
ENSG00000114861,FOXP1,206,1.44192,100,0.23374,39,-1.2124,86,-0.0195,88,0.02862,77,-0.1730,49,-0.9341
ENSG00000163412,EIF4E3,62,0.19839,64,0.24675,65,0.26466,56,0.04225,52,-0.0736,39,-0.5143,48,-0.2198
ENSG00000170837,GPR27,34,0.10000,26,-0.3088,39,0.32311,39,0.51990,18,-0.8407,20,-0.6685,25,-0.3908
ENSG00000163602,RYBP,68,0.83472,52,0.39715,41,0.00605,41,0.02404,36,-0.1878,37,-0.1561,24,-0.8504
ENSG00000163605,PPP4R2,54,0.34937,58,0.46365,58,0.46297,42,-0.0648,64,0.64282,35,-0.3315,19,-1.2822
ENSG00000121440,PDZRN3,32,0.30518,18,-0.5798,9,-1.5548,34,0.70437,27,0.05573,12,-1.1940,23,-0.1890
ENSG00000113805,CNTN3,32,0.10423,16,-0.9121,39,0.42797,45,1.21472,11,-1.4661,8,-1.9707,14,-1.2484
ENSG00000185008,ROBO2,83,1.11494,61,0.60537,16,-1.4476,49,0.39252,24,-0.8285,17,-1.3618,29,-0.6225
ENSG00000169855,ROBO1,26,0.00317,57,1.25627,41,0.70008,22,-0.4415,13,-1.0629,24,-0.1369,23,-0.2188
ENSG00000175161,CADM2,348,0.31646,223,-0.3839,261,-0.1355,363,0.65916,196,-0.5794,181,-0.7027,199,-0.6020
ENSG00000083937,CHMP2B,53,0.15177,46,-0.0760,51,0.08845,54,0.29018,47,-0.0405,38,-0.3723,37,-0.4502
ENSG00000163320,CGGBP1,91,0.63114,64,0.05837,64,0.06745,66,0.19779,46,-0.4275,35,-0.8446,52,-0.2813
ENSG00000269028,MTRNR2L12,1789,-0.4879,2674,0.13855,2187,-0.1775,1458,-1.1144,2437,-0.0080,5637,1.38376,3690,0.74494
ENSG00000261292,AC110491.1,3,-2.5092,9,-1.1691,59,1.82504,24,0.55175,0,-5.8113,3,-2.7530,21,0.08872
ENSG00000113966,ARL6,24,-0.0048,11,-1.1865,20,-0.2688,35,1.02397,15,-0.7052,10,-1.3345,19,-0.4398
ENSG00000170854,RIOX2,14,-0.2870,14,-0.3001,13,-0.4632,22,0.64418,17,-0.0324,12,-0.4692,13,-0.4294
ENSG00000080822,CLDND1,162,0.33499,381,1.80982,17,-3.0494,68,-1.3640,308,1.41977,253,1.07714,55,-1.3926
ENSG00000080819,CPOX,25,0.92943,10,-0.4316,8,-0.9081,19,0.83853,10,-0.5576,8,-0.8719,6,-1.2679
ENSG00000064225,ST3GAL6,9,-0.5364,17,0.42387,4,-1.5597,17,0.81088,21,0.78909,7,-0.9244,5,-1.5299
ENSG00000184220,CMSS1,55,-0.8084,78,-0.2656,106,0.21168,121,0.72989,41,-1.2493,55,-0.8172,88,-0.1034
ENSG00000036054,TBC1D23,13,-0.3973,19,0.17180,24,0.54395,18,0.12993,10,-0.7980,9,-0.8673,19,0.22671
ENSG00000114021,NIT2,30,-0.3345,21,-0.8900,30,-0.3442,53,0.95887,22,-0.8038,17,-1.1823,34,-0.1823
ENSG00000154174,TOMM70,159,1.03406,105,0.35113,72,-0.2391,95,0.29706,57,-0.6011,37,-1.2366,54,-0.7460
ENSG00000206535,LNP1,13,0.02328,28,1.31379,10,-0.2496,10,-0.4203,4,-1.6697,11,-0.1914,16,0.41508
ENSG00000114354,TFG,61,-0.0818,53,-0.3099,55,-0.2579,76,0.42589,61,-0.1025,56,-0.2105,55,-0.2810
ENSG00000174173,TRMT10C,55,0.59792,50,0.43965,32,-0.2468,43,0.30167,33,-0.2264,18,-1.1387,27,-0.5776
ENSG00000081154,PCNP,147,0.00634,186,0.38561,130,-0.1859,144,-0.0455,139,-0.0749,127,-0.2246,154,0.09008
ENSG00000066422,ZBTB11,62,0.59561,38,-0.1789,83,1.10251,43,0.04569,44,0.07440,21,-1.0776,22,-1.0422
ENSG00000114391,RPL24,452,-0.8381,722,-0.1198,743,-0.0760,745,-0.1118,1041,0.46217,743,-0.0754,965,0.37850
ENSG00000182504,CEP97,26,1.05395,20,0.57486,7,-0.9362,11,-0.3771,18,0.46373,11,-0.3476,12,-0.2532
ENSG00000144815,NXPE3,32,0.58117,38,0.87322,12,-0.8504,22,-0.0467,25,0.21499,24,0.12419,12,-0.9278
ENSG00000170017,ALCAM,115,0.74298,264,2.26069,14,-2.4532,43,-1.1241,90,0.34184,71,-0.0218,50,-0.6100
ENSG00000242759,LINC00882,10,-0.6373,12,-0.3372,10,-0.5704,16,0.25515,18,0.29013,17,0.23469,14,-0.0372
ENSG00000114439,BBX,40,0.17024,37,0.03551,36,0.01105,28,-0.5700,56,0.70553,55,0.65961,34,-0.0863
ENSG00000196776,CD47,150,0.34299,133,0.15190,124,0.03253,133,0.24926,110,-0.1535,77,-0.6882,95,-0.3993
ENSG00000114446,IFT57,40,-0.0508,33,-0.3496,29,-0.5673,55,0.72979,41,-0.0263,27,-0.6694,29,-0.5987
ENSG00000198919,DZIP3,110,0.49675,56,-0.5620,62,-0.3920,103,0.68473,45,-0.8820,54,-0.6007,60,-0.4792
ENSG00000177707,NECTIN3,12,-0.8050,10,-1.0747,37,0.97583,30,1.17346,10,-1.0181,9,-1.1539,7,-1.6927
ENSG00000144827,ABHD10,52,0.29027,56,0.41908,31,-0.5323,52,0.49684,34,-0.3644,33,-0.4164,26,-0.8364
ENSG00000144834,TAGLN3,663,0.33231,447,-0.2866,532,-0.0181,726,0.84673,264,-1.0887,267,-1.0717,325,-0.8348
ENSG00000091972,CD200,156,0.49170,117,0.02641,100,-0.2129,153,0.80895,77,-0.6154,43,-1.4901,59,-1.0878
ENSG00000144848,ATG3,45,-0.2825,58,0.11878,38,-0.5451,55,0.07763,67,0.35460,56,0.06999,52,-0.0605
ENSG00000138459,SLC35A5,37,0.35839,36,0.33503,22,-0.4652,31,0.12456,41,0.50508,22,-0.4309,20,-0.6119
ENSG00000163608,NEPRO,25,0.10756,20,-0.2311,42,0.96007,27,0.46622,15,-0.6673,12,-0.9794,13,-0.9511
ENSG00000206530,CFAP44,5,-1.8741,4,-1.9883,49,1.76450,20,0.45295,8,-1.1347,5,-1.6964,16,-0.1136
ENSG00000072858,SIDT1,48,1.48846,21,0.12587,24,0.34753,21,0.18900,7,-1.4764,7,-1.4093,10,-1.0284
ENSG00000176542,USF3,25,0.88979,15,0.05552,9,-0.6650,14,-0.1052,13,-0.1792,15,0.06212,13,-0.1221
ENSG00000121579,NAA50,45,0.02415,45,0.04556,52,0.25313,49,0.26584,31,-0.5451,35,-0.3372,38,-0.2490
ENSG00000114573,ATP6V1A,539,0.99094,289,-0.0220,212,-0.5045,359,0.54635,177,-0.7778,124,-1.3063,190,-0.7209
ENSG00000184307,ZDHHC23,41,1.33750,5,-1.9170,21,0.24652,23,0.68210,4,-2.1202,5,-1.7115,12,-0.6825
ENSG00000181722,ZBTB20,16,-0.3183,31,0.70454,14,-0.5529,6,-2.2058,61,1.89364,45,1.31737,21,0.06862
ENSG00000172020,GAP43,1062,0.13585,700,-0.5132,592,-0.7691,1300,0.80928,542,-0.9026,704,-0.5049,796,-0.3430
ENSG00000185565,LSAMP,378,1.34953,239,0.56902,106,-0.7062,134,-0.5019,155,-0.1151,221,0.44306,118,-0.5859
ENSG00000144847,IGSF11,8,-0.7487,7,-0.9331,23,0.78857,16,0.37153,7,-0.9174,11,-0.2858,14,0.05391
ENSG00000113845,TIMMDC1,41,-0.1696,51,0.15990,37,-0.3366,46,-0.0041,44,-0.0684,43,-0.1166,53,0.25565
ENSG00000138495,COX17,49,-1.4014,145,0.24268,104,-0.2827,128,0.06407,139,0.17428,106,-0.2466,156,0.39629
ENSG00000082701,GSK3B,110,0.79737,78,0.23911,79,0.25292,78,0.39211,37,-0.8994,28,-1.3255,41,-0.7909
ENSG00000163428,LRRC58,19,-0.3876,29,0.26481,22,-0.2059,21,-0.3445,50,1.13182,28,0.21888,21,-0.2768
ENSG00000163430,FSTL1,4,-1.3657,12,0.24577,6,-0.7967,4,-1.8147,46,2.70962,15,0.60027,9,-0.1128
ENSG00000065518,NDUFB4,201,-0.9430,308,-0.2883,395,0.09873,427,0.36405,324,-0.2114,272,-0.4828,410,0.17308
ENSG00000144840,RABL3,30,0.46715,34,0.66417,13,-0.7855,22,-0.0526,16,-0.5094,17,-0.4047,24,0.13662
ENSG00000145087,STXBP5L,67,0.64380,32,-0.5251,28,-0.7081,57,0.65724,35,-0.3694,20,-1.2270,35,-0.4125
ENSG00000173230,GOLGB1,160,1.01601,95,0.16450,85,-0.0032,80,-0.1622,83,-0.0404,99,0.23546,52,-0.8230
ENSG00000163406,SLC15A2,20,0.32075,24,0.58966,14,-0.2077,9,-1.1671,8,-1.1161,24,0.61155,30,1.10770
ENSG00000114023,FAM162A,124,0.01343,104,-0.2717,146,0.26959,130,0.14161,103,-0.2869,102,-0.2905,124,0.01307
ENSG00000114030,KPNA1,49,-0.1920,60,0.12349,64,0.23233,70,0.61945,35,-0.6992,34,-0.7409,37,-0.6670
ENSG00000138463,SLC49A4,8,-0.3245,8,-0.2925,9,-0.1407,11,0.06759,12,0.20212,11,0.08181,11,0.09985
ENSG00000121542,SEC22A,9,-0.2663,7,-0.6405,16,0.61715,14,0.69963,9,-0.2037,6,-0.9382,6,-0.9009
ENSG00000173175,ADCY5,47,0.70821,38,0.36544,29,-0.0680,23,-0.5773,36,0.28183,26,-0.2084,35,0.22849
ENSG00000206527,HACD2,41,-0.1057,29,-0.6130,63,0.58623,57,0.75633,21,-1.0749,25,-0.8329,28,-0.7066
ENSG00000065534,MYLK,25,0.27129,36,0.84423,9,-1.2436,9,-1.7519,53,1.49873,40,1.01551,24,0.22287
ENSG00000160145,KALRN,145,0.23044,42,-1.6537,182,0.59450,178,1.00170,46,-1.5181,72,-0.8544,66,-1.0571
ENSG00000082781,ITGB5,7,-1.1787,18,0.19099,6,-1.4489,5,-2.1416,41,1.61273,23,0.61059,34,1.46924
ENSG00000221955,SLC12A8,7,-1.2025,3,-2.3857,38,1.50805,23,1.17867,6,-1.3779,3,-2.2061,6,-1.4442
ENSG00000163848,ZNF148,36,-0.0580,21,-0.8707,36,-0.0529,46,0.56243,43,0.20959,23,-0.7423,29,-0.3984
ENSG00000114520,SNX4,25,-0.3987,52,0.75752,28,-0.2115,37,0.30377,47,0.59016,13,-1.3896,21,-0.7391
ENSG00000114544,SLC41A3,69,-0.3814,81,-0.1252,100,0.20337,117,0.80138,55,-0.7295,46,-0.9765,59,-0.6592
ENSG00000144908,ALDH1L1,31,-0.1529,27,-0.3496,23,-0.6188,15,-1.6103,40,0.24024,64,0.98978,75,1.50716
ENSG00000159685,CHCHD6,67,-0.6982,75,-0.5187,137,0.42030,131,0.59719,85,-0.3384,59,-0.8790,92,-0.2347
ENSG00000114554,PLXNA1,68,0.78620,35,-0.2426,35,-0.2490,53,0.68381,31,-0.4717,15,-1.5649,24,-0.9066
ENSG00000163870,TPRA1,26,0.55075,11,-0.7043,23,0.37621,19,0.14002,19,0.06875,13,-0.4658,15,-0.3594
ENSG00000114631,PODXL2,157,0.84873,220,1.42713,52,-0.8864,80,-0.3625,80,-0.2291,62,-0.6239,73,-0.4057
ENSG00000114626,ABTB1,49,0.44360,27,-0.4844,27,-0.4822,45,0.54261,39,0.08270,27,-0.4617,24,-0.7210
ENSG00000074416,MGLL,169,0.68235,207,1.02190,35,-1.7227,61,-1.2493,175,0.73900,156,0.54683,139,0.41077
ENSG00000058262,SEC61A1,35,-0.0934,40,0.11956,43,0.24527,37,-0.0366,47,0.36392,26,-0.5439,36,-0.0662
ENSG00000175792,RUVBL1,11,-0.1859,13,0.14985,7,-0.8812,14,0.31048,5,-1.2453,12,-0.0734,15,0.33244
ENSG00000132394,EEFSEC,21,1.21817,10,0.04296,7,-0.4390,10,0.13488,5,-0.8972,7,-0.5833,8,-0.3746
ENSG00000163902,RPN1,111,0.04621,157,0.60483,75,-0.5626,120,0.27732,121,0.18177,87,-0.3239,71,-0.7009
ENSG00000075785,RAB7A,198,0.11993,158,-0.2325,126,-0.5885,214,0.39481,194,0.08120,123,-0.6144,169,-0.1449
ENSG00000177646,ACAD9,18,-0.4541,32,0.39515,13,-1.0164,33,0.81854,30,0.30223,15,-0.7891,12,-1.2069
ENSG00000240682,ISY1,20,0.29863,16,-0.0645,14,-0.2438,18,0.14619,15,-0.1283,14,-0.2710,16,-0.0723
ENSG00000169714,CNBP,134,-0.1839,167,0.15902,184,0.32018,132,-0.3162,224,0.63454,136,-0.1566,152,0.01584
ENSG00000181789,COPG1,89,0.60197,69,0.19572,57,-0.1204,72,0.43553,47,-0.4246,32,-0.9947,40,-0.7113
ENSG00000183624,HMCES,35,-0.1236,26,-0.5523,70,0.99726,41,0.21911,31,-0.3151,20,-0.9764,33,-0.2405
ENSG00000184897,H1FX,199,0.02515,202,0.04717,214,0.13344,224,0.34761,183,-0.1099,112,-0.8672,162,-0.3273
ENSG00000129071,MBD4,42,0.37953,32,-0.0390,43,0.39917,36,0.17453,48,0.57970,24,-0.5058,16,-1.2059
ENSG00000163913,IFT122,38,0.21663,17,-1.0449,62,1.00313,42,0.62824,16,-1.0824,13,-1.3537,21,-0.7257
ENSG00000004399,PLXND1,11,-1.3240,14,-0.9470,22,-0.3144,37,0.89548,38,0.52739,16,-0.7907,18,-0.6158
ENSG00000172765,TMCC1,26,0.02594,23,-0.1422,30,0.24835,30,0.43412,18,-0.5612,22,-0.2672,19,-0.5208
ENSG00000196455,PIK3R4,16,-0.2157,28,0.65836,10,-0.8546,25,0.79848,11,-0.7116,12,-0.5875,10,-1.0092
ENSG00000017260,ATP2C1,125,0.35751,93,-0.1099,86,-0.2325,121,0.52673,67,-0.6112,64,-0.6782,77,-0.4323
ENSG00000114670,NEK11,13,0.39289,10,-0.0124,3,-1.9194,10,-0.1567,9,-0.2508,16,0.62796,13,0.34461
ENSG00000198585,NUDT16,50,-0.1440,39,-0.5018,28,-0.9889,70,0.69371,62,0.21339,43,-0.3771,40,-0.5112
ENSG00000114686,MRPL3,43,-0.2142,60,0.33614,31,-0.6978,56,0.32858,61,0.34860,31,-0.7008,41,-0.2760
ENSG00000196353,CPNE4,210,2.76916,54,0.25935,1,-5.5811,34,-0.6513,40,-0.1874,32,-0.5243,19,-1.3797
ENSG00000138246,DNAJC13,25,-0.1988,46,0.74917,14,-1.0545,36,0.56277,26,-0.1565,16,-0.9270,20,-0.5843
ENSG00000081307,UBA5,33,-0.0946,27,-0.3912,38,0.15422,41,0.45893,18,-0.9968,27,-0.3797,33,-0.0643
ENSG00000144868,TMEM108,25,-0.0800,21,-0.3903,35,0.40354,37,0.88147,5,-2.4126,16,-0.8008,18,-0.6360
ENSG00000091527,CDV3,73,0.02325,88,0.30716,54,-0.4493,66,-0.2126,159,1.30518,44,-0.7454,59,-0.3493
ENSG00000163781,TOPBP1,31,0.99014,8,-1.1449,13,-0.3421,20,0.46217,14,-0.2497,6,-1.5993,15,-0.2436
ENSG00000091513,TF,68,-0.3309,319,2.31891,2,-5.2159,26,-2.2430,246,1.80142,216,1.56134,17,-2.4702
ENSG00000144867,SRPRB,57,0.53805,33,-0.2977,34,-0.2708,42,0.08641,56,0.52001,29,-0.5019,33,-0.3269
ENSG00000154917,RAB6B,692,0.70243,428,-0.0676,378,-0.2637,539,0.49979,268,-0.7907,191,-1.2957,356,-0.3851
ENSG00000163785,RYK,13,0.40276,12,0.26360,11,0.16664,8,-0.4208,16,0.76828,11,0.10159,8,-0.4097
ENSG00000114019,AMOTL2,33,0.61404,39,0.85855,11,-1.0053,20,-0.3083,56,1.49345,22,-0.0192,5,-2.2227
ENSG00000129055,ANAPC13,62,0.11345,59,0.03039,37,-0.6678,69,0.48799,47,-0.3038,46,-0.3570,47,-0.3446
ENSG00000182923,CEP63,32,0.64736,26,0.33277,19,-0.1753,20,-0.1496,26,0.29724,20,-0.0519,16,-0.4812
ENSG00000154928,EPHB1,15,0.12130,17,0.28669,11,-0.3683,13,-0.1513,11,-0.3904,14,0.00195,17,0.36382
ENSG00000174579,MSL2,14,0.51287,11,0.08248,10,-0.0210,12,0.32309,4,-1.3948,7,-0.5761,9,-0.1540
ENSG00000114054,PCCB,20,-0.4088,37,0.52297,23,-0.2358,32,0.47830,19,-0.5203,20,-0.4202,20,-0.4627
ENSG00000168917,SLC35G2,22,0.42161,21,0.36138,16,-0.0594,16,-0.1114,19,0.22114,23,0.53516,9,-0.9066
ENSG00000158092,NCK1,18,0.40766,30,1.29484,12,-0.1476,10,-0.6923,15,0.11303,16,0.23982,11,-0.2829
ENSG00000114098,ARMC8,65,0.78354,54,0.47469,42,0.08099,43,0.15721,19,-1.1352,24,-0.7581,31,-0.4118
ENSG00000158186,MRAS,106,-0.0631,70,-0.7076,105,-0.0906,137,0.57530,87,-0.3711,82,-0.4651,97,-0.2317
ENSG00000114107,CEP70,10,-0.3840,26,1.11967,7,-0.9685,11,-0.3986,17,0.42721,15,0.22808,13,0.02350
ENSG00000158234,FAIM,5,-1.4039,26,0.97211,11,-0.3620,15,0.19510,13,-0.0868,17,0.28276,10,-0.5376
ENSG00000051382,PIK3CB,106,1.00006,66,0.23045,78,0.49915,56,-0.0565,38,-0.6317,42,-0.4645,38,-0.6721
ENSG00000175110,MRPS22,10,-1.6800,53,0.80854,24,-0.4505,35,0.25659,27,-0.2422,19,-0.7830,36,0.23659
ENSG00000184432,COPB2,33,-0.1290,37,0.03694,35,-0.0698,42,0.40812,45,0.32869,20,-0.8890,26,-0.5205
ENSG00000114115,RBP1,10,-0.9519,30,0.67831,7,-1.5766,13,-0.8517,35,0.90171,29,0.58023,30,0.73800
ENSG00000158258,CLSTN2,464,3.24043,116,0.53083,12,-2.8384,44,-1.3193,66,-0.3571,65,-0.3807,27,-1.7761
ENSG00000114120,SLC25A36,78,0.77139,65,0.48776,35,-0.4919,54,0.29957,28,-0.8035,27,-0.8576,36,-0.4622
ENSG00000155893,PXYLP1,18,0.21979,6,-1.4488,32,1.16709,17,0.25206,17,0.15611,6,-1.4494,11,-0.5709
ENSG00000177311,ZBTB38,62,0.16451,61,0.12494,62,0.16776,56,0.01067,106,1.04298,30,-0.9252,34,-0.8041
